window_id,building,start_minute,rater_1,rater_2,rater_3,comfort_label,split
17617,medium_office,1237,0,0,1,0,train
17618,residential,1736,1,1,0,1,train
17619,residential,2866,1,0,0,0,train
17620,mixed_use,1784,1,0,1,1,train
17621,mixed_use,378,-2,1,0,-2,train
17622,medium_office,2682,0,0,1,0,train
17623,residential,833,-1,0,-1,-1,train
17624,residential,1825,0,-2,-2,-2,train
17625,mixed_use,1470,0,-1,1,-1,train
17626,medium_office,2439,-1,1,0,-1,train
17627,medium_office,548,1,0,0,0,train
17628,medium_office,1105,1,0,2,0,train
17629,mixed_use,2530,0,-2,0,0,train
17630,mixed_use,2870,-1,0,-2,-2,train
17631,residential,0,0,0,0,0,train
17632,residential,2716,1,0,-1,-1,train
17633,medium_office,943,1,0,0,0,train
17634,residential,713,-1,0,2,-1,train
17635,mixed_use,680,0,0,0,0,train
17636,residential,2017,0,0,-1,0,train
17637,mixed_use,2263,0,-1,0,0,train
17638,mixed_use,228,0,-1,0,0,train
17639,residential,2035,0,1,-2,-2,train
17640,mixed_use,1219,0,0,0,0,train
17641,residential,267,0,0,0,0,train
17642,residential,1730,0,0,0,0,train
17643,residential,2713,1,-1,0,-1,train
17644,residential,1587,-1,-1,0,-1,train
17645,mixed_use,1551,1,-1,0,-1,train
17646,mixed_use,728,0,-1,1,-1,train
17647,residential,1817,0,0,0,0,train
17648,medium_office,956,1,0,1,1,train
17649,medium_office,2598,0,0,0,0,train
17650,residential,512,0,0,2,0,train
17651,mixed_use,1669,0,0,0,0,train
17652,medium_office,2849,0,-1,-1,-1,train
17653,mixed_use,1560,-1,0,2,-1,train
17654,residential,2706,0,1,0,0,train
17655,medium_office,285,-2,-1,0,-2,train
17656,medium_office,2604,1,0,-2,-2,train
17657,medium_office,1134,-1,-2,-2,-2,train
17658,medium_office,965,-1,0,1,-1,train
17659,mixed_use,2847,0,-1,-2,-2,train
17660,mixed_use,2221,0,0,0,0,train
17661,medium_office,998,0,0,0,0,train
17662,medium_office,2488,0,-1,0,0,train
17663,residential,696,1,0,1,1,train
17664,residential,83,0,0,0,0,train
17665,mixed_use,645,1,-1,0,-1,train
17666,medium_office,1724,1,0,2,0,train
17667,medium_office,1344,2,1,0,0,train
17668,medium_office,1716,-1,1,0,-1,train
17669,residential,1048,1,1,1,1,train
17670,medium_office,64,0,-1,0,0,train
17671,residential,1087,0,1,1,1,train
17672,residential,901,0,0,1,0,train
17673,residential,1780,0,-1,0,0,train
17674,medium_office,2494,0,1,-1,-1,train
17675,residential,2925,0,0,0,0,train
17676,residential,2819,1,-1,0,-1,train
17677,mixed_use,2940,0,0,0,0,train
17678,residential,713,0,-1,0,0,train
17679,mixed_use,937,2,1,0,0,train
17680,medium_office,2741,0,0,1,0,train
17681,medium_office,2994,0,1,0,0,train
17682,residential,2794,0,1,0,0,train
17683,mixed_use,1146,0,0,0,0,train
17684,mixed_use,1326,0,0,1,0,train
17685,residential,1406,1,0,-1,-1,train
17686,medium_office,184,0,-1,0,0,train
17687,residential,480,-1,0,0,0,train
17688,mixed_use,1548,-1,0,1,-1,train
17689,medium_office,280,0,0,-1,0,train
17690,residential,1229,0,0,-2,0,train
17691,residential,465,0,0,1,0,train
17692,medium_office,1936,0,0,0,0,train
17693,residential,1127,2,0,0,0,train
17694,residential,199,0,0,0,0,train
17695,mixed_use,2308,2,0,0,0,train
17696,residential,983,2,0,-1,-1,train
17697,residential,1872,1,0,2,0,train
17698,medium_office,210,-2,2,0,-2,train
17699,residential,1774,2,1,0,0,train
17700,residential,69,0,1,-2,-2,train
17701,mixed_use,898,0,-1,-1,-1,train
17702,mixed_use,1037,0,0,0,0,train
17703,medium_office,2334,-1,0,0,0,train
17704,medium_office,1549,0,0,-1,0,train
17705,medium_office,1879,0,-2,2,-2,train
17706,residential,2685,-1,0,1,-1,train
17707,residential,1532,0,-1,0,0,train
17708,medium_office,207,0,0,0,0,train
17709,residential,119,0,-1,0,0,train
17710,residential,1633,1,-1,-1,-1,train
17711,residential,528,0,-1,0,0,train
17712,residential,2780,0,1,0,0,train
17713,residential,1720,0,-1,0,0,train
17714,mixed_use,2914,-2,0,-1,-2,train
17715,residential,651,0,0,-2,0,train
17716,residential,916,1,0,0,0,train
17717,mixed_use,413,0,0,0,0,train
17718,residential,1999,0,0,-1,0,train
17719,residential,1432,1,1,0,1,train
17720,medium_office,22,0,-1,1,-1,train
17721,medium_office,2544,-1,0,0,0,train
17722,mixed_use,2454,1,-1,0,-1,train
17723,mixed_use,1851,-1,-2,-2,-2,train
17724,residential,2921,0,-1,1,-1,train
17725,mixed_use,991,0,-1,-2,-2,train
17726,residential,1451,2,0,1,0,train
17727,medium_office,254,-1,1,0,-1,train
17728,mixed_use,383,0,0,-1,0,train
17729,mixed_use,1699,2,0,0,0,train
17730,mixed_use,817,0,-2,0,0,train
17731,mixed_use,299,0,0,0,0,train
17732,mixed_use,153,-1,0,2,-1,train
17733,residential,2180,0,0,0,0,train
17734,medium_office,99,-1,-2,0,-2,train
17735,mixed_use,26,1,0,1,1,train
17736,residential,1412,0,0,1,0,train
17737,medium_office,2037,0,0,0,0,train
17738,residential,1598,0,0,0,0,train
17739,medium_office,604,0,2,0,0,train
17740,mixed_use,796,-1,-1,1,-1,train
17741,medium_office,1271,0,-2,-1,-2,train
17742,residential,2162,1,0,2,0,train
17743,mixed_use,2657,0,0,2,0,train
17744,medium_office,1389,0,0,-1,0,train
17745,mixed_use,722,0,-1,0,0,train
17746,medium_office,727,0,1,0,0,train
17747,medium_office,2877,0,2,0,0,train
17748,residential,930,0,0,0,0,train
17749,medium_office,126,0,-1,-1,-1,train
17750,residential,135,0,2,0,0,train
17751,mixed_use,236,-1,0,0,0,train
17752,mixed_use,2801,0,0,1,0,train
17753,medium_office,2202,1,2,1,1,train
17754,residential,975,2,0,-2,-2,train
17755,residential,2250,0,1,0,0,train
17756,medium_office,1715,1,0,0,0,train
17757,medium_office,2354,0,0,0,0,train
17758,mixed_use,2095,-2,0,0,0,train
17759,medium_office,2130,0,1,0,0,train
17760,residential,518,0,0,0,0,train
17761,medium_office,2331,0,0,0,0,train
17762,medium_office,1814,0,0,-1,0,train
17763,mixed_use,2186,0,-1,-1,-1,train
17764,mixed_use,889,0,0,0,0,train
17765,mixed_use,1835,0,0,0,0,train
17766,medium_office,2226,0,-1,0,0,train
17767,residential,2996,0,0,1,0,train
17768,mixed_use,485,2,0,0,0,train
17769,medium_office,498,1,0,0,0,train
17770,medium_office,1336,0,1,0,0,train
17771,residential,603,0,0,0,0,train
17772,mixed_use,1428,-1,1,-1,-1,train
17773,mixed_use,959,-1,1,0,-1,train
17774,medium_office,613,-1,-2,1,-2,train
17775,medium_office,1906,0,1,0,0,train
17776,mixed_use,121,0,0,1,0,train
17777,residential,1393,0,0,-1,0,train
17778,residential,1288,0,0,0,0,train
17779,mixed_use,2631,1,-1,-1,-1,train
17780,residential,1002,2,0,0,0,train
17781,residential,1487,2,0,1,0,train
17782,mixed_use,1823,0,0,0,0,train
17783,residential,614,-1,1,1,1,train
17784,mixed_use,2446,1,-1,0,-1,train
17785,medium_office,1331,0,-1,-1,-1,train
17786,medium_office,769,0,1,0,0,train
17787,residential,888,0,0,-2,0,train
17788,medium_office,1087,0,0,0,0,train
17789,mixed_use,1517,-2,0,0,0,train
17790,residential,0,0,1,0,0,train
17791,medium_office,494,0,0,0,0,train
17792,residential,2087,-1,0,-2,-2,train
17793,mixed_use,1969,0,1,0,0,train
17794,medium_office,2437,0,1,0,0,train
17795,medium_office,1444,-1,2,-1,-1,train
17796,residential,219,0,0,-1,0,train
17797,mixed_use,2712,-1,-1,0,-1,train
17798,mixed_use,2066,-1,0,-2,-2,train
17799,mixed_use,2647,0,0,2,0,train
17800,medium_office,2162,2,0,0,0,train
17801,mixed_use,1557,0,-1,0,0,train
17802,residential,1258,0,0,2,0,train
17803,residential,1679,2,1,-1,-1,train
17804,medium_office,2063,1,0,0,0,train
17805,medium_office,196,1,-1,0,-1,train
17806,mixed_use,2452,0,-2,-1,-2,train
17807,medium_office,276,-1,-1,0,-1,train
17808,medium_office,1685,1,0,0,0,train
17809,medium_office,1513,-2,-1,2,-2,train
17810,medium_office,2956,0,0,0,0,train
17811,medium_office,694,-1,-2,1,-2,train
17812,mixed_use,815,-1,0,0,0,train
17813,mixed_use,1988,0,0,1,0,train
17814,medium_office,1128,0,1,0,0,train
17815,medium_office,954,0,-1,0,0,train
17816,mixed_use,14,2,0,0,0,train
17817,residential,1519,1,2,0,0,train
17818,residential,664,0,0,0,0,train
17819,medium_office,2220,-1,0,0,0,train
17820,mixed_use,2725,1,0,-1,-1,train
17821,mixed_use,148,0,1,0,0,train
17822,medium_office,2655,0,0,0,0,train
17823,medium_office,1991,0,-1,0,0,train
17824,residential,1535,-1,0,-2,-2,train
17825,mixed_use,2385,0,0,-1,0,train
17826,residential,1039,-1,0,-1,-1,train
17827,mixed_use,2100,1,-2,0,-2,train
17828,residential,1662,0,0,2,0,train
17829,mixed_use,1093,0,0,0,0,train
17830,medium_office,2024,0,-1,0,0,train
17831,medium_office,2219,1,0,0,0,train
17832,mixed_use,1197,0,0,0,0,train
17833,mixed_use,57,0,0,0,0,train
17834,residential,1090,0,0,-1,0,train
17835,residential,1729,0,0,2,0,train
17836,mixed_use,165,0,0,0,0,train
17837,residential,802,0,0,1,0,train
17838,residential,1035,1,-1,0,-1,train
17839,medium_office,623,-2,0,-2,-2,train
17840,mixed_use,275,-1,0,1,-1,train
17841,medium_office,624,2,-1,1,-1,train
17842,medium_office,234,0,-2,0,0,train
17843,medium_office,990,0,0,0,0,train
17844,residential,1912,0,0,0,0,train
17845,residential,2357,0,0,1,0,train
17846,residential,2385,-2,0,0,0,train
17847,medium_office,1159,-1,-2,0,-2,train
17848,residential,847,0,-1,1,-1,train
17849,medium_office,409,0,-1,0,0,train
17850,residential,2819,0,0,0,0,train
17851,residential,2072,0,0,0,0,train
17852,residential,1200,0,-2,-1,-2,train
17853,mixed_use,2826,1,0,0,0,train
17854,residential,16,0,-2,0,0,train
17855,mixed_use,741,0,-2,0,0,train
17856,mixed_use,2125,1,0,-1,-1,train
17857,mixed_use,2785,0,-2,2,-2,train
17858,mixed_use,2597,1,1,-2,1,train
17859,residential,618,1,1,-1,1,train
17860,residential,1984,-1,-2,0,-2,train
17861,residential,599,0,0,0,0,train
17862,residential,1947,0,1,0,0,train
17863,mixed_use,919,0,1,0,0,train
17864,residential,1631,0,1,0,0,train
17865,residential,2147,1,-1,2,-1,train
17866,residential,1461,0,-1,0,0,train
17867,mixed_use,1818,1,0,2,0,train
17868,residential,163,0,1,0,0,train
17869,residential,2560,1,0,0,0,train
17870,mixed_use,1459,-1,1,0,-1,train
17871,mixed_use,2091,2,0,0,0,train
17872,mixed_use,2570,1,-1,0,-1,train
17873,medium_office,1863,0,0,0,0,train
17874,mixed_use,482,0,0,0,0,train
17875,residential,347,0,0,0,0,train
17876,medium_office,221,0,0,0,0,train
17877,residential,2124,0,0,-1,0,train
17878,mixed_use,864,-1,0,0,0,train
17879,mixed_use,377,0,1,0,0,train
17880,medium_office,2171,-1,1,-1,-1,train
17881,residential,187,-1,0,-1,-1,train
17882,mixed_use,2817,0,0,-1,0,train
17883,medium_office,2895,0,0,-2,0,train
17884,medium_office,697,0,2,-1,-1,train
17885,medium_office,734,0,-2,-1,-2,train
17886,medium_office,381,0,0,0,0,train
17887,mixed_use,12,0,-1,-1,-1,train
17888,mixed_use,2782,0,0,0,0,train
17889,medium_office,2450,1,-1,0,-1,train
17890,mixed_use,2679,1,0,1,1,train
17891,mixed_use,647,0,0,-1,0,train
17892,medium_office,1651,2,0,0,0,train
17893,residential,43,1,0,0,0,train
17894,mixed_use,1910,0,0,0,0,train
17895,medium_office,2915,0,-1,0,0,train
17896,mixed_use,1632,0,0,0,0,train
17897,medium_office,576,0,-1,0,0,train
17898,medium_office,215,0,1,0,0,train
17899,mixed_use,723,0,0,-2,0,train
17900,mixed_use,2070,0,-1,1,-1,train
17901,mixed_use,303,0,1,-1,-1,train
17902,medium_office,2039,0,0,1,0,train
17903,mixed_use,427,-1,0,0,0,train
17904,residential,2708,1,0,-1,-1,train
17905,mixed_use,1986,0,-1,0,0,train
17906,mixed_use,1643,0,0,0,0,train
17907,medium_office,654,0,0,-2,0,train
17908,medium_office,2390,0,0,0,0,train
17909,residential,1649,0,0,0,0,train
17910,mixed_use,2657,0,0,0,0,train
17911,mixed_use,916,0,1,0,0,train
17912,residential,129,0,0,0,0,train
17913,mixed_use,783,1,0,-1,-1,train
17914,mixed_use,601,0,1,0,0,train
17915,medium_office,2686,1,0,2,0,train
17916,mixed_use,1078,0,0,0,0,train
17917,residential,177,0,-1,0,0,train
17918,residential,1668,0,1,0,0,train
17919,medium_office,2487,0,0,0,0,train
17920,mixed_use,1499,1,1,0,1,train
17921,residential,2685,0,1,0,0,train
17922,residential,2182,0,-1,0,0,train
17923,mixed_use,1383,0,-2,0,0,train
17924,medium_office,910,0,0,0,0,train
17925,mixed_use,1239,0,0,0,0,train
17926,residential,2227,0,0,-2,0,train
17927,medium_office,1208,-2,0,1,-2,train
17928,mixed_use,2648,1,-2,0,-2,train
17929,medium_office,2196,-1,1,0,-1,train
17930,mixed_use,2819,0,0,0,0,train
17931,residential,67,0,0,-1,0,train
17932,residential,669,0,0,0,0,train
17933,residential,1981,-1,0,-1,-1,train
17934,residential,2212,0,-1,2,-1,train
17935,mixed_use,1647,0,-1,0,0,train
17936,residential,2037,1,0,1,1,train
17937,medium_office,2301,-1,0,0,0,train
17938,medium_office,2812,0,0,0,0,train
17939,residential,2993,2,1,0,0,train
17940,residential,1918,-1,0,1,-1,train
17941,mixed_use,154,2,0,1,0,train
17942,residential,1566,0,0,0,0,train
17943,medium_office,203,0,0,0,0,train
17944,medium_office,1267,0,1,0,0,train
17945,residential,1610,0,2,0,0,train
17946,mixed_use,2435,0,0,1,0,train
17947,medium_office,2032,0,0,1,0,train
17948,medium_office,616,-1,2,0,-1,train
17949,medium_office,2488,0,0,0,0,train
17950,mixed_use,2293,0,-2,0,0,train
17951,medium_office,1467,0,0,1,0,train
17952,residential,2100,1,0,1,1,train
17953,medium_office,2579,1,0,-1,-1,train
17954,mixed_use,2552,0,0,1,0,train
17955,medium_office,2368,-2,0,2,-2,train
17956,residential,485,-1,-1,0,-1,train
17957,mixed_use,1318,0,0,1,0,train
17958,mixed_use,1320,1,-1,-2,-2,train
17959,mixed_use,1647,-1,0,0,0,train
17960,mixed_use,2387,-1,0,0,0,train
17961,medium_office,1209,0,0,0,0,train
17962,residential,1069,0,0,-1,0,train
17963,residential,1347,0,0,-1,0,train
17964,mixed_use,1051,-1,1,0,-1,train
17965,mixed_use,500,1,0,0,0,train
17966,medium_office,1433,1,0,1,1,train
17967,medium_office,1526,0,-1,0,0,train
17968,residential,2276,-1,1,0,-1,train
17969,medium_office,1899,0,-1,0,0,train
17970,mixed_use,1418,0,-2,0,0,train
17971,residential,2282,0,0,-2,0,train
17972,residential,257,1,1,-1,1,train
17973,mixed_use,2349,0,1,0,0,train
17974,mixed_use,1257,0,-1,2,-1,train
17975,medium_office,2319,0,0,0,0,train
17976,residential,1531,1,0,-1,-1,train
17977,residential,499,0,0,0,0,train
17978,mixed_use,1294,0,0,-1,0,train
17979,medium_office,265,0,-2,0,0,train
17980,medium_office,2128,0,0,1,0,train
17981,medium_office,626,0,2,0,0,train
17982,medium_office,21,0,2,1,0,train
17983,mixed_use,199,2,0,0,0,train
17984,mixed_use,1263,-1,0,0,0,train
17985,medium_office,1418,0,0,-1,0,train
17986,residential,1652,-2,1,-1,-2,train
17987,residential,2783,-1,1,-1,-1,train
17988,residential,2365,0,0,0,0,train
17989,mixed_use,2468,0,0,-1,0,train
17990,residential,1269,1,0,1,1,train
17991,residential,2917,0,0,-2,0,train
17992,residential,2948,0,0,0,0,train
17993,residential,1941,0,0,1,0,train
17994,residential,2019,0,-1,0,0,train
17995,residential,1113,0,0,-1,0,train
17996,medium_office,1387,1,0,0,0,train
17997,medium_office,216,1,2,0,0,train
17998,residential,1150,0,-2,0,0,train
17999,residential,631,0,0,0,0,train
18000,medium_office,1519,0,0,0,0,train
18001,mixed_use,543,-1,0,1,-1,train
18002,medium_office,2390,0,-1,2,-1,train
18003,residential,1425,0,-1,0,0,train
18004,residential,2947,0,-2,0,0,train
18005,mixed_use,2181,-1,0,1,-1,train
18006,residential,304,0,0,0,0,train
18007,mixed_use,121,-1,0,0,0,train
18008,residential,1064,0,0,0,0,train
18009,medium_office,577,0,2,-1,-1,train
18010,mixed_use,1714,-2,0,0,0,train
18011,residential,1469,-1,0,-1,-1,train
18012,medium_office,1517,1,0,0,0,train
18013,residential,569,0,0,1,0,train
18014,mixed_use,912,2,-2,0,-2,train
18015,residential,901,0,0,0,0,train
18016,mixed_use,836,-1,2,1,-1,train
18017,residential,2304,0,1,0,0,train
18018,residential,1559,0,2,-1,-1,train
18019,mixed_use,2300,0,-1,1,-1,train
18020,medium_office,2440,0,0,0,0,train
18021,mixed_use,1033,1,1,-2,1,train
18022,medium_office,2290,0,0,-1,0,train
18023,mixed_use,105,0,0,-1,0,train
18024,medium_office,1221,0,-2,1,-2,train
18025,mixed_use,937,1,1,1,1,train
18026,residential,971,0,2,0,0,train
18027,mixed_use,511,0,0,0,0,train
18028,medium_office,1001,0,0,0,0,train
18029,medium_office,901,0,0,1,0,train
18030,medium_office,1791,1,0,0,0,train
18031,medium_office,274,0,0,1,0,train
18032,mixed_use,761,0,0,0,0,train
18033,mixed_use,1536,0,0,-1,0,train
18034,medium_office,646,0,0,0,0,train
18035,mixed_use,1893,0,-1,0,0,train
18036,mixed_use,380,0,0,0,0,train
18037,mixed_use,1991,0,0,0,0,train
18038,mixed_use,1727,1,-1,0,-1,train
18039,mixed_use,69,0,-1,0,0,train
18040,residential,1912,0,-1,0,0,train
18041,medium_office,2601,0,0,1,0,train
18042,medium_office,2241,1,1,0,1,train
18043,medium_office,119,0,2,1,0,train
18044,residential,361,1,0,-1,-1,train
18045,medium_office,1465,-1,0,0,0,train
18046,mixed_use,123,0,0,0,0,train
18047,medium_office,1735,0,1,0,0,train
18048,medium_office,1965,-1,-2,0,-2,train
18049,medium_office,472,0,0,2,0,train
18050,mixed_use,2501,0,-2,0,0,train
18051,residential,2979,2,0,-1,-1,train
18052,medium_office,1507,1,0,-1,-1,train
18053,mixed_use,2294,0,-1,0,0,train
18054,medium_office,1241,0,-1,-2,-2,train
18055,residential,414,0,0,-1,0,train
18056,mixed_use,361,0,0,0,0,train
18057,mixed_use,1497,2,1,0,0,train
18058,mixed_use,569,-1,0,0,0,train
18059,medium_office,2305,2,-2,0,-2,train
18060,medium_office,2352,-2,0,0,0,train
18061,medium_office,1862,0,0,0,0,train
18062,medium_office,845,1,0,0,0,train
18063,mixed_use,827,0,-1,0,0,train
18064,residential,2355,0,0,-1,0,train
18065,residential,1414,0,-1,1,-1,train
18066,residential,1197,0,1,2,0,train
18067,medium_office,425,0,-2,0,0,train
18068,medium_office,2781,2,2,-2,2,train
18069,medium_office,271,0,0,1,0,train
18070,medium_office,1541,2,0,0,0,train
18071,residential,590,2,1,-1,-1,train
18072,medium_office,653,0,0,2,0,train
18073,mixed_use,2745,1,1,0,1,train
18074,mixed_use,206,1,-2,1,1,train
18075,residential,1985,0,-1,0,0,train
18076,residential,1933,0,0,0,0,train
18077,residential,670,-2,0,-1,-2,train
18078,residential,1283,0,2,0,0,train
18079,medium_office,1218,0,0,2,0,train
18080,residential,2072,0,0,-1,0,train
18081,residential,276,0,0,0,0,train
18082,medium_office,1788,0,-1,0,0,train
18083,residential,670,0,1,0,0,train
18084,residential,1273,0,0,0,0,train
18085,residential,1888,1,-1,-2,-2,train
18086,mixed_use,1180,0,0,0,0,train
18087,residential,929,1,0,0,0,train
18088,residential,233,0,0,1,0,train
18089,residential,1766,0,-1,0,0,train
18090,mixed_use,216,0,2,0,0,train
18091,mixed_use,462,0,0,1,0,train
18092,mixed_use,960,0,1,0,0,train
18093,residential,1973,0,-1,0,0,train
18094,mixed_use,2966,0,0,0,0,train
18095,mixed_use,16,0,0,0,0,train
18096,mixed_use,1771,0,-1,-1,-1,train
18097,residential,947,-1,-1,0,-1,train
18098,mixed_use,2387,1,0,0,0,train
18099,mixed_use,1415,0,1,0,0,train
18100,residential,1620,0,0,0,0,train
18101,medium_office,156,0,0,0,0,train
18102,medium_office,857,-1,0,0,0,train
18103,medium_office,2392,0,0,-1,0,train
18104,residential,1600,-1,0,1,-1,train
18105,mixed_use,1205,0,2,0,0,train
18106,medium_office,167,0,2,0,0,train
18107,mixed_use,1144,0,2,0,0,train
18108,mixed_use,94,0,0,0,0,train
18109,mixed_use,1173,0,1,0,0,train
18110,residential,1796,0,1,0,0,train
18111,residential,1240,-2,-2,0,-2,train
18112,residential,781,-1,1,0,-1,train
18113,residential,2252,2,0,-2,-2,train
18114,residential,2733,-1,-1,0,-1,train
18115,medium_office,2752,0,0,-1,0,train
18116,mixed_use,420,1,1,0,1,train
18117,mixed_use,1678,1,-2,0,-2,train
18118,medium_office,1405,-2,0,0,0,train
18119,mixed_use,1795,0,0,0,0,train
18120,residential,2633,0,0,0,0,train
18121,residential,59,0,0,-1,0,train
18122,mixed_use,965,-2,0,1,-2,train
18123,mixed_use,414,-1,0,0,0,train
18124,mixed_use,480,0,-1,0,0,train
18125,mixed_use,1787,0,0,-1,0,train
18126,mixed_use,2599,1,0,2,0,train
18127,residential,410,-1,0,0,0,train
18128,residential,118,1,0,0,0,train
18129,residential,1816,-2,0,1,-2,train
18130,residential,2822,1,0,-2,-2,train
18131,medium_office,234,-1,-1,1,-1,train
18132,residential,990,0,0,0,0,train
18133,medium_office,1333,-1,0,0,0,train
18134,medium_office,213,0,0,0,0,train
18135,mixed_use,330,0,0,2,0,train
18136,mixed_use,1398,1,0,0,0,train
18137,mixed_use,1268,0,-2,0,0,train
18138,mixed_use,939,-2,-1,0,-2,train
18139,medium_office,1396,-1,0,0,0,train
18140,residential,429,0,0,2,0,train
18141,medium_office,1259,-1,0,2,-1,train
18142,mixed_use,536,-1,0,0,0,train
18143,mixed_use,2560,2,1,0,0,train
18144,residential,1677,0,-1,0,0,train
18145,residential,1271,0,0,-1,0,train
18146,residential,2041,0,-1,0,0,train
18147,medium_office,548,0,1,0,0,train
18148,mixed_use,2951,-1,2,0,-1,train
18149,residential,1396,1,0,-1,-1,train
18150,medium_office,2538,0,0,0,0,train
18151,mixed_use,2107,0,0,0,0,train
18152,mixed_use,2262,0,0,0,0,train
18153,residential,1555,-1,0,0,0,train
18154,medium_office,434,0,0,0,0,train
18155,residential,2053,0,2,-1,-1,train
18156,residential,165,0,-1,-1,-1,train
18157,residential,1544,2,0,1,0,train
18158,mixed_use,1652,0,0,0,0,train
18159,medium_office,1894,0,1,1,1,train
18160,mixed_use,1623,-1,0,1,-1,train
18161,residential,435,0,-1,0,0,train
18162,residential,2370,0,0,0,0,train
18163,medium_office,1160,0,0,0,0,train
18164,residential,2314,2,0,-1,-1,train
18165,medium_office,480,0,-1,0,0,train
18166,mixed_use,2090,0,0,0,0,train
18167,residential,2316,0,-1,0,0,train
18168,medium_office,509,0,0,0,0,train
18169,mixed_use,256,0,0,0,0,train
18170,mixed_use,504,0,0,0,0,train
18171,medium_office,177,2,0,0,0,train
18172,medium_office,1647,0,-1,-1,-1,train
18173,residential,1869,0,0,0,0,train
18174,residential,391,0,-2,0,0,train
18175,residential,2515,0,0,0,0,train
18176,mixed_use,2307,1,2,0,0,train
18177,medium_office,337,0,0,-1,0,train
18178,medium_office,2951,0,0,0,0,train
18179,medium_office,825,-1,-1,0,-1,train
18180,residential,230,2,0,0,0,train
18181,mixed_use,2140,0,0,0,0,train
18182,residential,240,0,0,0,0,train
18183,residential,399,0,0,1,0,train
18184,mixed_use,2785,-1,0,0,0,train
18185,residential,1231,-1,-1,0,-1,train
18186,medium_office,2604,-1,2,0,-1,train
18187,medium_office,1052,0,0,0,0,train
18188,medium_office,356,0,1,0,0,train
18189,mixed_use,76,1,0,-1,-1,train
18190,medium_office,352,0,1,0,0,train
18191,medium_office,288,0,0,0,0,train
18192,medium_office,435,2,0,0,0,train
18193,mixed_use,1570,0,0,-1,0,train
18194,mixed_use,437,0,0,0,0,train
18195,residential,1798,0,-1,-2,-2,train
18196,residential,1000,0,-1,0,0,train
18197,medium_office,1959,-2,2,0,-2,train
18198,medium_office,2712,-1,0,2,-1,train
18199,medium_office,1580,0,0,0,0,train
18200,residential,933,0,0,0,0,train
18201,residential,1149,0,0,1,0,train
18202,residential,580,0,0,0,0,train
18203,residential,2042,0,0,0,0,train
18204,mixed_use,735,0,0,2,0,train
18205,medium_office,1720,-1,-1,1,-1,train
18206,residential,2080,0,0,0,0,train
18207,medium_office,2757,1,0,0,0,train
18208,medium_office,1659,1,0,-2,-2,train
18209,mixed_use,1424,0,-1,0,0,train
18210,mixed_use,2184,0,1,0,0,train
18211,residential,442,-1,0,1,-1,train
18212,mixed_use,1204,1,2,0,0,train
18213,residential,233,1,0,-1,-1,train
18214,medium_office,658,1,1,0,1,train
18215,medium_office,1665,0,0,0,0,train
18216,residential,1827,0,0,0,0,train
18217,residential,598,0,0,0,0,train
18218,residential,1896,0,0,-1,0,train
18219,residential,2969,0,-2,0,0,train
18220,medium_office,2694,1,0,0,0,train
18221,mixed_use,1213,0,-2,0,0,train
18222,residential,546,-1,0,0,0,train
18223,medium_office,247,0,0,2,0,train
18224,residential,1516,-1,1,0,-1,train
18225,residential,2201,0,0,-1,0,train
18226,medium_office,1221,1,0,0,0,train
18227,residential,698,0,0,0,0,train
18228,residential,2148,0,-1,0,0,train
18229,medium_office,1160,0,-1,-1,-1,train
18230,residential,1985,0,2,1,0,train
18231,mixed_use,1664,0,-2,1,-2,train
18232,residential,1658,0,0,-1,0,train
18233,residential,1450,0,2,0,0,train
18234,mixed_use,1633,-2,0,1,-2,train
18235,medium_office,701,0,-1,0,0,train
18236,mixed_use,2041,-1,0,0,0,train
18237,residential,1455,-2,0,0,0,train
18238,medium_office,1722,0,0,-2,0,train
18239,medium_office,2354,0,-1,-1,-1,train
18240,residential,318,0,0,0,0,train
18241,mixed_use,2646,1,1,0,1,train
18242,mixed_use,1196,0,2,-2,-2,train
18243,mixed_use,1656,0,0,0,0,train
18244,medium_office,1468,0,-1,1,-1,train
18245,mixed_use,652,0,0,0,0,train
18246,residential,287,0,-2,-1,-2,train
18247,medium_office,2928,1,0,0,0,train
18248,residential,1595,0,0,1,0,train
18249,medium_office,960,0,2,0,0,train
18250,residential,358,2,0,0,0,train
18251,medium_office,700,2,-1,0,-1,train
18252,medium_office,505,0,1,0,0,train
18253,medium_office,1126,-1,0,0,0,train
18254,mixed_use,2993,0,-1,0,0,train
18255,residential,2013,1,-1,1,1,train
18256,mixed_use,983,-1,0,1,-1,train
18257,mixed_use,1783,0,0,0,0,train
18258,medium_office,2609,0,-1,0,0,train
18259,residential,2755,-1,-1,0,-1,train
18260,mixed_use,2474,-1,0,0,0,train
18261,residential,1943,0,0,0,0,train
18262,medium_office,2153,0,0,0,0,train
18263,medium_office,2451,0,0,0,0,train
18264,medium_office,1295,0,0,-1,0,train
18265,residential,913,1,0,1,1,train
18266,mixed_use,2489,0,0,0,0,train
18267,mixed_use,893,0,-2,0,0,train
18268,residential,2485,0,0,0,0,train
18269,residential,233,-1,1,0,-1,train
18270,mixed_use,559,1,0,1,1,train
18271,residential,1148,0,0,1,0,train
18272,residential,815,0,0,0,0,train
18273,residential,1740,0,-1,0,0,train
18274,medium_office,1340,0,2,0,0,train
18275,medium_office,2323,0,1,0,0,train
18276,medium_office,2669,-1,0,-1,-1,train
18277,medium_office,27,0,1,1,1,train
