hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
5344,16.17,39.2,440.0,0.2,291.1,222.11,0.96,-0.932,94.2,0,25.23,292.06
5345,15.58,39.1,402.0,0.06,306.68,234.0,0.99,-0.265,95.3,1,25.46,307.67
5346,15.21,47.4,400.0,0.25,312.0,238.06,0.13,-0.533,95.2,1,26.22,312.13
5347,16.62,47.8,422.0,0.23,306.68,234.0,0.49,-0.285,95.3,1,27.46,307.17
5348,16.45,48.9,400.0,0.11,291.1,222.11,0.94,-0.145,95.1,1,29.09,292.04
5349,16.66,51.1,400.0,0.29,266.31,203.19,0.76,-0.439,95.3,1,31.0,267.07
5350,17.01,57.5,400.0,0.05,234.0,178.54,0.06,-0.326,95.3,1,33.07,234.06
5351,18.16,57.9,452.0,0.01,196.38,149.83,0.87,-0.066,95.0,1,35.16,197.25
5352,19.29,60.7,400.0,0.23,156.0,119.03,0.84,-0.227,95.2,1,37.11,156.84
5353,19.15,58.4,405.0,0.18,196.38,149.83,0.78,0.063,94.7,1,38.8,197.16
5354,20.28,60.1,414.0,0.03,234.0,178.54,0.41,0.167,94.4,1,40.12,234.41
5355,21.34,60.6,400.0,0.05,266.31,203.19,0.63,0.116,94.6,1,40.97,266.94
5356,20.41,57.8,400.0,0.04,291.1,222.11,0.72,0.339,93.8,1,41.3,291.82
5357,21.64,57.2,400.0,0.05,306.68,234.0,0.4,0.634,92.3,1,41.08,307.08
5358,21.56,54.2,416.0,0.14,312.0,238.06,0.78,0.636,92.3,1,40.33,312.78
5359,21.6,53.8,400.0,0.02,306.68,234.0,0.27,0.448,93.3,1,39.11,306.96
5360,21.12,47.8,400.0,0.16,291.1,222.11,0.18,0.445,93.3,1,37.49,291.28
5361,20.96,49.0,412.0,0.18,266.31,203.19,0.86,0.293,94.0,1,35.58,267.17
5362,21.22,46.0,400.0,0.22,234.0,178.54,0.34,-0.102,95.1,1,33.52,234.34
5363,19.37,42.9,419.0,0.28,196.38,149.83,0.06,-0.074,95.0,1,31.45,196.43
5364,18.9,42.5,400.0,0.02,156.0,119.03,0.83,0.192,94.4,1,29.51,156.83
5365,18.98,39.7,400.0,0.01,196.38,149.83,0.8,0.11,94.6,1,27.83,197.17
5366,16.98,38.7,402.0,0.04,234.0,178.54,0.8,-0.422,95.3,1,26.53,234.8
5367,17.53,41.3,400.0,0.1,266.31,203.19,0.34,-0.13,95.1,1,25.69,266.65
5368,16.15,42.3,400.0,0.16,291.1,222.11,0.6,-0.673,95.0,1,25.37,291.7
5369,16.74,41.6,400.0,0.0,306.68,234.0,0.01,-0.586,95.1,1,25.6,306.7
5370,16.12,43.4,400.0,0.21,312.0,238.06,0.0,-0.524,95.2,1,26.36,312.0
5371,15.99,46.6,421.0,0.29,306.68,234.0,0.26,-0.538,95.2,1,27.6,306.94
5372,16.1,48.4,400.0,0.07,291.1,222.11,0.53,-0.571,95.1,1,29.23,291.63
5373,16.3,55.2,400.0,0.0,266.31,203.19,0.6,-0.328,95.3,1,31.15,266.91
5374,17.27,55.2,400.0,0.23,234.0,178.54,0.13,-0.095,95.1,1,33.22,234.13
5375,18.4,56.8,403.0,0.23,196.38,149.83,0.87,-0.42,95.3,1,35.3,197.24
5376,18.72,56.5,400.0,0.01,156.0,119.03,0.96,0.025,94.8,1,37.26,156.96
5377,19.34,61.0,412.0,0.19,196.38,149.83,0.12,0.322,93.9,1,38.95,196.49
5378,20.09,58.8,417.0,0.07,234.0,178.54,0.82,0.167,94.4,1,40.26,234.82
5379,21.33,58.5,472.0,0.19,266.31,203.19,0.61,0.244,94.2,1,41.11,266.92
5380,21.92,60.4,435.0,0.22,291.1,222.11,0.5,0.263,94.1,1,41.44,291.6
5381,21.27,58.2,400.0,0.07,306.68,234.0,0.49,0.883,90.6,0,41.22,307.17
5382,21.37,50.4,400.0,0.08,312.0,238.06,0.75,0.799,91.2,0,40.48,312.75
5383,21.79,52.7,400.0,0.18,306.68,234.0,0.21,0.424,93.4,1,39.25,306.89
5384,22.06,50.7,1017.0,1.0,378.43,288.74,10.61,0.669,92.1,1,37.63,389.04
5385,21.39,47.2,972.0,1.0,346.2,264.15,10.26,0.248,94.2,1,35.73,356.46
5386,19.57,45.7,984.0,1.0,304.2,232.1,10.09,0.219,94.3,1,33.67,314.29
5387,19.34,39.7,963.0,1.0,255.29,194.79,10.55,-0.083,95.1,1,31.6,265.84
5388,18.23,35.9,982.0,1.0,202.8,154.74,10.27,-0.369,95.3,1,29.66,213.07
5389,17.78,38.5,983.0,1.0,255.29,194.79,10.74,-0.245,95.2,1,27.98,266.03
5390,17.99,40.6,991.0,1.0,304.2,232.1,10.65,-0.335,95.3,1,26.67,314.85
5391,15.85,33.8,964.0,1.0,346.2,264.15,10.22,-0.268,95.3,1,25.83,356.43
5392,15.27,39.4,1029.0,1.0,378.43,288.74,10.86,-0.302,95.3,1,25.52,389.29
5393,15.37,38.8,1014.0,1.0,398.69,304.2,10.35,-0.508,95.2,1,25.75,409.04
5394,15.82,44.1,957.0,1.0,405.6,309.47,10.71,-0.698,94.9,1,26.51,416.31
5395,16.09,50.9,401.0,0.01,306.68,234.0,0.27,-0.615,95.1,1,27.75,306.95
5396,16.29,49.1,400.0,0.28,291.1,222.11,0.2,-0.115,95.1,1,29.38,291.3
5397,17.13,51.9,440.0,0.21,266.31,203.19,0.86,-0.228,95.2,1,31.29,267.17
5398,16.28,56.3,448.0,0.25,234.0,178.54,0.92,0.035,94.8,1,33.36,234.92
5399,18.48,56.8,400.0,0.29,196.38,149.83,0.35,0.226,94.2,1,35.45,196.73
5400,18.5,58.0,400.0,0.21,156.0,119.03,0.31,-0.131,95.1,1,37.4,156.31
5401,19.8,61.4,400.0,0.15,196.38,149.83,0.7,0.293,94.0,1,39.09,197.08
5402,19.49,60.9,400.0,0.14,234.0,178.54,0.23,0.07,94.7,1,40.41,234.23
5403,20.78,60.3,400.0,0.22,266.31,203.19,0.86,0.56,92.7,1,41.26,267.17
5404,21.37,58.6,441.0,0.26,291.1,222.11,0.01,0.599,92.5,1,41.59,291.11
5405,22.12,56.7,429.0,0.25,306.68,234.0,0.14,0.06,94.7,1,41.37,306.83
5406,20.85,57.2,429.0,0.15,312.0,238.06,0.12,0.581,92.6,1,40.62,312.12
5407,21.55,52.4,405.0,0.23,306.68,234.0,0.32,0.312,93.9,1,39.39,307.0
5408,20.69,52.9,965.0,1.0,378.43,288.74,10.87,0.365,93.7,1,37.77,389.3
5409,21.01,45.8,977.0,1.0,346.2,264.15,10.64,0.222,94.3,1,35.87,356.84
5410,20.52,48.3,1002.0,1.0,304.2,232.1,10.11,0.432,93.4,1,33.81,314.31
5411,20.05,44.2,964.0,1.0,255.29,194.79,10.08,-0.007,94.9,1,31.74,265.37
5412,18.36,39.6,1009.0,1.0,202.8,154.74,10.29,-0.256,95.3,1,29.8,213.09
5413,18.31,41.5,1024.0,1.0,255.29,194.79,10.62,-0.291,95.3,1,28.12,265.91
5414,17.8,38.7,1016.0,1.0,304.2,232.1,10.59,-0.293,95.3,1,26.81,314.79
5415,15.68,40.3,1015.0,1.0,346.2,264.15,10.11,-0.272,95.3,1,25.98,356.32
5416,16.33,40.1,944.0,1.0,378.43,288.74,10.76,-0.194,95.2,1,25.66,389.19
5417,16.2,42.3,1040.0,1.0,398.69,304.2,10.63,-0.38,95.3,1,25.89,409.32
5418,15.48,46.5,953.0,1.0,405.6,309.47,10.98,-0.383,95.3,1,26.65,416.58
5419,15.11,48.0,400.0,0.07,306.68,234.0,0.55,-0.335,95.3,1,27.89,307.24
5420,16.48,47.3,419.0,0.03,291.1,222.11,0.33,-0.27,95.3,1,29.52,291.43
5421,15.88,50.0,411.0,0.02,266.31,203.19,0.12,-0.147,95.1,1,31.44,266.43
5422,17.01,55.1,400.0,0.16,234.0,178.54,0.92,0.251,94.1,1,33.51,234.92
5423,17.8,57.4,400.0,0.08,196.38,149.83,0.04,0.031,94.8,1,35.59,196.41
5424,18.95,57.1,409.0,0.17,156.0,119.03,0.35,0.057,94.8,1,37.54,156.35
5425,19.06,62.7,415.0,0.04,196.38,149.83,0.53,0.036,94.8,1,39.23,196.91
5426,19.75,61.6,400.0,0.01,234.0,178.54,0.57,0.312,93.9,1,40.55,234.57
5427,20.76,58.5,412.0,0.01,266.31,203.19,0.58,0.584,92.6,1,41.4,266.89
5428,21.69,57.4,400.0,0.03,291.1,222.11,0.72,0.189,94.4,1,41.73,291.82
5429,22.62,56.9,419.0,0.24,306.68,234.0,0.13,0.735,91.6,0,41.51,306.81
5430,20.83,54.7,400.0,0.13,312.0,238.06,0.72,0.415,93.5,1,40.76,312.72
5431,21.63,55.6,402.0,0.19,306.68,234.0,0.89,0.437,93.3,1,39.54,307.57
5432,20.63,52.4,997.0,1.0,378.43,288.74,10.03,0.537,92.8,1,37.92,388.46
5433,21.2,47.9,1035.0,1.0,346.2,264.15,10.04,0.248,94.2,1,36.01,356.24
5434,19.6,46.8,1007.0,1.0,304.2,232.1,10.99,0.342,93.8,1,33.95,315.19
5435,19.01,44.9,982.0,1.0,255.29,194.79,10.31,-0.101,95.1,1,31.88,265.6
5436,18.27,41.7,1011.0,1.0,202.8,154.74,10.46,0.175,94.4,1,29.94,213.26
5437,17.75,41.3,1064.0,1.0,255.29,194.79,10.31,-0.09,95.1,1,28.26,265.6
5438,17.22,41.2,1022.0,1.0,304.2,232.1,10.56,-0.251,95.2,1,26.96,314.76
5439,16.68,41.2,998.0,1.0,346.2,264.15,10.71,-0.299,95.3,1,26.12,356.91
5440,15.95,39.6,975.0,1.0,378.43,288.74,10.76,-0.437,95.3,1,25.8,389.19
5441,14.99,41.2,982.0,1.0,398.69,304.2,10.36,-0.395,95.3,1,26.03,409.05
5442,15.91,44.0,1020.0,1.0,405.6,309.47,10.26,-0.541,95.2,1,26.79,415.86
5443,15.62,45.5,400.0,0.04,306.68,234.0,0.55,-0.541,95.2,1,28.03,307.23
5444,16.53,46.6,400.0,0.29,291.1,222.11,0.38,-0.787,94.7,0,29.66,291.48
5445,16.07,53.5,443.0,0.14,266.31,203.19,0.62,-0.081,95.0,1,31.58,266.93
5446,16.24,55.3,405.0,0.07,234.0,178.54,0.61,-0.483,95.2,1,33.65,234.61
5447,17.74,54.1,400.0,0.04,196.38,149.83,0.89,0.194,94.3,1,35.73,197.27
5448,19.18,57.9,465.0,0.18,156.0,119.03,0.0,-0.048,95.0,1,37.68,156.0
5449,19.39,59.2,453.0,0.04,196.38,149.83,0.1,0.373,93.6,1,39.37,196.48
5450,19.93,60.4,415.0,0.05,234.0,178.54,0.79,0.458,93.2,1,40.69,234.79
5451,20.21,57.6,438.0,0.29,266.31,203.19,0.58,0.546,92.8,1,41.54,266.89
5452,22.0,56.2,400.0,0.01,291.1,222.11,0.06,0.442,93.3,1,41.87,291.16
5453,20.9,58.4,422.0,0.06,306.68,234.0,0.94,0.244,94.2,1,41.65,307.63
5454,21.16,52.3,400.0,0.2,312.0,238.06,0.65,0.464,93.2,1,40.9,312.65
5455,21.7,52.6,400.0,0.07,306.68,234.0,0.49,0.42,93.4,1,39.68,307.17
5456,20.18,49.8,1078.0,1.0,378.43,288.74,10.78,0.413,93.5,1,38.06,389.21
5457,21.27,47.6,958.0,1.0,346.2,264.15,10.6,0.108,94.6,1,36.15,356.8
5458,20.32,45.9,1009.0,1.0,304.2,232.1,10.37,0.193,94.4,1,34.09,314.57
5459,19.73,46.5,1009.0,1.0,255.29,194.79,10.3,-0.455,95.2,1,32.02,265.59
5460,18.78,38.4,1015.0,1.0,202.8,154.74,10.45,-0.06,95.0,1,30.08,213.25
5461,17.64,42.2,997.0,1.0,255.29,194.79,10.48,-0.104,95.1,1,28.4,265.76
5462,16.47,35.0,998.0,1.0,304.2,232.1,10.71,-0.406,95.3,1,27.1,314.91
5463,16.3,43.0,1004.0,1.0,346.2,264.15,10.47,-0.408,95.3,1,26.26,356.67
5464,15.41,37.0,1014.0,1.0,378.43,288.74,10.02,-0.4,95.3,1,25.94,388.45
5465,15.84,47.5,1000.0,1.0,398.69,304.2,10.68,-0.28,95.3,1,26.17,409.37
5466,15.89,43.8,998.0,1.0,405.6,309.47,10.07,-0.289,95.3,1,26.93,415.67
5467,16.33,49.5,400.0,0.04,306.68,234.0,0.85,-0.422,95.3,1,28.17,307.53
5468,16.07,51.7,460.0,0.07,291.1,222.11,0.71,-0.439,95.3,1,29.8,291.81
5469,16.82,51.3,416.0,0.28,266.31,203.19,0.6,-0.283,95.3,1,31.72,266.91
5470,16.83,53.9,406.0,0.0,234.0,178.54,0.45,0.11,94.6,1,33.78,234.45
5471,17.46,55.1,400.0,0.09,196.38,149.83,0.17,-0.029,95.0,1,35.87,196.55
5472,18.71,60.0,400.0,0.05,156.0,119.03,0.65,0.052,94.8,1,37.82,156.65
5473,19.05,58.7,426.0,0.17,196.38,149.83,0.11,0.344,93.8,1,39.51,196.49
5474,20.1,58.4,400.0,0.25,234.0,178.54,0.6,0.26,94.1,1,40.83,234.6
5475,20.06,60.8,419.0,0.12,266.31,203.19,0.18,0.183,94.4,1,41.68,266.49
5476,20.62,57.1,400.0,0.25,291.1,222.11,0.6,0.525,92.9,1,42.01,291.7
5477,21.67,56.7,446.0,0.13,306.68,234.0,0.15,0.517,92.9,1,41.79,306.84
5478,21.9,55.6,427.0,0.27,312.0,238.06,0.09,0.456,93.3,1,41.04,312.09
5479,20.86,51.8,400.0,0.25,306.68,234.0,0.47,0.592,92.5,1,39.81,307.16
5480,21.39,49.5,1014.0,1.0,378.43,288.74,10.71,0.071,94.7,1,38.19,389.14
5481,20.3,50.9,1022.0,1.0,346.2,264.15,10.24,0.245,94.2,1,36.29,356.44
5482,19.96,45.0,960.0,1.0,304.2,232.1,10.5,0.074,94.7,1,34.23,314.7
5483,19.93,42.6,1050.0,1.0,255.29,194.79,10.8,-0.026,94.9,1,32.16,266.09
5484,18.85,41.2,1014.0,1.0,202.8,154.74,10.55,-0.031,95.0,1,30.22,213.35
5485,18.06,41.4,979.0,1.0,255.29,194.79,10.6,-0.311,95.3,1,28.54,265.89
5486,17.89,37.9,967.0,1.0,304.2,232.1,10.22,0.085,94.7,1,27.23,314.42
5487,15.96,41.1,1030.0,1.0,346.2,264.15,10.12,-0.263,95.3,1,26.39,356.33
5488,15.34,41.6,1006.0,1.0,378.43,288.74,10.15,-0.592,95.1,1,26.08,388.58
5489,15.17,39.0,1014.0,1.0,398.69,304.2,10.97,-0.831,94.6,0,26.31,409.66
5490,15.3,48.2,1001.0,1.0,405.6,309.47,10.09,-0.617,95.1,1,27.07,415.69
5491,14.35,49.9,400.0,0.05,306.68,234.0,0.15,-0.549,95.2,1,28.31,306.84
5492,15.72,47.9,415.0,0.25,291.1,222.11,0.21,-0.56,95.1,1,29.94,291.31
5493,16.03,49.9,400.0,0.0,266.31,203.19,0.79,0.155,94.5,1,31.85,267.1
5494,17.31,55.0,400.0,0.24,234.0,178.54,0.4,-0.581,95.1,1,33.92,234.4
5495,17.81,53.9,471.0,0.01,196.38,149.83,0.79,-0.119,95.1,1,36.0,197.17
5496,18.11,61.1,426.0,0.09,156.0,119.03,0.42,-0.026,94.9,1,37.96,156.42
5497,19.48,58.6,428.0,0.11,196.38,149.83,0.79,0.08,94.7,1,39.65,197.17
5498,20.27,63.2,482.0,0.1,234.0,178.54,0.9,-0.138,95.1,1,40.97,234.9
5499,20.14,58.1,412.0,0.07,266.31,203.19,0.45,0.345,93.8,1,41.82,266.76
5500,20.75,58.7,404.0,0.03,291.1,222.11,0.99,0.469,93.2,1,42.14,292.09
5501,20.18,59.9,400.0,0.0,306.68,234.0,0.93,0.625,92.3,1,41.92,307.62
5502,20.85,54.8,400.0,0.23,312.0,238.06,0.02,0.597,92.5,1,41.18,312.02
5503,20.92,53.6,400.0,0.14,306.68,234.0,0.56,0.727,91.7,0,39.95,307.25
5504,21.03,52.7,424.0,0.05,291.1,222.11,0.66,0.024,94.8,1,38.33,291.76
5505,20.04,46.8,400.0,0.02,266.31,203.19,0.84,0.307,93.9,1,36.43,267.15
5506,19.63,42.9,427.0,0.08,234.0,178.54,0.67,0.751,91.5,0,34.37,234.67
5507,18.55,40.4,400.0,0.11,196.38,149.83,0.69,0.341,93.8,1,32.3,197.06
5508,18.47,42.8,404.0,0.14,156.0,119.03,0.29,-0.291,95.3,1,30.35,156.29
5509,17.82,41.3,400.0,0.03,196.38,149.83,0.82,-0.112,95.1,1,28.67,197.2
5510,17.08,42.1,442.0,0.29,234.0,178.54,0.06,-0.459,95.2,1,27.37,234.06
5511,16.26,39.7,436.0,0.08,266.31,203.19,0.66,-0.44,95.3,1,26.53,266.97
5512,15.0,38.3,400.0,0.13,291.1,222.11,0.2,-0.033,95.0,1,26.21,291.3
5513,15.16,37.9,400.0,0.21,306.68,234.0,0.77,-0.291,95.3,1,26.44,307.45
5514,15.16,50.3,428.0,0.09,312.0,238.06,0.79,-0.804,94.6,0,27.2,312.79
5515,15.27,48.0,400.0,0.02,306.68,234.0,0.17,-0.636,95.0,1,28.44,306.86
5516,15.8,49.8,400.0,0.11,291.1,222.11,0.79,-0.433,95.3,1,30.07,291.89
5517,16.95,52.7,415.0,0.17,266.31,203.19,0.84,-0.406,95.3,1,31.99,267.15
5518,17.26,51.7,437.0,0.25,234.0,178.54,0.05,-0.187,95.2,1,34.06,234.05
5519,17.08,55.1,400.0,0.11,196.38,149.83,0.43,-0.284,95.3,1,36.14,196.81
5520,18.69,61.9,412.0,0.27,156.0,119.03,0.19,-0.073,95.0,1,38.09,156.19
5521,19.45,60.8,400.0,0.16,196.38,149.83,0.13,-0.028,95.0,1,39.78,196.5
5522,19.44,58.5,422.0,0.22,234.0,178.54,0.8,0.176,94.4,1,41.1,234.8
5523,20.89,57.3,433.0,0.01,266.31,203.19,0.29,0.494,93.1,1,41.95,266.6
5524,20.86,57.9,400.0,0.27,291.1,222.11,0.64,0.492,93.1,1,42.28,291.74
5525,20.53,56.8,400.0,0.06,306.68,234.0,0.0,0.343,93.8,1,42.06,306.69
5526,21.57,59.5,400.0,0.1,312.0,238.06,0.08,0.726,91.7,0,41.31,312.08
5527,21.34,52.7,428.0,0.16,306.68,234.0,0.61,0.696,91.9,1,40.09,307.29
5528,20.82,48.1,400.0,0.29,291.1,222.11,0.37,0.433,93.4,1,38.46,291.47
5529,20.43,47.8,411.0,0.1,266.31,203.19,0.88,0.302,93.9,1,36.56,267.19
5530,19.47,45.9,423.0,0.07,234.0,178.54,0.08,0.603,92.5,1,34.5,234.08
5531,19.41,40.7,400.0,0.29,196.38,149.83,0.62,0.451,93.3,1,32.43,197.0
5532,18.3,42.4,400.0,0.24,156.0,119.03,0.7,-0.303,95.3,1,30.49,156.7
5533,17.63,42.9,430.0,0.2,196.38,149.83,0.61,0.109,94.6,1,28.81,196.99
5534,17.0,40.3,400.0,0.12,234.0,178.54,0.68,0.095,94.7,1,27.5,234.68
5535,15.62,38.6,400.0,0.13,266.31,203.19,0.25,-0.222,95.2,1,26.66,266.56
5536,15.27,40.1,400.0,0.29,291.1,222.11,0.77,-0.526,95.2,1,26.35,291.87
5537,14.31,39.3,438.0,0.02,306.68,234.0,0.55,-0.552,95.2,1,26.58,307.24
5538,15.59,44.3,448.0,0.23,312.0,238.06,0.79,-0.158,95.2,1,27.34,312.79
5539,14.8,47.6,400.0,0.18,306.68,234.0,0.12,-0.316,95.3,1,28.57,306.81
5540,15.77,47.7,400.0,0.29,291.1,222.11,0.13,-0.324,95.3,1,30.21,291.23
5541,16.37,56.0,432.0,0.17,266.31,203.19,0.4,0.113,94.6,1,32.12,266.7
5542,17.1,56.2,400.0,0.08,234.0,178.54,0.39,-0.452,95.2,1,34.19,234.39
5543,16.92,53.1,407.0,0.23,196.38,149.83,0.13,-0.148,95.1,1,36.27,196.5
5544,18.26,54.9,400.0,0.3,156.0,119.03,0.08,0.038,94.8,1,38.23,156.08
5545,19.9,57.6,439.0,0.27,196.38,149.83,0.08,0.087,94.7,1,39.92,196.46
5546,20.65,63.1,442.0,0.09,234.0,178.54,0.05,-0.118,95.1,1,41.23,234.05
5547,20.9,61.6,400.0,0.1,266.31,203.19,0.03,0.554,92.7,1,42.08,266.34
5548,21.05,62.1,405.0,0.23,291.1,222.11,0.81,0.283,94.0,1,42.41,291.91
5549,20.68,57.4,400.0,0.18,306.68,234.0,0.93,0.329,93.8,1,42.19,307.62
5550,21.64,55.0,400.0,0.0,312.0,238.06,0.43,0.428,93.4,1,41.44,312.43
5551,21.1,50.5,419.0,0.04,306.68,234.0,0.19,0.437,93.3,1,40.22,306.87
5552,21.15,51.2,990.0,1.0,378.43,288.74,10.33,0.409,93.5,1,38.6,388.76
5553,20.08,47.5,1006.0,1.0,346.2,264.15,10.82,0.546,92.8,1,36.69,357.02
5554,19.68,44.9,1029.0,1.0,304.2,232.1,10.93,0.484,93.1,1,34.63,315.13
5555,19.13,46.5,1045.0,1.0,255.29,194.79,10.24,0.078,94.7,1,32.56,265.53
5556,18.39,41.3,1009.0,1.0,202.8,154.74,10.03,-0.12,95.1,1,30.62,212.83
5557,17.73,43.1,1004.0,1.0,255.29,194.79,10.31,-0.155,95.2,1,28.94,265.6
5558,16.47,36.8,967.0,1.0,304.2,232.1,10.39,-0.429,95.3,1,27.64,314.59
5559,15.47,45.6,1048.0,1.0,346.2,264.15,10.0,-0.359,95.3,1,26.8,356.2
5560,16.47,40.4,1015.0,1.0,378.43,288.74,10.68,-0.622,95.1,1,26.48,389.11
5561,16.6,44.0,1004.0,1.0,398.69,304.2,10.12,-0.058,95.0,1,26.71,408.81
5562,15.47,46.3,1003.0,1.0,405.6,309.47,10.08,-0.474,95.2,1,27.47,415.68
5563,14.69,46.0,411.0,0.29,306.68,234.0,0.72,-0.591,95.1,1,28.71,307.4
5564,15.26,51.2,423.0,0.02,291.1,222.11,0.77,-0.292,95.3,1,30.34,291.87
5565,16.38,53.9,427.0,0.22,266.31,203.19,0.18,-0.6,95.1,1,32.25,266.49
5566,17.41,53.2,448.0,0.27,234.0,178.54,0.77,-0.392,95.3,1,34.32,234.77
5567,16.86,55.3,407.0,0.23,196.38,149.83,0.3,-0.045,95.0,1,36.4,196.67
5568,18.17,58.5,453.0,0.05,156.0,119.03,0.31,0.027,94.8,1,38.36,156.31
5569,19.11,59.3,432.0,0.06,196.38,149.83,0.12,0.339,93.8,1,40.05,196.5
5570,20.16,62.8,400.0,0.01,234.0,178.54,0.23,-0.296,95.3,1,41.36,234.23
5571,20.18,61.2,400.0,0.04,266.31,203.19,0.04,0.517,92.9,1,42.21,266.35
5572,20.04,58.7,403.0,0.02,291.1,222.11,0.67,0.324,93.9,1,42.54,291.77
5573,21.43,58.6,447.0,0.02,306.68,234.0,0.85,0.249,94.2,1,42.32,307.54
5574,21.78,51.3,400.0,0.17,312.0,238.06,0.05,0.155,94.5,1,41.58,312.05
5575,21.08,51.8,402.0,0.02,306.68,234.0,0.26,0.372,93.6,1,40.35,306.94
5576,21.02,51.0,1005.0,1.0,378.43,288.74,10.35,0.751,91.5,0,38.73,388.78
5577,20.1,50.1,1028.0,1.0,346.2,264.15,10.39,0.547,92.8,1,36.82,356.59
5578,19.29,45.8,988.0,1.0,304.2,232.1,10.82,0.577,92.6,1,34.77,315.02
5579,19.5,46.2,974.0,1.0,255.29,194.79,10.04,0.107,94.6,1,32.69,265.33
5580,18.4,43.3,1017.0,1.0,202.8,154.74,10.61,0.021,94.8,1,30.75,213.41
5581,17.67,39.5,978.0,1.0,255.29,194.79,10.53,-0.445,95.3,1,29.07,265.82
5582,17.45,39.7,945.0,1.0,304.2,232.1,10.84,-0.566,95.1,1,27.77,315.04
5583,15.55,41.0,1055.0,1.0,346.2,264.15,10.31,-0.383,95.3,1,26.93,356.51
5584,15.33,40.2,1028.0,1.0,378.43,288.74,10.1,-0.708,94.9,0,26.61,388.53
5585,15.38,45.7,1057.0,1.0,398.69,304.2,10.13,-0.654,95.0,1,26.84,408.82
5586,14.91,42.4,1026.0,1.0,405.6,309.47,10.63,-0.491,95.2,1,27.6,416.23
5587,15.69,47.6,420.0,0.25,306.68,234.0,0.55,-0.228,95.2,1,28.84,307.23
5588,15.5,51.0,411.0,0.11,291.1,222.11,0.59,-0.431,95.3,1,30.47,291.69
5589,15.57,51.5,400.0,0.12,266.31,203.19,0.14,-0.626,95.0,1,32.38,266.45
5590,16.72,53.5,415.0,0.24,234.0,178.54,0.04,-0.614,95.1,1,34.45,234.04
5591,17.49,56.6,400.0,0.16,196.38,149.83,0.57,-0.105,95.1,1,36.53,196.94
5592,18.65,60.0,400.0,0.21,156.0,119.03,0.08,-0.126,95.1,1,38.49,156.08
5593,19.15,58.5,400.0,0.02,196.38,149.83,0.93,0.153,94.5,1,40.18,197.31
5594,19.91,57.9,439.0,0.03,234.0,178.54,0.8,0.209,94.3,1,41.49,234.8
5595,20.46,62.1,400.0,0.16,266.31,203.19,0.18,0.339,93.8,1,42.34,266.49
5596,20.68,59.7,400.0,0.25,291.1,222.11,0.6,0.673,92.0,1,42.67,291.7
5597,20.71,59.4,418.0,0.09,306.68,234.0,0.13,0.694,91.9,1,42.45,306.82
5598,21.31,56.9,400.0,0.29,312.0,238.06,0.94,0.574,92.6,1,41.7,312.94
5599,20.9,57.4,415.0,0.23,306.68,234.0,0.59,0.304,93.9,1,40.48,307.27
5600,21.61,52.7,1030.0,1.0,378.43,288.74,10.32,0.323,93.9,1,38.86,388.75
5601,20.95,46.4,1014.0,1.0,346.2,264.15,10.68,0.506,93.0,1,36.95,356.88
5602,19.97,46.4,981.0,1.0,304.2,232.1,10.0,0.51,93.0,1,34.89,314.2
5603,19.12,42.2,1038.0,1.0,255.29,194.79,10.29,-0.125,95.1,1,32.82,265.58
5604,18.11,40.7,1022.0,1.0,202.8,154.74,10.23,0.306,93.9,1,30.88,213.03
5605,16.74,37.6,1001.0,1.0,255.29,194.79,10.35,-0.285,95.3,1,29.2,265.63
5606,16.54,39.4,999.0,1.0,304.2,232.1,10.09,-0.116,95.1,1,27.89,314.29
5607,16.08,41.3,1011.0,1.0,346.2,264.15,10.97,0.207,94.3,1,27.06,357.17
5608,15.66,41.0,991.0,1.0,378.43,288.74,10.47,-0.751,94.8,0,26.74,388.9
5609,15.48,40.4,951.0,1.0,398.69,304.2,10.86,-0.382,95.3,1,26.97,409.55
5610,15.6,41.6,1023.0,1.0,405.6,309.47,10.06,-0.563,95.1,1,27.73,415.66
5611,14.89,51.2,421.0,0.2,306.68,234.0,0.84,-0.394,95.3,1,28.96,307.53
5612,15.2,50.2,400.0,0.22,291.1,222.11,0.65,-0.557,95.1,1,30.6,291.75
5613,16.74,50.5,415.0,0.29,266.31,203.19,0.68,-0.849,94.5,0,32.51,266.99
5614,17.02,55.5,453.0,0.06,234.0,178.54,0.81,-0.401,95.3,1,34.58,234.81
5615,17.16,61.1,400.0,0.07,196.38,149.83,0.53,-0.06,95.0,1,36.66,196.9
5616,18.07,59.7,400.0,0.26,156.0,119.03,0.63,0.27,94.1,1,38.61,156.63
5617,18.85,54.0,400.0,0.03,196.38,149.83,0.9,0.211,94.3,1,40.31,197.28
5618,19.64,65.3,450.0,0.24,234.0,178.54,0.13,0.545,92.8,1,41.62,234.13
5619,20.48,56.1,434.0,0.04,266.31,203.19,0.06,0.255,94.1,1,42.47,266.36
5620,21.98,58.5,400.0,0.14,291.1,222.11,0.98,0.318,93.9,1,42.8,292.08
5621,21.11,55.1,410.0,0.18,306.68,234.0,0.88,0.552,92.8,1,42.58,307.57
5622,21.44,53.9,469.0,0.23,312.0,238.06,0.51,0.425,93.4,1,41.83,312.51
