hour,dry_bulb_C,rh_pct,solar_rad_Wm2
1887,-4.2,89.0,400.0
1888,-4.9,91.0,600.0
1889,-6.9,86.0,746.0
1890,-3.9,81.0,800.0
1891,-3.2,83.0,746.0
1892,-2.7,97.0,600.0
1893,0.0,84.0,400.0
1894,2.5,90.0,200.0
1895,4.0,89.0,54.0
1896,6.4,89.0,0.0
1897,6.8,88.0,54.0
1898,10.9,94.0,200.0
1899,7.9,90.0,400.0
1900,10.7,87.0,600.0
1901,10.3,90.0,746.0
1902,9.8,83.0,800.0
1903,7.2,92.0,746.0
1904,7.4,86.0,600.0
1905,4.3,87.0,400.0
1906,1.1,92.0,200.0
1907,-0.9,88.0,54.0
1908,-1.6,88.0,0.0
1909,-5.0,96.0,54.0
1910,-2.9,85.0,200.0
1911,-4.5,92.0,400.0
1912,-4.0,94.0,600.0
1913,-3.9,96.0,746.0
1914,-5.2,100.0,800.0
1915,-4.5,86.0,746.0
1916,-4.7,85.0,600.0
1917,-0.5,94.0,400.0
1918,3.7,94.0,200.0
1919,3.2,86.0,54.0
1920,5.8,92.0,0.0
1921,7.1,100.0,54.0
1922,9.3,90.0,200.0
1923,11.1,94.0,400.0
1924,8.6,98.0,600.0
1925,8.6,100.0,746.0
1926,10.6,91.0,800.0
1927,8.7,96.0,746.0
1928,6.0,86.0,600.0
1929,6.1,90.0,400.0
1930,1.0,88.0,200.0
1931,1.2,80.0,54.0
1932,-1.8,82.0,0.0
1933,-2.8,92.0,54.0
1934,-7.1,92.0,200.0
1935,-5.8,85.0,400.0
1936,-5.1,98.0,600.0
1937,-5.7,84.0,746.0
1938,-3.6,91.0,800.0
1939,-2.4,88.0,746.0
1940,-3.0,90.0,600.0
1941,0.7,94.0,400.0
1942,1.0,94.0,200.0
1943,4.1,93.0,54.0
1944,6.7,93.0,0.0
1945,6.9,83.0,54.0
1946,9.8,95.0,200.0
1947,9.3,84.0,400.0
1948,9.6,89.0,600.0
1949,10.7,88.0,746.0
1950,8.4,92.0,800.0
1951,7.1,87.0,746.0
1952,7.4,89.0,600.0
1953,4.5,98.0,400.0
1954,0.9,83.0,200.0
1955,1.1,90.0,54.0
1956,-2.1,84.0,0.0
1957,-4.7,93.0,54.0
1958,-7.2,86.0,200.0
1959,-4.6,90.0,400.0
1960,-6.7,83.0,600.0
1961,-6.8,96.0,746.0
1962,-4.2,90.0,800.0
1963,-2.8,90.0,746.0
1964,-2.8,94.0,600.0
1965,0.9,84.0,400.0
1966,4.1,87.0,200.0
1967,5.4,91.0,54.0
1968,7.2,81.0,0.0
1969,8.0,82.0,54.0
1970,8.6,86.0,200.0
1971,9.8,84.0,400.0
1972,10.6,88.0,600.0
1973,8.7,92.0,746.0
1974,8.5,94.0,800.0
1975,6.6,99.0,746.0
1976,6.6,90.0,600.0
1977,4.5,91.0,400.0
1978,1.7,90.0,200.0
1979,1.1,91.0,54.0
1980,-2.7,92.0,0.0
1981,-4.0,94.0,54.0
1982,-3.8,94.0,200.0
1983,-4.5,92.0,400.0
1984,-6.6,97.0,600.0
1985,-5.3,90.0,746.0
1986,-5.6,87.0,800.0
1987,-3.8,88.0,746.0
1988,-1.8,89.0,600.0
1989,0.5,84.0,400.0
1990,2.4,87.0,200.0
1991,4.4,84.0,54.0
1992,5.0,92.0,0.0
1993,8.1,92.0,54.0
1994,9.6,81.0,200.0
1995,10.6,87.0,400.0
1996,9.5,99.0,600.0
1997,10.9,93.0,746.0
1998,7.9,92.0,800.0
1999,7.6,87.0,746.0
2000,6.1,91.0,600.0
2001,3.2,90.0,400.0
2002,2.1,86.0,200.0
2003,0.6,87.0,54.0
2004,-3.4,88.0,0.0
2005,-3.7,82.0,54.0
2006,-6.3,83.0,200.0
2007,-3.4,89.0,400.0
2008,-5.5,86.0,600.0
2009,-5.4,88.0,746.0
2010,-4.5,82.0,800.0
2011,-2.9,94.0,746.0
2012,-0.9,100.0,600.0
2013,-1.5,95.0,400.0
2014,3.4,96.0,200.0
2015,5.4,93.0,54.0
2016,6.0,91.0,0.0
2017,7.7,90.0,54.0
2018,6.0,85.0,200.0
2019,8.7,93.0,400.0
2020,10.8,93.0,600.0
2021,11.3,88.0,746.0
2022,10.0,93.0,800.0
2023,8.0,86.0,746.0
2024,8.4,87.0,600.0
2025,5.5,94.0,400.0
2026,2.1,92.0,200.0
2027,2.6,89.0,54.0
2028,-2.6,88.0,0.0
2029,-4.7,91.0,54.0
2030,-5.0,81.0,200.0
2031,-6.1,86.0,400.0
2032,-6.1,84.0,600.0
2033,-4.7,90.0,746.0
2034,-4.8,95.0,800.0
2035,-3.5,92.0,746.0
2036,-1.8,87.0,600.0
2037,-2.3,86.0,400.0
2038,0.6,86.0,200.0
2039,3.8,100.0,54.0
2040,5.3,90.0,0.0
2041,7.6,91.0,54.0
2042,10.6,79.0,200.0
2043,9.9,84.0,400.0
2044,9.0,90.0,600.0
2045,9.3,87.0,746.0
2046,11.1,91.0,800.0
2047,9.6,91.0,746.0
2048,7.1,93.0,600.0
2049,3.0,81.0,400.0
2050,2.8,84.0,200.0
2051,0.8,89.0,54.0
2052,-1.5,87.0,0.0
2053,-3.8,88.0,54.0
2054,-4.9,90.0,200.0
2055,-6.0,86.0,400.0
2056,-6.8,91.0,600.0
2057,-4.1,93.0,746.0
2058,-3.8,90.0,800.0
2059,-3.7,94.0,746.0
2060,-1.5,79.0,600.0
2061,0.5,87.0,400.0
2062,4.5,94.0,200.0
2063,5.1,86.0,54.0
2064,7.0,85.0,0.0
2065,7.9,89.0,54.0
2066,8.8,90.0,200.0
2067,11.4,87.0,400.0
2068,11.0,99.0,600.0
2069,9.3,91.0,746.0
2070,9.8,85.0,800.0
2071,9.0,83.0,746.0
2072,4.4,92.0,600.0
2073,3.7,85.0,400.0
2074,2.9,100.0,200.0
2075,-1.4,92.0,54.0
2076,-3.2,93.0,0.0
2077,-3.4,91.0,54.0
2078,-4.0,96.0,200.0
2079,-4.8,78.0,400.0
2080,-4.0,84.0,600.0
2081,-5.3,95.0,746.0
2082,-5.0,97.0,800.0
2083,-4.7,84.0,746.0
2084,-2.2,81.0,600.0
2085,0.9,91.0,400.0
2086,3.0,92.0,200.0
2087,4.6,91.0,54.0
2088,6.8,90.0,0.0
2089,9.2,81.0,54.0
2090,9.3,88.0,200.0
2091,11.5,89.0,400.0
2092,9.7,87.0,600.0
2093,10.1,80.0,746.0
2094,9.0,93.0,800.0
2095,9.0,94.0,746.0
2096,5.6,86.0,600.0
2097,4.4,89.0,400.0
2098,0.8,87.0,200.0
2099,1.1,88.0,54.0
2100,-0.2,92.0,0.0
2101,-2.2,93.0,54.0
2102,-3.6,95.0,200.0
2103,-4.4,95.0,400.0
2104,-4.9,89.0,600.0
2105,-4.7,100.0,746.0
2106,-3.9,98.0,800.0
2107,-4.0,87.0,746.0
2108,-1.9,91.0,600.0
2109,0.3,80.0,400.0
2110,1.9,90.0,200.0
2111,2.8,98.0,54.0
2112,5.1,100.0,0.0
2113,8.2,89.0,54.0
2114,10.2,92.0,200.0
2115,10.1,93.0,400.0
2116,13.2,100.0,600.0
2117,9.3,85.0,746.0
2118,9.9,100.0,800.0
2119,9.5,88.0,746.0
2120,7.7,84.0,600.0
2121,5.4,88.0,400.0
2122,3.7,86.0,200.0
2123,0.6,92.0,54.0
2124,0.3,82.0,0.0
2125,-1.8,91.0,54.0
2126,-5.2,93.0,200.0
2127,-4.9,97.0,400.0
2128,-7.1,93.0,600.0
2129,-3.8,97.0,746.0
2130,-4.3,87.0,800.0
2131,-1.9,92.0,746.0
2132,-1.8,79.0,600.0
2133,-1.6,89.0,400.0
2134,5.0,92.0,200.0
2135,4.5,92.0,54.0
2136,5.3,82.0,0.0
2137,9.2,88.0,54.0
2138,11.4,89.0,200.0
2139,10.0,88.0,400.0
2140,10.4,94.0,600.0
2141,10.5,89.0,746.0
2142,8.4,90.0,800.0
2143,7.6,88.0,746.0
2144,8.5,95.0,600.0
2145,4.6,96.0,400.0
2146,1.9,88.0,200.0
2147,0.2,100.0,54.0
2148,-0.2,86.0,0.0
2149,-5.0,95.0,54.0
2150,-4.0,85.0,200.0
2151,-2.7,94.0,400.0
2152,-3.4,93.0,600.0
2153,-4.7,85.0,746.0
2154,-3.2,89.0,800.0
2155,-1.9,99.0,746.0
2156,-1.7,86.0,600.0
2157,1.2,92.0,400.0
2158,4.2,92.0,200.0
2159,3.2,90.0,54.0
2160,7.0,81.0,0.0
2161,8.4,94.0,54.0
2162,9.5,90.0,200.0
2163,10.3,96.0,400.0
2164,10.8,91.0,600.0
2165,10.7,90.0,746.0
2166,10.7,92.0,800.0
2167,8.8,85.0,746.0
2168,6.6,98.0,600.0
2169,4.0,88.0,400.0
2170,2.3,88.0,200.0
2171,1.0,96.0,54.0
2172,-2.0,91.0,0.0
2173,-2.0,89.0,54.0
2174,-3.8,92.0,200.0
2175,-3.9,93.0,400.0
2176,-6.0,89.0,600.0
2177,-6.0,95.0,746.0
2178,-3.3,84.0,800.0
2179,-3.1,91.0,746.0
2180,-1.8,94.0,600.0
2181,1.1,93.0,400.0
2182,3.1,79.0,200.0
2183,3.2,89.0,54.0
2184,7.8,84.0,0.0
2185,7.7,96.0,54.0
2186,11.2,88.0,200.0
2187,9.0,96.0,400.0
2188,10.9,84.0,600.0
2189,10.2,92.0,746.0
2190,7.7,90.0,800.0
2191,9.1,100.0,746.0
2192,4.9,96.0,600.0
2193,4.6,96.0,400.0
2194,3.9,100.0,200.0
2195,0.2,91.0,54.0
2196,-2.1,90.0,0.0
2197,-2.1,89.0,54.0
2198,-4.4,92.0,200.0
2199,-5.4,76.0,400.0
2200,-4.1,90.0,600.0
2201,-6.3,91.0,746.0
2202,-4.8,89.0,800.0
2203,-2.3,82.0,746.0
2204,-2.7,89.0,600.0
2205,2.2,82.0,400.0
2206,2.3,99.0,200.0
2207,5.4,89.0,54.0
2208,7.4,80.0,0.0
2209,8.1,89.0,54.0
2210,9.0,94.0,200.0
2211,10.3,91.0,400.0
2212,11.4,85.0,600.0
2213,9.5,87.0,746.0
2214,8.5,89.0,800.0
2215,10.0,88.0,746.0
2216,6.1,84.0,600.0
2217,5.3,90.0,400.0
2218,2.7,83.0,200.0
2219,0.7,95.0,54.0
2220,0.3,95.0,0.0
2221,-2.9,85.0,54.0
2222,-4.5,86.0,200.0
2223,-5.2,88.0,400.0
2224,-5.8,90.0,600.0
2225,-5.7,91.0,746.0
2226,-4.8,92.0,800.0
2227,-1.4,92.0,746.0
2228,-0.7,98.0,600.0
2229,0.1,90.0,400.0
2230,3.5,83.0,200.0
2231,3.0,82.0,54.0
2232,8.0,98.0,0.0
2233,9.6,93.0,54.0
2234,11.8,91.0,200.0
2235,11.4,92.0,400.0
2236,11.2,91.0,600.0
2237,11.8,92.0,746.0
2238,9.2,88.0,800.0
2239,8.2,95.0,746.0
2240,6.9,87.0,600.0
2241,6.4,85.0,400.0
2242,2.1,82.0,200.0
2243,-0.1,89.0,54.0
2244,-0.8,96.0,0.0
2245,-2.0,88.0,54.0
2246,-4.8,83.0,200.0
2247,-4.2,91.0,400.0
2248,-3.8,87.0,600.0
2249,-3.8,98.0,746.0
2250,-3.9,95.0,800.0
2251,-3.1,84.0,746.0
2252,0.4,89.0,600.0
2253,0.6,86.0,400.0
2254,3.6,84.0,200.0
2255,6.7,90.0,54.0
2256,7.5,94.0,0.0
2257,7.3,90.0,54.0
2258,8.4,87.0,200.0
2259,10.2,79.0,400.0
2260,11.5,87.0,600.0
2261,11.0,93.0,746.0
2262,12.1,83.0,800.0
2263,9.1,96.0,746.0
2264,6.7,87.0,600.0
2265,4.0,91.0,400.0
2266,4.2,88.0,200.0
2267,0.9,84.0,54.0
2268,-2.5,92.0,0.0
2269,-2.7,87.0,54.0
2270,-5.0,86.0,200.0
2271,-5.2,78.0,400.0
2272,-5.1,96.0,600.0
2273,-5.8,90.0,746.0
2274,-4.6,96.0,800.0
2275,-3.7,93.0,746.0
2276,-2.0,96.0,600.0
2277,-0.4,87.0,400.0
2278,2.2,83.0,200.0
2279,3.9,94.0,54.0
2280,7.3,91.0,0.0
2281,8.6,88.0,54.0
2282,10.9,94.0,200.0
2283,12.5,92.0,400.0
2284,11.6,93.0,600.0
2285,11.1,85.0,746.0
2286,10.7,95.0,800.0
2287,9.2,90.0,746.0
2288,7.1,95.0,600.0
2289,5.1,95.0,400.0
2290,2.1,93.0,200.0
2291,1.9,89.0,54.0
2292,-0.9,94.0,0.0
2293,-1.2,96.0,54.0
2294,-3.0,93.0,200.0
2295,-5.4,91.0,400.0
2296,-3.8,94.0,600.0
2297,-7.4,87.0,746.0
2298,-2.2,98.0,800.0
2299,-4.2,82.0,746.0
2300,-0.7,90.0,600.0
2301,1.1,88.0,400.0
2302,3.9,87.0,200.0
2303,4.5,91.0,54.0
2304,4.6,84.0,0.0
2305,8.2,100.0,54.0
2306,9.6,83.0,200.0
2307,8.6,85.0,400.0
2308,11.0,85.0,600.0
2309,9.7,91.0,746.0
2310,10.6,95.0,800.0
2311,8.5,93.0,746.0
2312,9.1,97.0,600.0
2313,5.0,86.0,400.0
2314,3.6,93.0,200.0
2315,0.9,88.0,54.0
2316,-2.5,91.0,0.0
2317,-2.7,95.0,54.0
2318,-3.1,81.0,200.0
2319,-4.1,100.0,400.0
2320,-5.3,89.0,600.0
2321,-6.2,82.0,746.0
2322,-3.4,86.0,800.0
2323,-2.4,90.0,746.0
2324,-0.3,86.0,600.0
2325,0.5,80.0,400.0
2326,1.1,90.0,200.0
2327,5.4,86.0,54.0
2328,6.9,93.0,0.0
2329,9.9,85.0,54.0
2330,9.9,100.0,200.0
2331,10.7,92.0,400.0
2332,11.5,91.0,600.0
2333,10.2,93.0,746.0
2334,9.4,81.0,800.0
2335,8.7,87.0,746.0
2336,6.3,99.0,600.0
2337,5.1,88.0,400.0
2338,5.2,90.0,200.0
2339,2.2,88.0,54.0
2340,-0.5,97.0,0.0
2341,-0.9,89.0,54.0
2342,-4.6,84.0,200.0
2343,-2.1,100.0,400.0
2344,-5.4,83.0,600.0
2345,-2.7,89.0,746.0
2346,-1.9,86.0,800.0
2347,-4.5,86.0,746.0
2348,0.4,85.0,600.0
2349,0.6,87.0,400.0
2350,2.3,95.0,200.0
2351,5.5,80.0,54.0
2352,5.9,96.0,0.0
2353,9.1,95.0,54.0
2354,9.0,92.0,200.0
2355,11.0,91.0,400.0
2356,12.5,91.0,600.0
2357,11.3,97.0,746.0
2358,9.8,81.0,800.0
2359,9.5,94.0,746.0
2360,5.9,86.0,600.0
2361,4.5,94.0,400.0
2362,2.9,87.0,200.0
2363,2.0,93.0,54.0
2364,-0.3,82.0,0.0
2365,-1.8,81.0,54.0
2366,-3.7,89.0,200.0
2367,-5.3,97.0,400.0
2368,-3.4,93.0,600.0
2369,-5.3,93.0,746.0
2370,-3.4,94.0,800.0
2371,-2.7,88.0,746.0
2372,-0.4,93.0,600.0
2373,0.3,87.0,400.0
2374,4.0,88.0,200.0
2375,6.4,89.0,54.0
2376,8.0,87.0,0.0
2377,8.9,90.0,54.0
2378,9.6,89.0,200.0
2379,13.7,86.0,400.0
2380,10.2,89.0,600.0
2381,11.9,91.0,746.0
2382,10.6,84.0,800.0
2383,8.9,92.0,746.0
2384,7.6,87.0,600.0
2385,5.0,91.0,400.0
2386,3.8,87.0,200.0
2387,1.7,95.0,54.0
2388,2.1,95.0,0.0
2389,-1.2,85.0,54.0
2390,-3.1,92.0,200.0
2391,-3.9,97.0,400.0
2392,-2.9,85.0,600.0
2393,-5.5,85.0,746.0
2394,-4.0,94.0,800.0
2395,-4.4,83.0,746.0
2396,-0.3,86.0,600.0
2397,1.9,85.0,400.0
2398,2.1,94.0,200.0
2399,6.6,86.0,54.0
2400,6.4,88.0,0.0
2401,8.5,86.0,54.0
2402,10.2,96.0,200.0
2403,12.5,86.0,400.0
2404,10.4,83.0,600.0
2405,11.4,83.0,746.0
2406,11.1,93.0,800.0
2407,9.6,94.0,746.0
2408,8.1,96.0,600.0
2409,6.3,84.0,400.0
2410,2.9,89.0,200.0
2411,3.1,100.0,54.0
2412,-0.6,88.0,0.0
2413,-2.5,87.0,54.0
2414,-2.2,90.0,200.0
2415,-5.0,92.0,400.0
2416,-4.4,92.0,600.0
2417,-5.2,87.0,746.0
2418,-1.2,87.0,800.0
2419,-0.1,88.0,746.0
2420,-0.9,86.0,600.0
2421,1.6,84.0,400.0
2422,3.2,99.0,200.0
2423,4.9,88.0,54.0
2424,7.3,88.0,0.0
2425,8.8,88.0,54.0
2426,8.7,89.0,200.0
2427,11.3,92.0,400.0
2428,11.3,87.0,600.0
2429,11.5,95.0,746.0
2430,10.3,93.0,800.0
2431,8.8,89.0,746.0
2432,8.4,86.0,600.0
2433,6.2,95.0,400.0
2434,5.0,89.0,200.0
2435,2.0,84.0,54.0
2436,-0.6,95.0,0.0
2437,-1.5,86.0,54.0
2438,-5.4,94.0,200.0
2439,-2.2,77.0,400.0
2440,-4.3,88.0,600.0
2441,-2.2,96.0,746.0
2442,-4.5,90.0,800.0
2443,-3.5,93.0,746.0
2444,-0.4,85.0,600.0
2445,1.5,91.0,400.0
2446,3.6,90.0,200.0
2447,5.5,91.0,54.0
2448,6.6,100.0,0.0
2449,7.5,96.0,54.0
2450,10.6,94.0,200.0
2451,9.8,94.0,400.0
2452,10.1,85.0,600.0
2453,10.9,87.0,746.0
2454,10.9,82.0,800.0
2455,11.2,83.0,746.0
2456,8.6,85.0,600.0
2457,7.2,90.0,400.0
2458,4.3,84.0,200.0
2459,2.0,90.0,54.0
2460,2.2,89.0,0.0
2461,-3.4,84.0,54.0
2462,-3.8,97.0,200.0
2463,-4.5,83.0,400.0
2464,-3.6,95.0,600.0
2465,-5.2,78.0,746.0
2466,-2.7,89.0,800.0
2467,-1.7,84.0,746.0
2468,0.2,86.0,600.0
2469,2.1,99.0,400.0
2470,4.9,88.0,200.0
2471,5.4,84.0,54.0
2472,7.9,92.0,0.0
2473,8.3,88.0,54.0
2474,9.4,90.0,200.0
2475,13.0,85.0,400.0
2476,10.7,85.0,600.0
2477,12.0,86.0,746.0
2478,11.1,94.0,800.0
2479,10.5,89.0,746.0
2480,6.1,84.0,600.0
2481,6.7,90.0,400.0
2482,3.7,90.0,200.0
2483,1.1,93.0,54.0
2484,-0.5,87.0,0.0
2485,-0.9,89.0,54.0
2486,-2.5,92.0,200.0
2487,-4.2,85.0,400.0
2488,-5.5,94.0,600.0
2489,-5.2,90.0,746.0
2490,-2.7,84.0,800.0
2491,-3.5,84.0,746.0
2492,-0.7,89.0,600.0
2493,4.0,87.0,400.0
2494,3.9,93.0,200.0
2495,6.2,88.0,54.0
2496,6.4,91.0,0.0
2497,7.9,85.0,54.0
2498,11.3,90.0,200.0
2499,11.0,96.0,400.0
2500,12.8,89.0,600.0
2501,11.6,87.0,746.0
2502,14.2,85.0,800.0
2503,9.0,90.0,746.0
2504,8.2,97.0,600.0
2505,5.1,83.0,400.0
2506,5.0,89.0,200.0
2507,2.3,81.0,54.0
2508,-1.0,88.0,0.0
2509,-2.1,91.0,54.0
2510,-1.7,82.0,200.0
2511,-2.6,87.0,400.0
2512,-5.6,91.0,600.0
2513,-4.4,90.0,746.0
2514,-1.4,91.0,800.0
2515,-2.2,85.0,746.0
2516,-0.2,91.0,600.0
2517,2.6,87.0,400.0
2518,2.3,93.0,200.0
2519,4.8,78.0,54.0
2520,7.3,88.0,0.0
2521,10.5,90.0,54.0
2522,11.7,96.0,200.0
2523,12.2,90.0,400.0
2524,11.7,91.0,600.0
2525,12.7,91.0,746.0
2526,10.7,96.0,800.0
2527,10.2,88.0,746.0
2528,8.9,83.0,600.0
2529,7.8,82.0,400.0
2530,4.0,93.0,200.0
2531,1.6,91.0,54.0
2532,1.3,88.0,0.0
2533,-0.3,87.0,54.0
2534,-3.5,90.0,200.0
2535,-4.9,91.0,400.0
2536,-2.9,92.0,600.0
2537,-5.5,84.0,746.0
2538,-4.8,81.0,800.0
2539,-2.2,85.0,746.0
2540,-0.3,83.0,600.0
2541,0.5,83.0,400.0
2542,3.8,97.0,200.0
2543,6.0,78.0,54.0
2544,7.2,92.0,0.0
2545,11.4,94.0,54.0
2546,11.1,94.0,200.0
2547,12.6,91.0,400.0
2548,10.4,96.0,600.0
2549,10.1,98.0,746.0
2550,11.3,88.0,800.0
2551,11.5,92.0,746.0
2552,7.0,96.0,600.0
2553,6.2,85.0,400.0
2554,2.8,88.0,200.0
2555,1.3,86.0,54.0
2556,0.2,92.0,0.0
2557,-2.1,80.0,54.0
2558,-4.3,97.0,200.0
2559,-5.1,92.0,400.0
2560,-6.0,92.0,600.0
2561,-3.4,78.0,746.0
2562,-2.5,84.0,800.0
2563,-1.3,97.0,746.0
2564,-1.2,89.0,600.0
2565,2.7,81.0,400.0
2566,4.4,91.0,200.0
2567,5.8,93.0,54.0
2568,7.6,92.0,0.0
2569,8.8,89.0,54.0
2570,10.9,95.0,200.0
2571,13.2,86.0,400.0
2572,13.1,92.0,600.0
2573,11.5,90.0,746.0
2574,11.5,89.0,800.0
2575,8.6,88.0,746.0
2576,8.8,88.0,600.0
2577,5.4,90.0,400.0
2578,4.8,88.0,200.0
2579,5.0,93.0,54.0
2580,-0.4,87.0,0.0
2581,1.4,97.0,54.0
2582,-2.4,87.0,200.0
2583,-4.4,94.0,400.0
2584,-4.8,94.0,600.0
2585,-1.4,90.0,746.0
2586,-2.5,90.0,800.0
2587,-2.4,86.0,746.0
2588,-0.4,87.0,600.0
2589,2.2,90.0,400.0
2590,3.8,89.0,200.0
2591,6.2,95.0,54.0
2592,9.6,87.0,0.0
2593,8.4,87.0,54.0
2594,11.5,81.0,200.0
2595,11.6,93.0,400.0
2596,11.5,92.0,600.0
2597,12.9,94.0,746.0
2598,9.6,95.0,800.0
2599,7.5,93.0,746.0
2600,8.4,94.0,600.0
2601,6.2,92.0,400.0
2602,2.9,93.0,200.0
2603,0.5,80.0,54.0
2604,2.2,84.0,0.0
2605,-1.0,83.0,54.0
2606,-2.7,96.0,200.0
2607,-1.4,85.0,400.0
2608,-2.9,86.0,600.0
2609,-1.9,89.0,746.0
2610,-4.1,83.0,800.0
2611,-2.9,91.0,746.0
2612,0.6,79.0,600.0
2613,2.3,83.0,400.0
2614,5.2,90.0,200.0
2615,4.4,83.0,54.0
2616,8.7,96.0,0.0
2617,10.6,90.0,54.0
2618,11.9,95.0,200.0
2619,11.4,91.0,400.0
2620,12.7,89.0,600.0
2621,11.1,84.0,746.0
2622,10.9,94.0,800.0
2623,8.9,91.0,746.0
2624,7.6,100.0,600.0
2625,6.2,93.0,400.0
2626,3.9,87.0,200.0
2627,1.5,91.0,54.0
2628,-1.0,91.0,0.0
2629,0.6,95.0,54.0
2630,-3.1,96.0,200.0
2631,-3.2,88.0,400.0
2632,-5.6,83.0,600.0
2633,-2.2,80.0,746.0
2634,-2.6,84.0,800.0
2635,-2.0,86.0,746.0
2636,-0.4,97.0,600.0
2637,2.8,97.0,400.0
2638,1.1,94.0,200.0
2639,5.3,95.0,54.0
2640,7.9,86.0,0.0
2641,9.6,82.0,54.0
2642,13.6,84.0,200.0
2643,11.6,79.0,400.0
2644,13.2,84.0,600.0
2645,13.8,87.0,746.0
2646,12.0,90.0,800.0
2647,9.4,90.0,746.0
2648,7.1,86.0,600.0
2649,7.3,92.0,400.0
2650,6.1,86.0,200.0
2651,2.9,89.0,54.0
2652,1.7,84.0,0.0
2653,1.4,95.0,54.0
2654,-1.7,89.0,200.0
2655,-4.5,93.0,400.0
2656,-3.6,83.0,600.0
2657,-2.1,90.0,746.0
2658,-3.0,92.0,800.0
2659,0.0,79.0,746.0
2660,0.1,95.0,600.0
2661,2.4,83.0,400.0
2662,3.8,90.0,200.0
2663,6.4,98.0,54.0
2664,8.4,94.0,0.0
2665,8.3,82.0,54.0
2666,10.7,88.0,200.0
2667,10.8,95.0,400.0
2668,12.0,85.0,600.0
2669,11.3,87.0,746.0
2670,12.4,87.0,800.0
2671,11.2,92.0,746.0
2672,9.1,81.0,600.0
2673,5.4,92.0,400.0
2674,4.5,86.0,200.0
2675,1.2,89.0,54.0
2676,0.4,88.0,0.0
2677,-0.5,92.0,54.0
2678,-1.4,89.0,200.0
2679,-2.8,96.0,400.0
2680,-2.3,94.0,600.0
2681,-3.1,85.0,746.0
2682,-2.8,96.0,800.0
2683,-0.5,91.0,746.0
2684,1.2,90.0,600.0
2685,1.7,93.0,400.0
2686,4.6,84.0,200.0
2687,6.0,82.0,54.0
2688,6.3,89.0,0.0
2689,10.4,86.0,54.0
2690,10.0,99.0,200.0
2691,12.5,85.0,400.0
2692,10.9,89.0,600.0
2693,11.5,90.0,746.0
2694,11.1,95.0,800.0
2695,11.5,84.0,746.0
2696,8.1,81.0,600.0
2697,5.7,96.0,400.0
2698,5.1,89.0,200.0
2699,2.4,93.0,54.0
2700,1.5,93.0,0.0
2701,-2.0,94.0,54.0
2702,-2.1,87.0,200.0
2703,-0.7,86.0,400.0
2704,-3.7,79.0,600.0
2705,-3.1,84.0,746.0
2706,-4.1,89.0,800.0
2707,-2.1,85.0,746.0
2708,0.8,83.0,600.0
2709,2.0,89.0,400.0
2710,5.0,96.0,200.0
2711,6.9,89.0,54.0
2712,7.1,83.0,0.0
2713,11.1,95.0,54.0
2714,10.2,85.0,200.0
2715,11.5,96.0,400.0
2716,12.8,88.0,600.0
2717,13.9,89.0,746.0
2718,10.6,97.0,800.0
2719,10.5,82.0,746.0
2720,8.9,84.0,600.0
2721,7.5,87.0,400.0
2722,6.0,88.0,200.0
2723,2.3,100.0,54.0
2724,1.8,84.0,0.0
2725,0.4,82.0,54.0
2726,-0.4,84.0,200.0
2727,-2.5,90.0,400.0
2728,-3.2,91.0,600.0
2729,-3.6,85.0,746.0
2730,-3.8,89.0,800.0
2731,-1.4,99.0,746.0
2732,0.6,89.0,600.0
2733,2.3,90.0,400.0
2734,5.1,98.0,200.0
2735,5.1,85.0,54.0
2736,8.3,85.0,0.0
2737,12.2,87.0,54.0
2738,12.5,86.0,200.0
2739,13.0,80.0,400.0
2740,13.1,90.0,600.0
2741,12.1,90.0,746.0
2742,10.0,88.0,800.0
2743,11.0,90.0,746.0
2744,6.4,90.0,600.0
2745,6.7,82.0,400.0
2746,4.9,90.0,200.0
2747,2.4,92.0,54.0
2748,3.1,81.0,0.0
2749,1.0,96.0,54.0
2750,-1.0,83.0,200.0
2751,-3.8,83.0,400.0
2752,-1.3,90.0,600.0
2753,-2.4,91.0,746.0
2754,-3.2,93.0,800.0
2755,-1.0,92.0,746.0
2756,1.6,86.0,600.0
2757,1.9,89.0,400.0
2758,4.7,87.0,200.0
2759,7.0,90.0,54.0
2760,7.5,89.0,0.0
2761,10.1,86.0,54.0
2762,10.6,87.0,200.0
2763,13.4,79.0,400.0
2764,11.9,93.0,600.0
2765,12.9,90.0,746.0
2766,10.5,77.0,800.0
2767,9.5,93.0,746.0
2768,7.8,88.0,600.0
2769,6.8,84.0,400.0
2770,5.2,84.0,200.0
2771,3.3,85.0,54.0
2772,-0.7,84.0,0.0
2773,-0.8,85.0,54.0
2774,-2.7,97.0,200.0
2775,-2.3,91.0,400.0
2776,-3.4,99.0,600.0
2777,-3.0,90.0,746.0
2778,-2.9,92.0,800.0
2779,0.8,84.0,746.0
2780,-0.5,88.0,600.0
2781,2.3,88.0,400.0
2782,4.8,92.0,200.0
2783,6.6,88.0,54.0
2784,8.0,90.0,0.0
2785,8.6,90.0,54.0
2786,11.1,87.0,200.0
2787,11.7,87.0,400.0
2788,14.6,85.0,600.0
2789,15.0,94.0,746.0
2790,11.9,87.0,800.0
2791,9.3,90.0,746.0
2792,9.9,88.0,600.0
2793,6.2,94.0,400.0
2794,4.6,79.0,200.0
2795,2.5,90.0,54.0
2796,0.6,82.0,0.0
