hour,dry_bulb_C,rh_pct,solar_rad_Wm2
1926,24.6,72.0,800.0
1927,22.9,77.0,746.0
1928,23.2,74.0,600.0
1929,21.1,77.0,400.0
1930,16.6,86.0,200.0
1931,15.9,77.0,54.0
1932,13.5,83.0,0.0
1933,13.9,87.0,54.0
1934,10.0,80.0,200.0
1935,12.1,85.0,400.0
1936,10.1,82.0,600.0
1937,9.2,80.0,746.0
1938,10.5,84.0,800.0
1939,11.6,89.0,746.0
1940,12.7,77.0,600.0
1941,16.0,75.0,400.0
1942,16.7,75.0,200.0
1943,17.9,85.0,54.0
1944,21.6,85.0,0.0
1945,21.9,77.0,54.0
1946,24.2,69.0,200.0
1947,24.9,76.0,400.0
1948,25.3,83.0,600.0
1949,27.9,79.0,746.0
1950,25.3,81.0,800.0
1951,24.2,77.0,746.0
1952,20.6,85.0,600.0
1953,19.8,81.0,400.0
1954,18.6,83.0,200.0
1955,15.3,81.0,54.0
1956,15.3,82.0,0.0
1957,11.5,82.0,54.0
1958,11.1,75.0,200.0
1959,9.9,82.0,400.0
1960,10.4,84.0,600.0
1961,9.8,86.0,746.0
1962,10.9,82.0,800.0
1963,12.2,75.0,746.0
1964,13.3,76.0,600.0
1965,16.4,78.0,400.0
1966,18.2,81.0,200.0
1967,20.0,79.0,54.0
1968,21.6,74.0,0.0
1969,24.5,74.0,54.0
1970,24.8,69.0,200.0
1971,25.6,64.0,400.0
1972,26.3,79.0,600.0
1973,27.7,91.0,746.0
1974,23.9,89.0,800.0
1975,24.8,75.0,746.0
1976,20.5,81.0,600.0
1977,20.7,73.0,400.0
1978,20.0,73.0,200.0
1979,16.8,74.0,54.0
1980,14.6,79.0,0.0
1981,12.1,79.0,54.0
1982,11.4,81.0,200.0
1983,10.3,83.0,400.0
1984,9.4,78.0,600.0
1985,10.2,80.0,746.0
1986,11.4,74.0,800.0
1987,11.7,73.0,746.0
1988,13.3,72.0,600.0
1989,14.6,83.0,400.0
1990,18.4,78.0,200.0
1991,20.7,70.0,54.0
1992,22.3,80.0,0.0
1993,24.7,74.0,54.0
1994,25.2,88.0,200.0
1995,26.3,77.0,400.0
1996,26.5,83.0,600.0
1997,25.9,85.0,746.0
1998,24.7,75.0,800.0
1999,26.2,80.0,746.0
2000,22.0,83.0,600.0
2001,19.8,80.0,400.0
2002,18.9,82.0,200.0
2003,16.6,73.0,54.0
2004,13.0,83.0,0.0
2005,13.9,77.0,54.0
2006,11.3,82.0,200.0
2007,9.5,84.0,400.0
2008,11.4,83.0,600.0
2009,11.1,82.0,746.0
2010,10.0,83.0,800.0
2011,14.3,83.0,746.0
2012,14.8,87.0,600.0
2013,16.0,80.0,400.0
2014,19.7,81.0,200.0
2015,20.3,85.0,54.0
2016,22.1,77.0,0.0
2017,23.1,73.0,54.0
2018,25.7,82.0,200.0
2019,26.4,79.0,400.0
2020,26.3,74.0,600.0
2021,25.3,82.0,746.0
2022,25.4,87.0,800.0
2023,24.0,72.0,746.0
2024,21.1,85.0,600.0
2025,19.1,67.0,400.0
2026,19.0,78.0,200.0
2027,13.8,89.0,54.0
2028,14.7,78.0,0.0
2029,12.3,80.0,54.0
2030,12.8,84.0,200.0
2031,10.1,71.0,400.0
2032,11.0,80.0,600.0
2033,10.1,80.0,746.0
2034,11.4,89.0,800.0
2035,13.3,74.0,746.0
2036,13.7,78.0,600.0
2037,17.1,75.0,400.0
2038,17.1,75.0,200.0
2039,20.5,86.0,54.0
2040,23.1,80.0,0.0
2041,24.5,77.0,54.0
2042,27.1,77.0,200.0
2043,25.2,77.0,400.0
2044,24.9,78.0,600.0
2045,25.1,74.0,746.0
2046,26.0,79.0,800.0
2047,24.6,78.0,746.0
2048,22.6,76.0,600.0
2049,19.5,81.0,400.0
2050,19.3,81.0,200.0
2051,15.2,77.0,54.0
2052,15.7,79.0,0.0
2053,15.7,91.0,54.0
2054,11.9,91.0,200.0
2055,11.2,75.0,400.0
2056,9.9,75.0,600.0
2057,8.8,75.0,746.0
2058,10.7,85.0,800.0
2059,11.5,78.0,746.0
2060,12.7,81.0,600.0
2061,17.8,90.0,400.0
2062,18.4,80.0,200.0
2063,20.6,83.0,54.0
2064,21.9,83.0,0.0
2065,23.7,77.0,54.0
2066,26.2,85.0,200.0
2067,26.0,76.0,400.0
2068,26.9,87.0,600.0
2069,25.9,77.0,746.0
2070,25.0,78.0,800.0
2071,22.8,75.0,746.0
2072,20.6,75.0,600.0
2073,20.4,78.0,400.0
2074,18.6,68.0,200.0
2075,15.2,79.0,54.0
2076,14.5,77.0,0.0
2077,12.9,84.0,54.0
2078,9.4,82.0,200.0
2079,9.8,76.0,400.0
2080,10.8,78.0,600.0
2081,11.0,79.0,746.0
2082,10.2,87.0,800.0
2083,12.8,76.0,746.0
2084,15.3,76.0,600.0
2085,16.9,74.0,400.0
2086,18.1,73.0,200.0
2087,19.8,81.0,54.0
2088,21.6,81.0,0.0
2089,24.4,86.0,54.0
2090,25.4,85.0,200.0
2091,26.7,92.0,400.0
2092,26.5,80.0,600.0
2093,27.0,79.0,746.0
2094,25.5,73.0,800.0
2095,25.0,83.0,746.0
2096,23.5,81.0,600.0
2097,19.9,83.0,400.0
2098,16.8,74.0,200.0
2099,18.1,82.0,54.0
2100,14.8,81.0,0.0
2101,11.2,81.0,54.0
2102,10.9,77.0,200.0
2103,11.5,86.0,400.0
2104,10.2,90.0,600.0
2105,10.2,74.0,746.0
2106,12.8,84.0,800.0
2107,11.6,66.0,746.0
2108,13.5,83.0,600.0
2109,16.4,71.0,400.0
2110,18.7,77.0,200.0
2111,20.8,73.0,54.0
2112,23.2,79.0,0.0
2113,24.2,84.0,54.0
2114,25.8,71.0,200.0
2115,25.9,78.0,400.0
2116,26.5,77.0,600.0
2117,26.3,88.0,746.0
2118,25.7,82.0,800.0
2119,25.0,74.0,746.0
2120,23.2,78.0,600.0
2121,20.8,88.0,400.0
2122,17.9,84.0,200.0
2123,16.7,75.0,54.0
2124,14.6,79.0,0.0
2125,13.2,79.0,54.0
2126,13.9,77.0,200.0
2127,10.3,71.0,400.0
2128,10.9,77.0,600.0
2129,11.8,87.0,746.0
2130,11.6,78.0,800.0
2131,15.0,79.0,746.0
2132,14.0,81.0,600.0
2133,16.6,91.0,400.0
2134,17.5,80.0,200.0
2135,20.0,85.0,54.0
2136,22.6,77.0,0.0
2137,24.9,79.0,54.0
2138,25.7,80.0,200.0
2139,27.4,76.0,400.0
2140,26.4,79.0,600.0
2141,26.0,84.0,746.0
2142,28.2,76.0,800.0
2143,24.7,80.0,746.0
2144,22.0,84.0,600.0
2145,20.1,76.0,400.0
2146,17.8,85.0,200.0
2147,17.6,80.0,54.0
2148,14.3,79.0,0.0
2149,13.1,70.0,54.0
2150,11.6,78.0,200.0
2151,11.6,82.0,400.0
2152,9.7,89.0,600.0
2153,9.7,83.0,746.0
2154,11.8,86.0,800.0
2155,13.4,74.0,746.0
2156,14.7,79.0,600.0
2157,15.5,86.0,400.0
2158,19.0,76.0,200.0
2159,19.7,85.0,54.0
2160,21.9,84.0,0.0
2161,23.1,81.0,54.0
2162,26.7,78.0,200.0
2163,26.9,75.0,400.0
2164,27.2,89.0,600.0
2165,27.6,83.0,746.0
2166,28.4,82.0,800.0
2167,22.7,78.0,746.0
2168,22.0,80.0,600.0
2169,20.2,81.0,400.0
2170,17.9,82.0,200.0
2171,15.6,84.0,54.0
2172,14.5,76.0,0.0
2173,11.9,73.0,54.0
2174,12.1,80.0,200.0
2175,11.0,71.0,400.0
2176,11.1,78.0,600.0
2177,11.3,77.0,746.0
2178,12.2,82.0,800.0
2179,12.4,90.0,746.0
2180,16.6,70.0,600.0
2181,16.6,91.0,400.0
2182,16.6,79.0,200.0
2183,19.5,82.0,54.0
2184,20.7,73.0,0.0
2185,24.2,85.0,54.0
2186,25.3,80.0,200.0
2187,25.8,80.0,400.0
2188,28.6,70.0,600.0
2189,27.0,80.0,746.0
2190,26.4,84.0,800.0
2191,23.5,79.0,746.0
2192,21.8,86.0,600.0
2193,20.9,86.0,400.0
2194,19.0,77.0,200.0
2195,14.9,88.0,54.0
2196,14.6,80.0,0.0
2197,13.1,80.0,54.0
2198,11.6,80.0,200.0
2199,10.2,80.0,400.0
2200,10.1,67.0,600.0
2201,10.7,79.0,746.0
2202,11.7,73.0,800.0
2203,13.5,88.0,746.0
2204,15.6,88.0,600.0
2205,16.1,84.0,400.0
2206,18.0,79.0,200.0
2207,21.0,75.0,54.0
2208,23.1,77.0,0.0
2209,23.8,90.0,54.0
2210,26.3,77.0,200.0
2211,27.3,68.0,400.0
2212,28.0,85.0,600.0
2213,28.2,88.0,746.0
2214,24.9,88.0,800.0
2215,24.5,85.0,746.0
2216,22.9,86.0,600.0
2217,20.9,80.0,400.0
2218,18.2,70.0,200.0
2219,15.3,80.0,54.0
2220,15.0,83.0,0.0
2221,12.4,79.0,54.0
2222,12.0,79.0,200.0
2223,10.3,75.0,400.0
2224,9.6,75.0,600.0
2225,11.2,89.0,746.0
2226,11.9,89.0,800.0
2227,13.5,80.0,746.0
2228,16.8,81.0,600.0
2229,16.8,75.0,400.0
2230,19.0,83.0,200.0
2231,19.6,89.0,54.0
2232,21.3,72.0,0.0
2233,25.9,82.0,54.0
2234,24.7,83.0,200.0
2235,25.4,83.0,400.0
2236,26.7,88.0,600.0
2237,26.4,90.0,746.0
2238,24.9,79.0,800.0
2239,24.2,83.0,746.0
2240,24.2,80.0,600.0
2241,20.2,77.0,400.0
2242,17.6,81.0,200.0
2243,17.8,83.0,54.0
2244,15.4,81.0,0.0
2245,12.6,76.0,54.0
2246,10.4,78.0,200.0
2247,10.4,78.0,400.0
2248,10.7,76.0,600.0
2249,12.2,82.0,746.0
2250,10.7,82.0,800.0
2251,12.9,85.0,746.0
2252,15.3,76.0,600.0
2253,14.2,77.0,400.0
2254,19.7,88.0,200.0
2255,19.5,79.0,54.0
2256,23.0,80.0,0.0
2257,24.6,79.0,54.0
2258,26.7,86.0,200.0
2259,27.0,86.0,400.0
2260,24.4,86.0,600.0
2261,25.8,80.0,746.0
2262,26.0,76.0,800.0
2263,24.4,90.0,746.0
2264,23.5,84.0,600.0
2265,21.9,78.0,400.0
2266,19.6,87.0,200.0
2267,16.7,77.0,54.0
2268,13.2,87.0,0.0
2269,12.9,87.0,54.0
2270,12.4,75.0,200.0
2271,10.1,83.0,400.0
2272,11.5,84.0,600.0
2273,12.0,93.0,746.0
2274,12.0,76.0,800.0
2275,10.0,87.0,746.0
2276,13.4,80.0,600.0
2277,18.5,74.0,400.0
2278,18.1,79.0,200.0
2279,18.8,80.0,54.0
2280,24.0,75.0,0.0
2281,24.4,82.0,54.0
2282,26.8,85.0,200.0
2283,26.8,81.0,400.0
2284,27.3,77.0,600.0
2285,27.0,79.0,746.0
2286,26.6,80.0,800.0
2287,27.0,81.0,746.0
2288,24.0,86.0,600.0
2289,19.6,81.0,400.0
2290,19.5,73.0,200.0
2291,18.2,77.0,54.0
2292,16.3,81.0,0.0
2293,13.0,86.0,54.0
2294,13.3,86.0,200.0
2295,12.2,89.0,400.0
2296,13.5,81.0,600.0
2297,10.4,84.0,746.0
2298,11.4,73.0,800.0
2299,12.8,82.0,746.0
2300,14.3,75.0,600.0
2301,15.8,80.0,400.0
2302,16.0,95.0,200.0
2303,20.4,81.0,54.0
2304,23.2,76.0,0.0
2305,24.0,82.0,54.0
2306,27.7,77.0,200.0
2307,26.7,75.0,400.0
2308,28.3,90.0,600.0
2309,27.0,85.0,746.0
2310,26.8,82.0,800.0
2311,25.0,78.0,746.0
2312,24.5,78.0,600.0
2313,21.3,88.0,400.0
2314,19.7,81.0,200.0
2315,17.5,65.0,54.0
2316,14.9,92.0,0.0
2317,13.9,81.0,54.0
2318,14.4,82.0,200.0
2319,11.1,85.0,400.0
2320,11.4,82.0,600.0
2321,12.5,84.0,746.0
2322,13.1,78.0,800.0
2323,13.2,74.0,746.0
2324,12.5,81.0,600.0
2325,17.3,87.0,400.0
2326,16.6,77.0,200.0
2327,22.4,76.0,54.0
2328,23.0,86.0,0.0
2329,25.6,78.0,54.0
2330,25.0,78.0,200.0
2331,25.2,78.0,400.0
2332,27.3,80.0,600.0
2333,26.8,72.0,746.0
2334,25.6,77.0,800.0
2335,24.9,81.0,746.0
2336,26.0,81.0,600.0
2337,22.1,86.0,400.0
2338,20.3,89.0,200.0
2339,18.0,87.0,54.0
2340,16.7,84.0,0.0
2341,13.4,79.0,54.0
2342,10.2,77.0,200.0
2343,11.2,80.0,400.0
2344,11.9,83.0,600.0
2345,10.3,84.0,746.0
2346,11.9,83.0,800.0
2347,12.6,79.0,746.0
2348,16.4,84.0,600.0
2349,17.6,86.0,400.0
2350,19.6,84.0,200.0
2351,21.6,80.0,54.0
2352,22.9,76.0,0.0
2353,24.8,76.0,54.0
2354,24.8,76.0,200.0
2355,24.6,81.0,400.0
2356,27.3,82.0,600.0
2357,27.2,73.0,746.0
2358,27.4,77.0,800.0
2359,26.5,81.0,746.0
2360,24.9,75.0,600.0
2361,20.4,82.0,400.0
2362,19.0,78.0,200.0
2363,17.7,76.0,54.0
2364,17.8,80.0,0.0
2365,15.1,82.0,54.0
2366,13.4,76.0,200.0
2367,11.1,79.0,400.0
2368,10.3,82.0,600.0
2369,12.2,76.0,746.0
2370,11.0,72.0,800.0
2371,13.1,72.0,746.0
2372,14.9,78.0,600.0
2373,18.5,73.0,400.0
2374,18.6,78.0,200.0
2375,18.6,88.0,54.0
2376,23.5,73.0,0.0
2377,24.0,78.0,54.0
2378,26.1,91.0,200.0
2379,26.8,82.0,400.0
2380,26.9,78.0,600.0
2381,27.8,79.0,746.0
2382,24.7,82.0,800.0
2383,24.5,88.0,746.0
2384,24.1,77.0,600.0
2385,20.9,76.0,400.0
2386,17.8,73.0,200.0
2387,18.0,80.0,54.0
2388,16.5,73.0,0.0
2389,13.7,78.0,54.0
2390,10.4,75.0,200.0
2391,12.3,85.0,400.0
2392,9.6,77.0,600.0
2393,11.8,82.0,746.0
2394,11.3,72.0,800.0
2395,12.3,80.0,746.0
2396,14.6,74.0,600.0
2397,16.8,78.0,400.0
2398,18.4,91.0,200.0
2399,21.7,84.0,54.0
2400,22.7,79.0,0.0
2401,25.8,96.0,54.0
2402,26.4,75.0,200.0
2403,26.3,86.0,400.0
2404,26.4,72.0,600.0
2405,25.4,79.0,746.0
2406,26.6,73.0,800.0
2407,24.7,81.0,746.0
2408,21.1,80.0,600.0
2409,21.0,78.0,400.0
2410,18.6,85.0,200.0
2411,19.0,77.0,54.0
2412,13.8,81.0,0.0
2413,12.4,84.0,54.0
2414,13.6,72.0,200.0
2415,13.0,76.0,400.0
2416,10.6,80.0,600.0
2417,10.9,83.0,746.0
2418,12.9,87.0,800.0
2419,11.2,79.0,746.0
2420,13.3,78.0,600.0
2421,16.8,75.0,400.0
2422,20.7,81.0,200.0
2423,20.8,78.0,54.0
2424,23.3,78.0,0.0
2425,26.0,79.0,54.0
2426,28.3,83.0,200.0
2427,26.5,77.0,400.0
2428,27.3,76.0,600.0
2429,29.0,82.0,746.0
2430,24.9,65.0,800.0
2431,26.2,77.0,746.0
2432,22.5,74.0,600.0
2433,21.7,86.0,400.0
2434,19.3,78.0,200.0
2435,16.5,77.0,54.0
2436,14.6,80.0,0.0
2437,14.2,77.0,54.0
2438,13.6,78.0,200.0
2439,11.6,80.0,400.0
2440,11.5,78.0,600.0
2441,12.2,78.0,746.0
2442,11.4,75.0,800.0
2443,14.4,74.0,746.0
2444,16.1,80.0,600.0
2445,19.8,81.0,400.0
2446,18.9,73.0,200.0
2447,20.9,84.0,54.0
2448,24.0,84.0,0.0
2449,25.8,85.0,54.0
2450,25.7,81.0,200.0
2451,26.7,83.0,400.0
2452,28.0,91.0,600.0
2453,26.4,78.0,746.0
2454,26.1,75.0,800.0
2455,25.3,72.0,746.0
2456,24.6,89.0,600.0
2457,21.1,89.0,400.0
2458,17.8,75.0,200.0
2459,15.7,76.0,54.0
2460,14.4,78.0,0.0
2461,12.7,86.0,54.0
2462,12.5,73.0,200.0
2463,10.6,70.0,400.0
2464,10.8,91.0,600.0
2465,11.0,81.0,746.0
2466,12.0,82.0,800.0
2467,15.0,79.0,746.0
2468,16.0,82.0,600.0
2469,17.3,72.0,400.0
2470,18.9,75.0,200.0
2471,21.0,80.0,54.0
2472,23.7,68.0,0.0
2473,25.6,78.0,54.0
2474,25.5,78.0,200.0
2475,27.3,78.0,400.0
2476,25.5,77.0,600.0
2477,27.5,75.0,746.0
2478,27.3,71.0,800.0
2479,25.1,80.0,746.0
2480,25.5,78.0,600.0
2481,20.9,73.0,400.0
2482,20.0,80.0,200.0
2483,17.6,78.0,54.0
2484,15.6,77.0,0.0
2485,13.9,69.0,54.0
2486,12.9,83.0,200.0
2487,12.8,73.0,400.0
2488,13.0,80.0,600.0
2489,11.8,76.0,746.0
2490,13.4,78.0,800.0
2491,13.1,85.0,746.0
2492,16.2,82.0,600.0
2493,16.6,85.0,400.0
2494,20.5,81.0,200.0
2495,23.7,82.0,54.0
2496,23.3,71.0,0.0
2497,23.0,78.0,54.0
2498,25.9,79.0,200.0
2499,28.5,86.0,400.0
2500,28.2,77.0,600.0
2501,27.7,81.0,746.0
2502,27.7,81.0,800.0
2503,25.9,85.0,746.0
2504,25.0,79.0,600.0
2505,22.8,84.0,400.0
2506,21.4,71.0,200.0
2507,18.1,72.0,54.0
2508,16.7,68.0,0.0
2509,13.8,84.0,54.0
2510,12.2,83.0,200.0
2511,13.7,84.0,400.0
2512,11.9,76.0,600.0
2513,12.7,77.0,746.0
2514,12.8,79.0,800.0
2515,13.3,87.0,746.0
2516,15.6,88.0,600.0
2517,18.9,84.0,400.0
2518,20.1,81.0,200.0
2519,19.9,86.0,54.0
2520,23.3,78.0,0.0
2521,27.0,78.0,54.0
2522,26.3,79.0,200.0
2523,25.6,75.0,400.0
2524,29.6,79.0,600.0
2525,28.2,74.0,746.0
2526,26.7,85.0,800.0
2527,25.2,82.0,746.0
2528,25.0,87.0,600.0
2529,21.5,71.0,400.0
2530,21.1,89.0,200.0
2531,18.4,72.0,54.0
2532,16.2,74.0,0.0
2533,14.4,76.0,54.0
2534,12.8,86.0,200.0
2535,13.1,81.0,400.0
2536,10.9,78.0,600.0
2537,10.4,76.0,746.0
2538,13.4,73.0,800.0
2539,14.6,85.0,746.0
2540,16.1,84.0,600.0
2541,18.0,86.0,400.0
2542,19.3,82.0,200.0
2543,22.5,66.0,54.0
2544,23.6,73.0,0.0
2545,24.9,82.0,54.0
2546,26.3,78.0,200.0
2547,29.5,77.0,400.0
2548,26.1,74.0,600.0
2549,28.1,84.0,746.0
2550,25.2,82.0,800.0
2551,25.5,82.0,746.0
2552,23.6,76.0,600.0
2553,20.0,80.0,400.0
2554,20.4,73.0,200.0
2555,17.6,79.0,54.0
2556,13.9,67.0,0.0
2557,15.2,72.0,54.0
2558,14.5,78.0,200.0
2559,13.7,91.0,400.0
2560,12.2,70.0,600.0
2561,12.2,73.0,746.0
2562,14.2,81.0,800.0
2563,15.8,88.0,746.0
2564,16.9,80.0,600.0
2565,16.7,83.0,400.0
2566,19.9,78.0,200.0
2567,22.2,77.0,54.0
2568,21.9,80.0,0.0
2569,25.9,76.0,54.0
2570,29.0,83.0,200.0
2571,28.2,71.0,400.0
2572,29.4,84.0,600.0
2573,27.9,80.0,746.0
2574,26.9,78.0,800.0
2575,26.1,71.0,746.0
2576,23.3,75.0,600.0
2577,21.2,85.0,400.0
2578,21.4,78.0,200.0
2579,19.4,81.0,54.0
2580,15.1,75.0,0.0
2581,15.4,79.0,54.0
2582,13.1,73.0,200.0
2583,12.6,80.0,400.0
2584,12.4,81.0,600.0
2585,13.2,81.0,746.0
2586,13.1,75.0,800.0
2587,15.6,78.0,746.0
2588,16.1,82.0,600.0
2589,18.4,78.0,400.0
2590,19.0,78.0,200.0
2591,24.1,89.0,54.0
2592,24.3,75.0,0.0
2593,26.3,85.0,54.0
2594,25.3,74.0,200.0
2595,26.9,83.0,400.0
2596,29.3,83.0,600.0
2597,28.1,77.0,746.0
2598,25.2,73.0,800.0
2599,26.9,70.0,746.0
2600,23.7,76.0,600.0
2601,23.7,82.0,400.0
2602,20.2,74.0,200.0
2603,18.4,80.0,54.0
2604,17.4,72.0,0.0
2605,13.7,78.0,54.0
2606,12.3,74.0,200.0
2607,12.2,79.0,400.0
2608,12.9,77.0,600.0
2609,11.0,73.0,746.0
2610,11.4,76.0,800.0
2611,15.1,75.0,746.0
2612,15.3,73.0,600.0
2613,17.5,85.0,400.0
2614,18.1,78.0,200.0
2615,21.3,68.0,54.0
2616,24.0,76.0,0.0
2617,26.6,84.0,54.0
2618,26.2,75.0,200.0
2619,29.5,87.0,400.0
2620,27.5,75.0,600.0
2621,27.2,82.0,746.0
2622,28.7,84.0,800.0
2623,26.2,82.0,746.0
2624,23.8,72.0,600.0
2625,22.3,75.0,400.0
2626,21.7,85.0,200.0
2627,19.8,75.0,54.0
2628,15.5,84.0,0.0
2629,14.6,77.0,54.0
2630,13.4,80.0,200.0
2631,11.5,72.0,400.0
2632,12.1,76.0,600.0
2633,12.4,75.0,746.0
2634,14.3,80.0,800.0
2635,15.6,80.0,746.0
2636,15.7,82.0,600.0
2637,17.8,77.0,400.0
2638,20.7,75.0,200.0
2639,21.5,80.0,54.0
2640,24.7,74.0,0.0
2641,25.7,85.0,54.0
2642,26.1,79.0,200.0
2643,27.0,78.0,400.0
2644,29.7,82.0,600.0
2645,27.9,79.0,746.0
2646,28.9,71.0,800.0
2647,25.5,74.0,746.0
2648,24.7,84.0,600.0
2649,24.9,80.0,400.0
2650,19.4,71.0,200.0
2651,16.5,81.0,54.0
2652,17.7,76.0,0.0
2653,13.9,75.0,54.0
2654,13.4,73.0,200.0
2655,12.0,84.0,400.0
2656,12.6,69.0,600.0
2657,11.6,75.0,746.0
2658,13.1,80.0,800.0
2659,15.0,87.0,746.0
2660,15.2,82.0,600.0
2661,17.4,75.0,400.0
2662,19.8,87.0,200.0
2663,20.8,72.0,54.0
2664,23.8,80.0,0.0
2665,26.0,82.0,54.0
2666,26.8,75.0,200.0
2667,27.8,83.0,400.0
2668,28.3,77.0,600.0
2669,27.5,83.0,746.0
2670,28.1,70.0,800.0
2671,27.6,81.0,746.0
2672,24.1,77.0,600.0
2673,23.1,85.0,400.0
2674,20.3,79.0,200.0
2675,18.9,85.0,54.0
2676,18.1,82.0,0.0
2677,15.4,78.0,54.0
2678,11.8,83.0,200.0
2679,13.2,83.0,400.0
2680,13.7,81.0,600.0
2681,12.4,68.0,746.0
2682,14.4,74.0,800.0
2683,14.0,86.0,746.0
2684,14.8,73.0,600.0
2685,18.3,83.0,400.0
2686,18.5,83.0,200.0
2687,22.1,75.0,54.0
2688,25.6,69.0,0.0
2689,24.1,76.0,54.0
2690,26.0,89.0,200.0
2691,27.1,75.0,400.0
2692,28.4,75.0,600.0
2693,27.9,74.0,746.0
2694,28.9,85.0,800.0
2695,27.2,78.0,746.0
2696,25.1,76.0,600.0
2697,22.9,86.0,400.0
2698,21.1,82.0,200.0
2699,17.8,74.0,54.0
2700,17.5,73.0,0.0
2701,13.9,85.0,54.0
2702,14.5,79.0,200.0
2703,14.0,71.0,400.0
2704,12.7,70.0,600.0
2705,12.6,73.0,746.0
2706,13.9,73.0,800.0
2707,11.9,69.0,746.0
2708,16.7,73.0,600.0
2709,18.2,74.0,400.0
2710,20.3,77.0,200.0
2711,23.2,87.0,54.0
2712,24.3,78.0,0.0
2713,25.0,78.0,54.0
2714,27.3,81.0,200.0
2715,28.3,78.0,400.0
2716,28.7,81.0,600.0
2717,28.5,80.0,746.0
2718,28.7,80.0,800.0
2719,25.3,93.0,746.0
2720,24.9,83.0,600.0
2721,24.2,74.0,400.0
2722,19.1,81.0,200.0
2723,18.9,75.0,54.0
2724,16.2,81.0,0.0
2725,14.7,72.0,54.0
2726,12.9,73.0,200.0
2727,12.8,81.0,400.0
2728,14.5,84.0,600.0
2729,11.6,81.0,746.0
2730,12.5,83.0,800.0
2731,13.6,81.0,746.0
2732,18.2,80.0,600.0
2733,18.0,76.0,400.0
2734,20.5,83.0,200.0
2735,22.2,84.0,54.0
2736,23.6,79.0,0.0
2737,26.0,78.0,54.0
2738,30.0,87.0,200.0
2739,29.8,79.0,400.0
2740,27.8,79.0,600.0
2741,29.1,81.0,746.0
2742,26.9,78.0,800.0
2743,24.7,75.0,746.0
2744,25.9,81.0,600.0
2745,24.1,79.0,400.0
2746,22.0,88.0,200.0
2747,18.4,83.0,54.0
2748,16.7,76.0,0.0
2749,16.0,82.0,54.0
2750,14.3,80.0,200.0
2751,12.7,85.0,400.0
2752,11.1,76.0,600.0
2753,13.1,80.0,746.0
2754,14.8,78.0,800.0
2755,13.8,79.0,746.0
2756,17.3,74.0,600.0
2757,18.9,82.0,400.0
2758,21.4,81.0,200.0
2759,23.6,85.0,54.0
2760,23.9,79.0,0.0
2761,24.7,77.0,54.0
2762,27.1,83.0,200.0
2763,29.4,75.0,400.0
2764,28.3,84.0,600.0
2765,27.9,84.0,746.0
2766,26.0,85.0,800.0
2767,28.4,81.0,746.0
2768,25.8,76.0,600.0
2769,23.9,79.0,400.0
2770,22.0,81.0,200.0
2771,19.5,76.0,54.0
2772,16.8,85.0,0.0
2773,15.2,82.0,54.0
2774,13.6,74.0,200.0
2775,15.8,88.0,400.0
2776,13.4,79.0,600.0
2777,12.6,73.0,746.0
2778,14.3,75.0,800.0
2779,14.1,86.0,746.0
2780,18.2,88.0,600.0
2781,18.0,84.0,400.0
2782,21.2,85.0,200.0
2783,23.9,85.0,54.0
2784,25.1,81.0,0.0
2785,26.5,80.0,54.0
2786,27.8,81.0,200.0
2787,28.6,82.0,400.0
2788,28.4,75.0,600.0
2789,28.3,82.0,746.0
2790,29.5,86.0,800.0
2791,26.6,78.0,746.0
2792,24.3,77.0,600.0
2793,22.7,81.0,400.0
2794,22.3,75.0,200.0
2795,19.8,72.0,54.0
2796,17.7,84.0,0.0
2797,15.2,76.0,54.0
2798,14.7,79.0,200.0
2799,12.7,76.0,400.0
2800,12.7,85.0,600.0
2801,14.2,83.0,746.0
2802,14.9,77.0,800.0
2803,14.2,73.0,746.0
2804,16.0,77.0,600.0
2805,18.9,81.0,400.0
2806,22.6,80.0,200.0
2807,21.0,79.0,54.0
2808,25.2,80.0,0.0
2809,25.2,82.0,54.0
2810,27.3,78.0,200.0
2811,28.4,81.0,400.0
2812,28.6,74.0,600.0
2813,28.3,91.0,746.0
2814,28.1,77.0,800.0
2815,26.3,80.0,746.0
2816,23.8,81.0,600.0
2817,24.1,76.0,400.0
2818,22.0,79.0,200.0
2819,20.1,78.0,54.0
2820,15.7,74.0,0.0
2821,15.9,81.0,54.0
2822,15.0,70.0,200.0
2823,12.4,87.0,400.0
2824,13.1,82.0,600.0
2825,13.2,82.0,746.0
2826,16.0,70.0,800.0
2827,17.3,74.0,746.0
2828,15.3,85.0,600.0
2829,21.4,99.0,400.0
2830,20.1,84.0,200.0
2831,24.0,84.0,54.0
2832,26.0,81.0,0.0
2833,25.7,74.0,54.0
2834,28.5,83.0,200.0
2835,28.8,73.0,400.0
2836,29.7,72.0,600.0
2837,29.2,72.0,746.0
2838,29.4,83.0,800.0
2839,27.1,78.0,746.0
2840,25.2,79.0,600.0
2841,24.6,78.0,400.0
2842,22.0,73.0,200.0
2843,20.1,75.0,54.0
2844,16.7,75.0,0.0
2845,14.7,71.0,54.0
2846,13.8,76.0,200.0
2847,13.0,73.0,400.0
2848,14.0,81.0,600.0
2849,14.5,82.0,746.0
2850,14.1,72.0,800.0
2851,16.9,77.0,746.0
2852,18.5,88.0,600.0
2853,19.3,73.0,400.0
2854,20.3,80.0,200.0
2855,24.8,79.0,54.0
2856,25.1,84.0,0.0
