hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
358,2,28.2,20.73,-0.138,10.8,0.00228,16.2,0.07
358,3,28.2,19.67,-0.252,22.9,0.0021,23.6,0.65
358,4,28.2,20.86,-0.141,11.0,0.00133,23.7,0.31
358,5,28.2,20.81,-0.092,7.6,0.00219,16.0,0.33
358,6,28.2,21.55,-0.06,6.1,0.00153,22.7,0.53
359,1,29.8,19.11,-0.312,31.1,0.0027,21.9,0.18
359,2,29.8,21.61,-0.044,5.6,0.00224,22.2,0.13
359,3,29.8,21.77,-0.034,5.4,0.0026,23.3,0.65
359,4,29.8,20.4,-0.139,10.8,0.00212,18.4,0.83
359,5,29.8,22.63,0.07,6.5,0.0014,16.7,0.17
359,6,29.8,21.63,-0.041,5.5,0.00142,21.0,0.22
360,1,30.86,19.48,-0.292,28.4,0.00232,19.1,0.16
360,2,30.86,19.87,-0.236,20.9,0.00133,18.3,0.45
360,3,30.86,24.17,0.262,24.3,0.00141,23.4,0.5
360,4,30.86,19.74,-0.27,25.3,0.00164,23.3,0.93
360,5,30.86,21.16,-0.095,7.8,0.00134,22.6,0.59
360,6,30.86,23.41,0.093,7.6,0.00174,16.9,0.55
361,1,30.28,21.37,-0.062,6.2,0.00233,23.1,0.44
361,2,30.28,21.21,-0.024,5.2,0.00137,19.1,0.55
361,3,30.28,21.86,-0.02,5.1,0.00176,22.4,0.33
361,4,30.28,22.44,0.067,6.4,0.0017,16.0,0.85
361,5,30.28,21.79,-0.045,5.6,0.00194,18.6,0.93
361,6,30.28,22.09,-0.009,5.0,0.00248,18.0,0.29
362,1,30.86,22.53,0.078,6.9,0.00158,19.0,0.65
362,2,30.86,23.28,0.091,7.5,0.00227,18.5,0.87
362,3,30.86,22.07,0.009,5.0,0.00253,17.6,0.23
362,4,30.86,21.72,-0.08,7.0,0.00199,19.6,0.92
362,5,30.86,20.15,-0.175,14.1,0.00265,19.5,0.05
362,6,30.86,19.53,-0.225,19.6,0.00206,21.9,0.2
363,1,31.14,20.6,-0.121,9.5,0.00137,19.5,0.09
363,2,31.14,19.62,-0.257,23.6,0.00208,23.6,0.31
363,3,31.14,22.74,0.095,7.8,0.00228,21.2,0.41
363,4,31.14,21.65,-0.023,5.2,0.00162,16.1,0.38
363,5,31.14,21.04,-0.081,7.1,0.00133,20.3,0.2
363,6,31.14,22.96,0.117,9.2,0.00223,20.2,0.83
364,1,30.83,23.42,0.185,15.2,0.00256,19.1,0.44
364,2,30.83,23.11,0.179,14.6,0.00205,16.5,0.23
364,3,30.83,21.01,-0.145,11.4,0.00212,16.7,0.21
364,4,30.83,21.95,-0.05,5.8,0.00207,16.4,0.05
364,5,30.83,20.46,-0.132,10.3,0.0025,18.0,0.14
364,6,30.83,21.6,0.009,5.0,0.00131,17.7,0.41
365,1,32.56,21.95,-0.035,5.4,0.00145,18.5,0.3
365,2,32.56,22.38,0.027,5.2,0.00217,23.0,0.92
365,3,32.56,21.39,0.001,5.0,0.00156,18.1,0.64
365,4,32.56,22.0,-0.017,5.1,0.00219,23.3,0.31
365,5,32.56,22.7,0.058,6.1,0.00141,19.7,0.76
365,6,32.56,21.56,-0.032,5.3,0.00215,22.3,0.38
366,1,29.3,21.05,-0.037,5.4,0.00165,16.3,0.04
366,2,29.3,22.22,0.095,7.8,0.00131,20.4,0.48
366,3,29.3,22.67,0.082,7.1,0.00211,22.8,0.5
366,4,29.3,21.2,-0.122,9.6,0.00219,17.3,0.89
366,5,29.3,22.21,0.029,5.3,0.00186,21.9,0.18
366,6,29.3,22.19,0.022,5.2,0.00261,21.6,0.83
367,1,31.86,22.8,0.064,6.3,0.00161,19.0,0.65
367,2,31.86,22.12,0.053,5.9,0.00251,23.4,0.3
367,3,31.86,22.38,0.061,6.2,0.00191,21.3,0.13
367,4,31.86,20.82,-0.114,9.0,0.00214,23.4,0.88
367,5,31.86,21.21,-0.077,6.8,0.00263,20.5,0.08
367,6,31.86,24.56,0.289,27.9,0.00139,22.2,0.78
368,1,30.24,19.34,-0.185,15.1,0.00204,17.9,0.78
368,2,30.24,21.42,-0.053,5.9,0.00181,22.8,0.53
368,3,30.24,23.88,0.153,12.1,0.00254,21.7,0.69
368,4,30.24,19.9,-0.233,20.6,0.00143,17.9,0.37
368,5,30.24,21.03,-0.122,9.6,0.00275,16.6,0.37
368,6,30.24,18.99,-0.327,33.3,0.00172,21.3,0.08
369,1,30.11,22.43,0.012,5.0,0.00232,19.6,0.96
369,2,30.11,21.62,-0.052,5.8,0.00186,18.1,0.23
369,3,30.11,20.66,-0.145,11.4,0.00204,19.2,0.17
369,4,30.11,22.09,0.073,6.7,0.00137,23.1,0.16
369,5,30.11,20.57,-0.139,10.9,0.00179,23.1,0.97
369,6,30.11,21.46,-0.015,5.1,0.00208,16.8,0.4
370,1,31.73,21.73,0.027,5.2,0.00147,21.1,0.08
370,2,31.73,20.84,-0.128,10.0,0.00177,20.0,0.82
370,3,31.73,19.87,-0.272,25.6,0.00244,17.1,0.88
370,4,31.73,21.5,-0.005,5.0,0.00196,22.0,0.82
370,5,31.73,22.6,0.107,8.5,0.00201,18.9,0.05
370,6,31.73,21.01,-0.116,9.1,0.0025,23.8,0.68
371,1,31.59,22.1,-0.054,5.9,0.00147,22.3,0.85
371,2,31.59,21.26,-0.095,7.8,0.00216,18.7,0.88
371,3,31.59,20.02,-0.202,17.0,0.0015,23.8,0.43
371,4,31.59,21.89,-0.052,5.8,0.00264,21.9,0.79
371,5,31.59,22.64,0.072,6.6,0.00227,21.7,0.13
371,6,31.59,21.34,-0.07,6.5,0.00243,18.3,0.75
372,1,27.21,22.68,0.06,6.1,0.00248,22.8,0.36
372,2,27.21,20.83,-0.09,7.5,0.00176,23.7,0.08
372,3,27.21,21.59,-0.044,5.6,0.0027,16.1,0.35
372,4,27.21,21.9,-0.02,5.1,0.00243,17.0,0.03
372,5,27.21,20.89,-0.081,7.1,0.00253,17.0,0.68
372,6,27.21,21.8,-0.022,5.2,0.00214,18.3,0.51
373,1,29.73,21.93,-0.003,5.0,0.00199,18.9,0.57
373,2,29.73,22.52,0.055,5.9,0.0018,18.6,0.93
373,3,29.73,22.51,0.069,6.5,0.00243,20.4,0.21
373,4,29.73,20.31,-0.198,16.6,0.00276,20.2,0.41
373,5,29.73,19.06,-0.31,30.8,0.0014,23.3,0.89
373,6,29.73,22.31,0.08,7.0,0.00218,17.8,0.76
374,1,27.19,19.85,-0.229,20.1,0.00254,16.2,0.73
374,2,27.19,21.33,-0.112,8.9,0.00133,22.5,0.73
374,3,27.19,20.92,-0.073,6.7,0.00269,21.0,0.27
374,4,27.19,24.09,0.219,18.9,0.00183,22.9,0.29
374,5,27.19,22.45,0.033,5.3,0.00138,20.0,0.19
374,6,27.19,20.77,-0.101,8.2,0.00229,21.8,0.57
375,1,28.53,21.87,0.012,5.0,0.00239,23.5,0.56
375,2,28.53,24.71,0.233,20.5,0.00228,22.0,1.0
375,3,28.53,18.81,-0.284,27.2,0.00134,23.4,0.15
375,4,28.53,21.91,-0.023,5.2,0.00251,23.1,0.75
375,5,28.53,19.64,-0.215,18.5,0.0027,22.9,0.75
375,6,28.53,22.97,0.1,8.1,0.00254,16.9,0.92
376,1,27.97,20.7,-0.128,10.0,0.00127,17.4,0.08
376,2,27.97,22.36,-0.024,5.2,0.00221,16.8,0.87
376,3,27.97,24.39,0.23,20.3,0.00237,20.9,0.48
376,4,27.97,22.65,0.101,8.1,0.00276,20.7,0.31
376,5,27.97,21.0,-0.063,6.2,0.00189,21.3,0.12
376,6,27.97,20.67,-0.192,15.9,0.00244,19.0,0.13
377,1,26.63,21.3,-0.108,8.6,0.00174,20.2,0.99
377,2,26.63,18.78,-0.307,30.3,0.00243,17.3,0.38
377,3,26.63,20.09,-0.139,10.9,0.00209,22.4,0.13
377,4,26.63,21.44,-0.064,6.3,0.00253,20.5,0.17
377,5,26.63,21.04,-0.056,6.0,0.00228,18.8,0.35
377,6,26.63,21.82,-0.027,5.2,0.00254,20.3,0.84
378,1,27.09,19.71,-0.256,23.5,0.00194,22.1,0.08
378,2,27.09,20.34,-0.123,9.6,0.00263,17.2,0.79
378,3,27.09,20.78,-0.07,6.5,0.00165,20.8,0.23
378,4,27.09,22.59,0.022,5.2,0.00176,16.0,0.79
378,5,27.09,21.23,-0.069,6.5,0.00179,19.9,0.62
378,6,27.09,19.34,-0.26,24.0,0.00127,17.7,0.33
379,1,27.01,18.45,-0.355,37.3,0.00144,19.2,0.42
379,2,27.01,19.51,-0.259,23.9,0.00233,19.9,0.95
379,3,27.01,21.78,-0.03,5.3,0.00198,23.3,0.34
379,4,27.01,20.79,-0.09,7.5,0.0013,20.4,0.78
379,5,27.01,22.41,0.028,5.2,0.00199,23.4,0.72
379,6,27.01,21.61,-0.055,6.0,0.00128,22.2,0.14
380,1,27.86,22.89,0.063,6.3,0.00182,23.6,0.6
380,2,27.86,20.8,-0.136,10.6,0.00271,21.3,0.61
380,3,27.86,22.51,0.101,8.2,0.00187,16.5,0.18
380,4,27.86,24.53,0.232,20.4,0.00209,22.7,0.07
380,5,27.86,21.28,-0.15,11.8,0.00152,23.7,0.45
380,6,27.86,20.82,-0.151,11.9,0.00234,21.5,0.46
381,1,27.07,20.85,-0.081,7.0,0.00213,19.9,0.51
381,2,27.07,20.83,-0.061,6.2,0.00137,20.8,0.89
381,3,27.07,22.26,0.083,7.1,0.00166,20.3,0.94
381,4,27.07,21.26,-0.09,7.5,0.00181,16.0,0.82
381,5,27.07,22.14,0.031,5.3,0.00276,21.2,0.58
381,6,27.07,20.07,-0.203,17.1,0.00213,21.2,0.03
382,1,25.77,21.48,-0.074,6.7,0.00191,18.1,0.23
382,2,25.77,21.66,-0.057,6.0,0.00261,22.7,0.49
382,3,25.77,22.21,-0.004,5.0,0.0025,20.8,0.6
382,4,25.77,23.12,0.081,7.0,0.00266,18.3,0.17
382,5,25.77,21.13,-0.098,8.0,0.0014,21.7,0.95
382,6,25.77,19.52,-0.254,23.2,0.00155,21.9,0.83
383,1,27.69,20.73,-0.135,10.5,0.00157,18.9,0.32
383,2,27.69,20.94,-0.051,5.8,0.00211,16.0,0.74
383,3,27.69,22.44,0.053,5.9,0.00157,19.3,0.03
383,4,27.69,22.73,0.045,5.6,0.00268,18.7,0.84
383,5,27.69,20.62,-0.151,11.9,0.00225,17.3,0.78
383,6,27.69,21.83,-0.049,5.7,0.00142,17.0,0.05
384,1,28.38,20.41,-0.127,9.9,0.00187,21.0,0.52
384,2,28.38,22.45,0.017,5.1,0.00136,22.7,0.29
384,3,28.38,21.37,-0.066,6.4,0.00188,21.2,0.5
384,4,28.38,20.72,-0.111,8.8,0.00251,22.6,0.79
384,5,28.38,21.35,-0.087,7.3,0.0015,17.4,0.07
384,6,28.38,20.02,-0.213,18.2,0.0013,17.4,0.92
385,1,29.43,21.47,-0.093,7.7,0.00202,22.7,0.99
385,2,29.43,20.93,-0.1,8.1,0.00146,20.6,0.77
385,3,29.43,19.57,-0.214,18.3,0.00178,18.5,0.33
385,4,29.43,22.4,0.047,5.7,0.00225,22.6,0.58
385,5,29.43,23.79,0.196,16.3,0.0022,19.4,0.96
385,6,29.43,21.08,-0.103,8.3,0.00128,17.2,0.59
386,1,30.25,21.14,-0.119,9.3,0.00254,21.9,0.85
386,2,30.25,23.44,0.18,14.7,0.00183,19.0,0.04
386,3,30.25,22.8,0.103,8.2,0.002,16.6,0.99
386,4,30.25,21.24,-0.108,8.6,0.00231,22.1,0.03
386,5,30.25,22.17,0.047,5.7,0.0019,23.3,0.02
386,6,30.25,20.62,-0.125,9.8,0.00254,21.2,0.67
387,1,29.47,21.22,-0.062,6.2,0.00231,19.5,0.61
387,2,29.47,22.62,0.057,6.0,0.00202,22.4,0.51
387,3,29.47,22.33,0.047,5.7,0.00174,18.5,0.92
387,4,29.47,22.69,0.023,5.2,0.00191,17.1,0.91
387,5,29.47,21.87,0.014,5.1,0.00246,23.5,0.77
387,6,29.47,21.07,-0.073,6.7,0.00231,18.4,0.08
388,1,31.14,21.84,0.037,5.4,0.00232,19.0,0.28
388,2,31.14,21.06,-0.061,6.2,0.00272,20.8,0.35
388,3,31.14,21.22,-0.091,7.5,0.00184,19.7,0.06
388,4,31.14,22.06,-0.006,5.0,0.00166,21.7,0.38
388,5,31.14,20.44,-0.084,7.2,0.00196,17.3,0.08
388,6,31.14,20.77,-0.094,7.7,0.0027,20.3,0.68
389,1,30.14,22.57,0.071,6.6,0.00133,22.1,0.55
389,2,30.14,19.38,-0.264,24.5,0.00132,20.5,0.58
389,3,30.14,20.61,-0.102,8.2,0.00186,17.8,0.63
389,4,30.14,20.46,-0.203,17.1,0.00141,16.6,0.09
389,5,30.14,22.17,0.025,5.2,0.00209,23.1,0.39
389,6,30.14,22.51,0.015,5.1,0.0022,16.9,0.33
390,1,30.37,23.49,0.134,10.4,0.00226,21.7,0.61
390,2,30.37,20.68,-0.148,11.6,0.00165,16.3,0.6
390,3,30.37,20.89,-0.102,8.2,0.00275,17.9,0.76
390,4,30.37,22.4,0.074,6.7,0.00267,22.3,0.63
390,5,30.37,22.44,0.067,6.4,0.00198,23.8,0.84
390,6,30.37,21.55,-0.067,6.4,0.00181,17.9,0.86
391,1,31.01,23.04,0.16,12.7,0.00134,16.2,0.14
391,2,31.01,20.92,-0.107,8.5,0.00216,20.1,0.02
391,3,31.01,21.3,-0.073,6.7,0.00171,21.4,0.43
391,4,31.01,22.01,-0.006,5.0,0.00164,20.4,0.25
391,5,31.01,22.5,0.042,5.6,0.00204,17.8,0.17
391,6,31.01,22.64,0.064,6.3,0.00262,17.4,0.83
392,1,30.01,22.65,0.067,6.4,0.00178,22.6,0.5
392,2,30.01,20.03,-0.262,24.2,0.00251,17.0,0.01
392,3,30.01,21.16,-0.099,8.0,0.0018,22.6,0.69
392,4,30.01,22.76,0.038,5.5,0.00193,23.8,0.75
392,5,30.01,24.43,0.276,26.2,0.00179,17.2,0.54
392,6,30.01,19.62,-0.211,17.9,0.00211,21.3,0.9
393,1,30.83,21.04,-0.094,7.7,0.0013,22.7,0.13
393,2,30.83,21.85,-0.039,5.5,0.00201,20.4,0.04
393,3,30.83,18.56,-0.294,28.6,0.0024,23.1,0.78
393,4,30.83,21.45,-0.099,8.0,0.00259,19.0,0.32
393,5,30.83,22.41,-0.005,5.0,0.00172,20.4,0.06
393,6,30.83,20.53,-0.157,12.4,0.00174,20.5,0.72
394,1,29.61,20.83,-0.086,7.3,0.002,20.1,0.6
394,2,29.61,20.54,-0.142,11.1,0.00233,18.0,0.11
394,3,29.61,19.91,-0.175,14.1,0.00255,21.8,0.6
394,4,29.61,20.63,-0.212,18.1,0.00219,16.2,0.59
394,5,29.61,21.99,-0.03,5.3,0.00209,19.7,0.73
394,6,29.61,22.49,0.12,9.4,0.00255,18.2,0.45
395,1,30.02,22.01,-0.011,5.0,0.00202,19.8,0.12
395,2,30.02,21.78,-0.054,5.9,0.00272,20.3,0.21
395,3,30.02,22.07,-0.046,5.7,0.00147,21.6,0.29
395,4,30.02,22.4,0.105,8.4,0.00132,16.5,0.55
395,5,30.02,20.87,-0.079,6.9,0.00176,20.5,0.52
395,6,30.02,23.58,0.19,15.7,0.00269,19.4,0.14
396,1,30.77,21.22,-0.04,5.5,0.00204,16.1,0.55
396,2,30.77,22.04,-0.017,5.1,0.00235,19.9,0.64
396,3,30.77,22.84,0.086,7.3,0.0027,20.2,0.32
396,4,30.77,23.01,0.083,7.1,0.00177,20.0,0.66
396,5,30.77,22.2,-0.012,5.0,0.00258,18.9,0.24
396,6,30.77,22.37,0.035,5.4,0.00196,16.9,0.61
397,1,27.97,21.61,-0.011,5.0,0.0025,22.5,0.43
397,2,27.97,25.17,0.362,38.4,0.00144,19.5,0.12
397,3,27.97,21.58,-0.01,5.0,0.00132,16.6,0.87
397,4,27.97,20.18,-0.2,16.8,0.00198,16.1,0.34
397,5,27.97,23.32,0.136,10.6,0.00202,18.6,0.05
397,6,27.97,21.71,-0.004,5.0,0.00223,17.9,0.27
398,1,28.9,21.09,-0.058,6.1,0.00252,23.0,0.46
398,2,28.9,22.95,0.083,7.2,0.00212,22.0,0.24
398,3,28.9,22.3,0.019,5.1,0.00137,21.9,0.25
398,4,28.9,21.46,-0.057,6.0,0.00263,19.3,0.99
398,5,28.9,21.14,-0.157,12.4,0.00187,18.0,0.49
398,6,28.9,22.8,0.091,7.6,0.00261,18.8,0.77
399,1,28.38,22.0,-0.056,6.0,0.00244,20.6,0.2
399,2,28.38,22.74,0.098,7.9,0.0027,19.7,0.87
399,3,28.38,21.85,-0.006,5.0,0.00258,19.1,0.58
399,4,28.38,19.3,-0.307,30.3,0.00211,20.7,0.21
399,5,28.38,22.19,0.048,5.7,0.00258,21.9,0.38
399,6,28.38,22.72,0.051,5.8,0.00235,17.1,0.93
400,1,25.79,20.61,-0.156,12.3,0.00244,16.5,0.26
400,2,25.79,20.51,-0.151,11.9,0.00156,17.7,0.57
400,3,25.79,21.64,-0.031,5.3,0.00223,18.0,0.46
400,4,25.79,22.24,0.015,5.1,0.00184,20.5,0.48
400,5,25.79,20.57,-0.139,10.9,0.00151,23.7,0.76
400,6,25.79,19.85,-0.218,18.8,0.0024,17.5,0.22
401,1,27.9,21.22,-0.081,7.0,0.00267,20.7,0.88
401,2,27.9,19.47,-0.244,21.9,0.00236,16.1,0.66
401,3,27.9,22.3,0.009,5.0,0.00234,19.2,0.89
401,4,27.9,21.65,-0.062,6.2,0.00241,17.3,0.57
401,5,27.9,22.43,-0.004,5.0,0.00213,17.0,0.82
401,6,27.9,20.49,-0.139,10.9,0.00248,21.3,0.38
402,1,24.7,22.95,0.155,12.2,0.00238,16.2,0.77
402,2,24.7,19.91,-0.203,17.1,0.00157,17.3,0.07
402,3,24.7,20.94,-0.081,7.1,0.00136,20.2,0.59
402,4,24.7,24.84,0.235,20.8,0.00234,19.6,0.88
402,5,24.7,19.58,-0.267,24.9,0.00245,16.4,0.02
402,6,24.7,22.5,0.034,5.4,0.00228,19.8,0.64
403,1,26.87,20.89,-0.096,7.8,0.00196,23.1,0.68
403,2,26.87,22.71,0.051,5.8,0.00275,18.6,0.52
403,3,26.87,21.55,-0.023,5.2,0.0017,19.0,0.94
403,4,26.87,22.5,-0.0,5.0,0.00238,20.4,0.41
403,5,26.87,21.71,0.004,5.0,0.00127,16.9,0.23
403,6,26.87,20.13,-0.211,18.0,0.00177,16.0,0.06
404,1,28.8,24.1,0.174,14.0,0.00234,20.3,0.76
404,2,28.8,21.99,0.053,5.9,0.00129,16.5,0.31
404,3,28.8,22.36,0.073,6.7,0.00153,22.7,0.16
404,4,28.8,21.83,-0.055,6.0,0.00231,17.9,0.6
404,5,28.8,22.25,0.054,5.9,0.00141,16.6,0.98
404,6,28.8,20.02,-0.169,13.5,0.00238,21.1,0.79
405,1,29.86,20.62,-0.138,10.8,0.00146,21.8,0.59
405,2,29.86,21.41,-0.039,5.5,0.00226,18.6,0.38
405,3,29.86,21.88,-0.01,5.0,0.00264,23.6,0.6
405,4,29.86,21.36,-0.037,5.4,0.00182,21.7,0.47
405,5,29.86,24.3,0.233,20.6,0.0014,23.7,0.17
405,6,29.86,22.88,0.085,7.2,0.00171,16.1,0.77
406,1,29.02,21.72,-0.018,5.1,0.00149,22.2,0.95
406,2,29.02,22.01,0.047,5.7,0.00198,16.8,0.68
406,3,29.02,19.88,-0.254,23.2,0.00178,23.0,0.11
406,4,29.02,21.03,-0.099,8.0,0.00128,20.9,0.95
406,5,29.02,22.1,0.044,5.6,0.00199,23.5,0.75
406,6,29.02,22.06,-0.028,5.2,0.00142,16.2,0.85
407,1,27.67,22.91,0.087,7.4,0.00138,23.2,0.09
407,2,27.67,20.78,-0.105,8.4,0.00171,19.4,0.99
407,3,27.67,19.19,-0.325,33.0,0.00189,23.0,0.54
407,4,27.67,21.24,-0.055,6.0,0.0025,18.9,0.09
407,5,27.67,21.42,-0.053,5.9,0.00189,18.6,0.44
407,6,27.67,18.26,-0.344,35.7,0.00261,16.2,0.26
408,1,27.38,22.02,-0.007,5.0,0.00135,21.2,0.97
408,2,27.38,20.55,-0.135,10.6,0.00259,20.2,0.75
408,3,27.38,20.71,-0.182,14.8,0.00169,18.2,0.71
408,4,27.38,21.49,-0.048,5.7,0.00157,16.4,0.27
408,5,27.38,22.97,0.081,7.0,0.00148,17.6,0.93
408,6,27.38,22.95,0.102,8.2,0.00219,17.5,0.27
409,1,29.98,19.92,-0.215,18.5,0.00173,17.4,0.07
409,2,29.98,23.16,0.094,7.7,0.00157,21.0,0.4
409,3,29.98,20.68,-0.167,13.3,0.00234,20.4,0.49
409,4,29.98,22.09,-0.002,5.0,0.00245,22.5,0.4
409,5,29.98,22.43,0.106,8.5,0.00259,20.7,0.51
409,6,29.98,19.62,-0.304,30.0,0.00225,17.8,0.51
410,1,29.0,19.86,-0.204,17.2,0.00142,18.2,0.89
410,2,29.0,21.56,-0.011,5.0,0.00129,18.4,0.17
410,3,29.0,21.26,-0.069,6.5,0.00226,16.7,0.75
410,4,29.0,22.1,0.045,5.6,0.00127,19.4,0.22
410,5,29.0,21.67,-0.043,5.6,0.00259,19.7,0.03
410,6,29.0,20.18,-0.226,19.7,0.00206,16.3,0.11
411,1,32.2,22.48,0.044,5.6,0.00186,19.0,0.72
411,2,32.2,21.44,-0.072,6.6,0.0022,21.4,0.31
411,3,32.2,21.36,-0.058,6.0,0.00238,20.7,0.01
411,4,32.2,18.64,-0.329,33.5,0.00222,23.2,0.94
411,5,32.2,20.45,-0.153,12.1,0.00178,20.3,0.88
411,6,32.2,21.35,-0.081,7.0,0.00157,17.6,0.29
412,1,31.42,21.16,-0.084,7.2,0.00254,20.2,0.94
412,2,31.42,21.97,-0.006,5.0,0.0026,19.5,0.79
412,3,31.42,21.94,-0.078,6.9,0.00222,22.1,0.1
412,4,31.42,22.36,-0.016,5.1,0.00199,22.3,0.94
412,5,31.42,22.16,0.034,5.4,0.00222,20.1,0.13
412,6,31.42,21.76,-0.019,5.1,0.00254,18.4,0.85
413,1,29.49,21.17,-0.107,8.5,0.00196,23.1,0.37
413,2,29.49,21.68,-0.021,5.1,0.00147,19.3,0.7
413,3,29.49,21.76,-0.062,6.2,0.00264,21.9,0.98
413,4,29.49,20.16,-0.188,15.4,0.00158,20.6,0.52
413,5,29.49,19.64,-0.233,20.6,0.0023,19.5,0.17
413,6,29.49,22.54,0.041,5.5,0.00158,19.9,0.02
414,1,31.15,22.69,0.042,5.5,0.00221,18.9,0.03
414,2,31.15,23.49,0.148,11.6,0.00272,20.1,0.34
414,3,31.15,22.25,0.026,5.2,0.00155,21.4,0.91
414,4,31.15,21.01,-0.115,9.0,0.00234,16.4,0.76
414,5,31.15,21.35,-0.072,6.6,0.00269,18.7,0.19
414,6,31.15,23.19,0.173,14.0,0.00209,22.6,0.09
415,1,30.24,21.2,-0.09,7.5,0.00164,17.6,0.06
415,2,30.24,21.45,-0.088,7.4,0.00135,18.3,0.87
415,3,30.24,21.63,-0.107,8.5,0.00133,22.4,0.93
415,4,30.24,22.02,0.029,5.3,0.00267,18.8,0.26
415,5,30.24,19.39,-0.242,21.7,0.00256,21.5,0.87
415,6,30.24,21.53,-0.041,5.5,0.00191,23.1,0.49
416,1,29.75,20.95,-0.064,6.3,0.00183,16.8,0.63
416,2,29.75,21.72,0.015,5.1,0.00245,22.4,0.88
416,3,29.75,22.66,0.036,5.4,0.00137,17.7,0.05
416,4,29.75,21.9,-0.014,5.1,0.00133,16.6,0.82
416,5,29.75,20.87,-0.145,11.4,0.00264,19.1,0.44
416,6,29.75,20.07,-0.211,18.0,0.00272,16.2,0.04
417,1,30.02,21.31,-0.129,10.0,0.00254,20.0,0.41
417,2,30.02,21.6,0.02,5.1,0.00149,17.4,0.75
417,3,30.02,21.27,-0.076,6.8,0.00247,22.5,0.51
417,4,30.02,20.15,-0.21,17.9,0.00166,17.3,0.44
417,5,30.02,21.7,-0.047,5.7,0.00213,23.2,0.32
417,6,30.02,21.18,-0.107,8.5,0.00163,21.4,0.12
418,1,30.67,22.79,0.069,6.5,0.00185,19.9,0.14
418,2,30.67,20.07,-0.173,13.9,0.0017,21.9,0.31
418,3,30.67,23.59,0.143,11.2,0.00218,21.8,0.55
418,4,30.67,21.86,-0.03,5.3,0.00152,18.0,0.91
418,5,30.67,21.37,-0.084,7.2,0.00266,19.5,0.62
418,6,30.67,22.5,0.068,6.4,0.00194,19.8,0.22
419,1,29.36,22.98,0.111,8.8,0.00246,17.5,0.34
419,2,29.36,19.5,-0.244,21.9,0.00201,21.8,0.04
419,3,29.36,22.64,0.065,6.3,0.00241,19.4,0.03
419,4,29.36,19.98,-0.165,13.2,0.00225,20.3,0.38
419,5,29.36,21.48,-0.099,8.0,0.00194,16.3,0.72
419,6,29.36,19.37,-0.254,23.2,0.00234,17.3,0.25
420,1,27.44,20.33,-0.175,14.1,0.0018,17.3,0.5
420,2,27.44,21.9,-0.031,5.3,0.00127,18.7,0.72
420,3,27.44,20.11,-0.163,13.0,0.00148,18.6,0.59
420,4,27.44,22.44,0.074,6.7,0.00129,20.9,0.83
420,5,27.44,23.56,0.158,12.5,0.00201,18.3,0.03
420,6,27.44,22.35,0.044,5.6,0.00244,20.9,0.47
421,1,28.07,21.34,-0.072,6.6,0.00199,21.1,0.87
421,2,28.07,20.49,-0.184,15.0,0.00162,21.2,0.8
421,3,28.07,20.25,-0.223,19.4,0.00196,20.9,0.01
421,4,28.07,22.9,0.096,7.8,0.00173,16.6,0.94
421,5,28.07,20.32,-0.17,13.6,0.00166,22.3,0.78
421,6,28.07,22.32,0.037,5.4,0.00266,22.6,0.41
422,1,27.75,22.09,0.022,5.1,0.00194,18.6,0.89
422,2,27.75,22.89,0.076,6.8,0.00128,23.9,0.04
422,3,27.75,22.25,0.006,5.0,0.00149,18.4,0.58
422,4,27.75,21.02,-0.113,8.9,0.00146,21.4,0.4
422,5,27.75,23.63,0.175,14.1,0.00209,21.8,0.22
422,6,27.75,21.0,-0.117,9.2,0.00162,20.4,0.19
423,1,27.16,21.81,-0.053,5.9,0.00193,16.5,0.82
423,2,27.16,21.5,-0.079,6.9,0.00178,23.2,0.52
423,3,27.16,21.55,-0.028,5.2,0.0022,16.0,0.92
423,4,27.16,21.4,-0.049,5.8,0.00272,18.6,0.67
423,5,27.16,20.4,-0.156,12.3,0.00175,18.3,0.91
423,6,27.16,19.91,-0.209,17.7,0.0013,22.8,0.52
424,1,27.29,22.17,0.092,7.6,0.0017,17.3,0.34
424,2,27.29,20.55,-0.111,8.8,0.00184,20.2,0.5
424,3,27.29,19.44,-0.265,24.6,0.00167,23.8,0.67
424,4,27.29,21.73,-0.024,5.2,0.00139,16.2,0.22
424,5,27.29,21.93,-0.034,5.4,0.00205,19.3,0.14
424,6,27.29,21.38,-0.03,5.3,0.00252,16.9,0.96
425,1,26.31,22.35,0.017,5.1,0.00211,20.6,0.24
425,2,26.31,21.96,-0.001,5.0,0.00227,21.7,0.66
425,3,26.31,21.34,-0.063,6.2,0.00174,16.9,0.18
425,4,26.31,19.53,-0.228,20.0,0.00218,21.1,0.48
425,5,26.31,21.57,-0.055,5.9,0.00257,19.8,0.68
425,6,26.31,22.78,0.097,7.9,0.00213,20.2,0.28
426,1,26.37,19.02,-0.313,31.2,0.00143,19.6,0.24
426,2,26.37,21.26,-0.083,7.1,0.00212,19.0,0.13
426,3,26.37,21.93,-0.06,6.1,0.002,23.9,0.02
426,4,26.37,18.28,-0.405,44.7,0.00179,21.7,0.13
426,5,26.37,22.17,-0.006,5.0,0.00195,23.3,0.35
426,6,26.37,21.91,-0.033,5.3,0.0026,23.4,0.32
427,1,27.62,21.92,-0.003,5.0,0.00201,18.5,0.88
