sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
2476,27.97,66.6,470.0,27.97,0.609,3,2
2477,24.73,51.8,639.0,24.27,0.225,4,4
2478,19.42,60.2,408.0,19.26,-0.136,3,2
2479,18.05,60.0,1106.0,18.68,-0.342,2,2
2480,24.08,68.0,911.0,23.68,0.237,2,1
2481,22.55,67.3,1143.0,22.04,0.011,1,2
2482,20.18,63.1,1082.0,19.97,-0.165,3,2
2483,25.64,33.8,914.0,25.13,0.341,3,2
2484,21.13,46.7,704.0,21.41,-0.292,2,3
2485,18.26,53.6,643.0,17.49,-0.388,3,1
2486,26.06,51.0,987.0,26.44,0.486,2,2
2487,26.39,50.7,945.0,27.34,0.504,3,3
2488,26.05,31.4,1157.0,25.99,0.361,1,4
2489,20.79,38.7,694.0,21.15,0.037,2,3
2490,20.29,43.4,903.0,20.05,-0.105,2,2
2491,18.81,55.7,1132.0,19.21,-0.274,2,2
2492,23.68,48.8,443.0,24.73,0.194,2,2
2493,27.9,43.0,655.0,27.68,0.468,4,2
2494,18.06,49.0,844.0,19.7,-0.314,2,2
2495,23.09,48.5,674.0,23.55,0.136,2,2
2496,26.33,37.3,446.0,25.65,0.323,3,2
2497,26.75,47.2,868.0,27.43,0.74,2,1
2498,26.77,45.7,876.0,26.12,0.404,2,3
2499,21.61,49.1,527.0,20.7,-0.089,3,2
2500,22.55,40.5,418.0,22.39,0.193,4,2
2501,21.42,42.6,1061.0,20.08,-0.182,2,2
2502,18.36,46.2,928.0,19.63,-0.469,2,1
2503,27.86,51.2,774.0,27.88,0.582,2,2
2504,23.11,37.1,405.0,23.49,-0.001,2,2
2505,25.79,63.0,802.0,25.64,0.338,2,3
2506,20.64,40.8,914.0,20.89,-0.064,1,2
2507,19.32,47.1,1087.0,20.8,-0.08,2,2
2508,27.22,47.7,1031.0,25.8,0.324,3,2
2509,21.38,44.8,638.0,20.93,-0.187,1,2
2510,20.9,58.6,761.0,19.48,-0.264,2,2
2511,23.89,54.1,975.0,24.03,0.218,1,2
2512,19.68,61.5,506.0,19.24,-0.13,2,1
2513,18.87,45.0,521.0,19.7,-0.209,2,1
2514,20.43,34.9,1112.0,19.89,-0.223,0,2
2515,27.38,31.2,424.0,27.17,0.509,3,1
2516,23.85,46.0,1021.0,22.86,0.129,1,2
2517,21.94,63.9,965.0,22.84,0.215,2,0
2518,19.22,47.3,1022.0,21.0,-0.101,2,2
2519,20.14,33.4,811.0,20.27,-0.175,2,2
2520,20.01,51.6,818.0,20.54,-0.167,2,2
2521,22.29,57.4,1049.0,23.62,0.259,2,3
2522,27.46,56.0,704.0,27.58,0.548,4,3
2523,25.08,48.6,429.0,25.41,0.36,2,2
2524,21.3,67.5,1001.0,19.85,-0.356,1,3
2525,27.98,58.7,914.0,28.46,0.673,2,0
2526,21.62,69.9,966.0,21.72,-0.097,2,2
2527,23.39,42.5,1085.0,23.77,0.314,2,2
2528,19.33,56.2,655.0,20.02,-0.301,2,2
2529,22.35,51.6,1136.0,22.59,0.046,3,3
2530,24.6,39.0,792.0,23.4,0.252,2,0
2531,20.27,35.4,670.0,20.93,-0.193,2,2
2532,24.97,50.8,1159.0,24.61,0.248,2,3
2533,18.61,57.2,642.0,19.66,-0.047,1,2
2534,25.41,55.9,1167.0,25.59,0.262,2,2
2535,23.52,49.0,508.0,23.91,0.157,2,2
2536,27.83,59.1,666.0,27.92,0.601,2,4
2537,23.52,38.9,857.0,23.75,0.277,2,1
2538,27.69,30.3,843.0,29.33,0.836,2,1
2539,20.77,44.9,1130.0,20.71,-0.277,1,2
2540,22.68,58.6,470.0,22.88,-0.083,2,2
2541,24.37,62.5,1025.0,22.76,-0.08,2,1
2542,23.19,51.0,741.0,22.72,0.015,2,2
2543,23.68,57.4,1107.0,22.97,0.125,2,2
2544,26.72,40.6,946.0,28.21,0.671,1,2
2545,23.92,67.3,450.0,25.28,0.387,2,2
2546,21.75,39.4,831.0,21.21,-0.046,3,2
2547,23.5,32.7,877.0,23.92,0.137,3,4
2548,27.89,55.6,946.0,26.39,0.411,2,0
2549,21.94,34.1,741.0,20.45,-0.041,2,2
2550,21.74,63.2,1043.0,22.43,-0.103,3,2
2551,20.37,49.4,664.0,20.53,-0.277,2,2
2552,26.54,65.8,515.0,26.56,0.407,2,2
2553,23.4,43.8,732.0,23.36,0.383,2,2
2554,25.26,42.4,430.0,24.89,0.209,2,2
2555,25.99,40.0,437.0,26.01,0.325,2,2
2556,19.94,33.9,874.0,19.23,-0.438,2,2
2557,24.73,54.5,1082.0,25.6,0.495,2,2
2558,23.59,58.8,798.0,23.68,0.281,2,2
2559,27.71,58.2,846.0,27.75,0.521,2,2
2560,26.0,63.3,991.0,25.27,0.242,2,2
2561,20.08,65.1,909.0,21.36,-0.051,2,2
2562,24.57,43.5,1087.0,23.74,0.076,2,3
2563,18.67,45.1,715.0,18.3,-0.364,3,2
2564,25.83,61.0,1176.0,26.96,0.531,2,2
2565,21.45,33.5,963.0,22.09,-0.004,2,2
2566,27.88,50.5,647.0,28.29,0.49,2,2
2567,26.64,49.1,1175.0,26.48,0.386,2,3
2568,23.24,42.0,449.0,23.89,0.235,3,2
2569,24.63,30.2,839.0,24.85,0.341,2,2
2570,27.02,57.7,444.0,25.74,0.393,2,2
2571,21.96,56.1,443.0,22.69,0.311,2,3
2572,25.08,37.3,1162.0,25.33,0.205,0,2
2573,18.93,68.7,509.0,20.07,-0.184,3,3
2574,21.28,35.8,552.0,21.22,-0.076,2,3
2575,21.95,37.9,1035.0,22.31,0.193,1,2
2576,27.79,66.1,762.0,27.87,0.521,2,1
2577,19.84,40.4,471.0,20.32,-0.351,3,2
2578,26.71,36.7,1034.0,27.74,0.354,2,3
2579,22.48,30.8,1165.0,21.25,-0.116,1,2
2580,19.62,32.4,407.0,17.85,-0.638,2,0
2581,22.86,31.7,513.0,23.66,0.196,3,2
2582,18.06,44.2,1150.0,17.7,-0.497,2,4
2583,26.01,64.1,1089.0,26.39,0.449,3,2
2584,24.3,35.4,1022.0,24.1,0.317,2,2
2585,22.5,66.8,1197.0,22.05,0.081,2,0
2586,27.46,32.5,1144.0,27.59,0.485,2,2
2587,20.52,52.8,524.0,21.25,-0.114,1,2
2588,22.42,43.5,663.0,21.8,-0.007,1,2
2589,27.6,44.7,1015.0,29.1,0.897,4,3
2590,20.39,48.3,1196.0,19.81,-0.244,2,2
2591,23.42,42.2,1034.0,23.68,0.222,2,2
2592,23.54,63.0,748.0,23.24,0.158,2,2
2593,21.09,51.4,602.0,21.91,0.113,1,2
2594,25.02,32.0,770.0,23.66,0.195,2,4
2595,22.89,58.9,1031.0,22.73,0.109,2,3
2596,21.01,58.2,1129.0,20.8,-0.2,2,3
2597,25.69,58.2,500.0,26.13,0.308,2,1
2598,26.28,58.0,1019.0,27.47,0.563,1,2
2599,26.54,64.3,635.0,25.4,0.369,3,2
2600,21.93,33.7,1186.0,21.88,0.184,4,2
2601,22.97,58.4,543.0,22.99,0.149,3,1
2602,22.05,54.0,696.0,22.05,0.102,2,2
2603,22.78,63.3,486.0,22.76,0.007,3,3
2604,25.85,46.1,1187.0,26.59,0.524,2,3
2605,20.44,68.0,563.0,19.13,-0.327,1,3
2606,22.92,37.3,566.0,24.02,0.305,0,2
2607,23.71,66.9,488.0,24.07,0.282,2,3
2608,26.23,53.7,798.0,26.07,0.27,2,2
2609,27.99,54.0,479.0,27.9,0.588,2,2
2610,21.25,56.0,810.0,21.68,0.12,2,2
2611,23.85,48.4,928.0,23.74,0.236,2,3
2612,26.03,58.9,874.0,25.76,0.341,2,4
2613,25.41,33.2,1199.0,25.09,0.286,3,2
2614,25.81,45.1,773.0,24.95,0.226,3,2
2615,26.69,32.9,601.0,26.55,0.628,2,1
2616,19.7,46.9,796.0,20.03,-0.114,0,2
2617,27.12,50.3,477.0,26.24,0.454,2,2
2618,18.99,69.7,774.0,18.24,-0.519,3,1
2619,18.51,32.7,417.0,17.11,-0.422,4,2
2620,27.95,43.1,474.0,26.9,0.435,3,3
2621,21.97,31.0,1153.0,21.98,0.01,1,4
2622,22.72,52.5,489.0,23.88,0.167,2,3
2623,23.89,56.6,1144.0,24.52,0.049,2,2
2624,22.85,31.9,538.0,22.03,0.026,2,4
2625,22.32,51.8,1148.0,22.89,0.013,3,2
2626,18.55,58.2,805.0,17.51,-0.489,3,2
2627,20.64,30.0,723.0,19.61,-0.064,2,3
2628,18.14,40.8,820.0,18.82,-0.276,2,3
2629,23.2,53.5,1155.0,21.83,-0.003,2,2
2630,23.58,39.0,1166.0,24.62,0.272,3,2
2631,25.71,64.5,896.0,26.26,0.609,4,2
2632,21.45,40.8,877.0,21.97,-0.044,2,2
2633,18.13,61.6,686.0,18.2,-0.264,1,2
2634,22.31,49.4,1117.0,22.02,0.002,2,2
2635,21.8,55.2,702.0,22.6,-0.021,1,2
2636,25.02,57.8,634.0,24.75,0.242,2,3
2637,18.74,58.6,574.0,18.2,-0.257,2,0
2638,18.73,35.9,853.0,20.87,-0.36,2,2
2639,25.77,60.5,487.0,26.62,0.616,2,3
2640,24.76,61.3,605.0,23.4,0.057,2,1
2641,22.67,58.1,457.0,22.57,0.175,3,2
2642,22.19,41.1,884.0,22.97,0.157,1,2
2643,19.22,41.9,730.0,18.82,-0.33,0,4
2644,27.53,47.0,1185.0,25.84,0.442,2,2
2645,26.73,62.5,957.0,25.62,0.131,4,1
2646,25.26,37.0,1073.0,24.9,0.259,2,2
2647,22.87,44.3,1117.0,23.68,0.376,3,3
2648,18.6,32.3,829.0,17.82,-0.517,1,2
2649,19.24,66.3,1152.0,18.92,-0.367,3,2
2650,27.64,61.5,764.0,28.2,0.713,1,3
2651,21.3,63.2,418.0,21.32,-0.137,2,3
2652,21.58,52.9,665.0,21.61,-0.104,2,0
2653,27.69,44.2,638.0,27.44,0.598,2,2
2654,18.78,56.0,706.0,17.73,-0.472,2,2
2655,26.94,55.1,761.0,27.08,0.508,2,3
2656,20.57,52.7,614.0,20.49,0.016,3,1
2657,19.96,54.4,1090.0,20.32,-0.116,2,2
2658,20.76,53.1,856.0,20.94,-0.186,0,3
2659,24.39,35.3,1002.0,23.86,0.013,2,2
2660,21.34,46.0,1170.0,21.03,-0.149,1,4
2661,22.96,64.7,656.0,23.29,0.102,2,2
2662,19.85,49.2,507.0,19.61,-0.283,1,1
2663,18.2,42.2,674.0,17.74,-0.422,2,2
2664,21.67,46.1,998.0,21.78,-0.121,2,2
2665,22.63,43.6,1132.0,21.41,0.049,3,1
2666,18.28,63.6,825.0,18.91,-0.347,2,3
2667,24.09,68.8,872.0,24.1,0.166,2,2
2668,19.93,56.9,649.0,19.16,-0.32,2,2
2669,22.06,48.3,844.0,21.67,-0.028,2,2
2670,20.91,61.6,706.0,21.33,0.129,1,2
2671,20.81,64.0,1057.0,21.2,-0.175,2,2
2672,18.79,64.4,836.0,18.81,-0.453,4,2
2673,26.03,46.0,1055.0,25.73,0.456,2,2
2674,25.33,55.9,792.0,25.84,0.422,2,0
2675,24.57,48.5,822.0,23.78,0.074,2,2
2676,18.95,44.2,668.0,20.07,-0.097,2,2
2677,24.28,42.8,1117.0,24.95,0.352,2,3
2678,27.25,38.6,966.0,26.58,0.566,2,2
2679,26.07,35.5,1097.0,27.21,0.514,2,2
2680,22.19,51.2,1102.0,23.04,0.093,2,2
2681,18.44,33.6,449.0,16.81,-0.567,1,2
2682,22.46,67.7,400.0,22.35,0.071,1,0
2683,25.14,65.9,764.0,23.95,0.272,1,3
2684,19.36,61.3,574.0,19.72,-0.17,1,2
2685,20.16,64.4,680.0,20.69,-0.072,2,0
2686,23.6,58.4,533.0,24.29,0.312,2,2
2687,25.98,52.1,465.0,26.7,0.414,1,2
2688,26.25,51.7,568.0,26.28,0.34,3,4
2689,27.21,46.6,638.0,26.27,0.267,2,3
2690,26.89,58.9,844.0,27.15,0.538,2,2
2691,27.14,36.6,938.0,26.8,0.325,3,3
2692,27.28,36.0,626.0,26.37,0.466,2,2
2693,19.68,37.9,858.0,18.71,-0.293,1,3
2694,23.43,37.5,838.0,23.45,0.02,3,2
2695,25.86,37.4,1108.0,26.7,0.566,2,2
2696,20.52,57.3,635.0,19.8,-0.157,2,1
2697,22.33,40.5,556.0,23.06,0.035,2,2
2698,18.18,57.8,850.0,17.26,-0.449,4,2
2699,21.23,49.2,445.0,22.0,-0.019,2,2
2700,20.43,32.4,876.0,19.75,-0.175,2,2
2701,18.64,43.1,583.0,18.12,-0.37,2,2
2702,20.9,62.3,718.0,20.16,-0.226,1,1
2703,22.37,47.1,1107.0,22.13,-0.08,2,2
2704,26.06,68.1,1107.0,25.52,0.502,2,3
2705,18.77,67.7,1110.0,20.14,-0.269,2,2
2706,19.28,65.1,656.0,19.18,-0.131,2,1
2707,24.24,42.0,610.0,24.05,0.315,2,3
2708,25.44,46.7,482.0,24.44,0.265,2,3
2709,21.39,35.6,725.0,22.01,0.079,2,2
2710,19.54,58.9,1054.0,20.77,0.042,1,2
2711,27.7,61.7,1044.0,26.42,0.671,1,2
2712,22.56,56.4,576.0,21.55,0.082,2,2
2713,21.9,33.6,773.0,22.41,0.125,2,2
2714,23.38,47.2,499.0,22.91,0.033,2,3
2715,24.79,69.5,1157.0,25.23,0.434,3,2
2716,23.72,57.9,492.0,24.78,0.264,0,3
2717,25.15,58.8,1086.0,25.81,0.204,2,3
2718,18.73,38.1,576.0,17.65,-0.361,2,2
2719,18.44,52.6,909.0,18.95,-0.21,0,2
2720,23.42,42.7,451.0,23.5,0.164,2,3
2721,25.48,62.1,825.0,25.99,0.179,2,3
2722,19.54,36.3,547.0,20.71,-0.137,3,2
2723,19.5,47.5,1111.0,18.78,-0.346,2,2
2724,21.64,61.2,444.0,22.16,-0.164,2,3
2725,18.7,39.1,406.0,18.17,-0.208,2,2
2726,20.54,31.4,406.0,20.78,-0.291,2,2
2727,22.74,56.5,734.0,23.66,0.084,2,2
2728,25.41,42.2,490.0,25.67,0.456,2,2
2729,19.59,36.7,858.0,19.5,-0.354,2,2
2730,26.49,67.5,1050.0,27.34,0.516,2,2
2731,23.56,60.0,785.0,23.42,0.114,2,2
2732,24.9,49.1,460.0,24.58,0.387,3,2
2733,21.79,51.9,813.0,21.97,-0.022,2,2
2734,24.54,54.3,894.0,24.81,0.352,1,2
2735,25.83,34.5,950.0,25.35,0.194,2,2
2736,22.71,61.1,634.0,22.21,-0.18,2,2
2737,18.26,41.5,720.0,19.16,-0.195,3,2
2738,24.2,30.8,1172.0,23.78,0.307,2,2
2739,25.91,37.2,490.0,26.76,0.401,2,2
2740,23.53,63.7,494.0,23.96,0.186,1,1
2741,18.01,35.0,896.0,16.93,-0.438,2,2
2742,25.19,44.4,675.0,24.64,0.224,1,4
2743,21.07,57.4,832.0,22.86,0.123,2,2
2744,24.89,51.0,660.0,24.06,0.191,0,2
2745,24.03,52.0,836.0,22.7,0.08,3,1
2746,25.6,57.4,465.0,26.87,0.483,3,3
2747,18.45,50.4,931.0,17.93,-0.146,2,2
2748,26.69,42.0,1004.0,27.44,0.432,2,3
2749,22.28,44.9,1093.0,23.02,0.036,2,4
2750,27.03,66.7,503.0,26.4,0.594,3,2
2751,19.58,30.0,676.0,18.85,-0.282,4,1
2752,21.92,40.4,868.0,23.09,0.204,2,2
2753,23.11,39.8,586.0,23.48,0.109,4,2
2754,27.27,48.6,925.0,27.1,0.613,3,4
2755,19.64,47.5,955.0,19.5,-0.361,2,3
2756,22.48,42.7,1145.0,22.4,0.259,2,2
2757,23.28,36.8,966.0,22.29,-0.047,0,2
2758,27.12,69.9,1116.0,26.0,0.249,3,1
2759,18.13,65.2,849.0,17.99,-0.307,2,4
2760,20.8,68.5,409.0,20.23,-0.377,0,3
2761,23.59,31.2,645.0,24.01,0.138,2,2
2762,19.73,45.7,869.0,21.01,-0.141,4,1
2763,27.18,53.1,1054.0,27.81,0.454,1,1
2764,26.78,52.5,968.0,26.29,0.274,0,2
2765,20.4,60.5,564.0,21.91,-0.204,2,2
2766,23.86,47.3,965.0,24.26,0.328,4,2
2767,18.35,49.9,1010.0,17.13,-0.701,3,1
2768,20.68,42.8,1152.0,20.71,-0.087,2,3
2769,27.64,40.8,474.0,26.89,0.584,2,3
2770,23.23,49.9,527.0,23.13,0.127,2,1
2771,27.69,35.5,1078.0,27.38,0.512,2,3
2772,22.88,40.7,1150.0,22.58,0.109,2,2
2773,19.38,38.0,576.0,19.7,-0.401,2,3
2774,25.64,55.4,467.0,25.8,0.301,1,2
2775,19.79,50.6,974.0,19.65,-0.129,2,2
2776,21.28,67.1,867.0,20.2,-0.249,1,2
2777,24.3,32.5,499.0,23.48,0.283,2,3
2778,22.07,64.2,1051.0,23.37,0.199,2,2
2779,26.99,65.9,589.0,26.55,0.486,2,2
2780,18.81,31.0,1073.0,19.44,-0.188,3,2
2781,24.14,32.7,1179.0,24.33,0.199,2,3
2782,21.37,65.2,584.0,21.33,-0.167,2,3
2783,21.68,41.6,659.0,22.15,-0.041,1,3
2784,25.21,68.4,820.0,23.49,0.15,2,2
2785,18.5,69.5,739.0,19.49,-0.016,2,3
2786,19.62,66.6,857.0,21.15,-0.119,3,2
2787,26.57,45.5,918.0,26.25,0.529,2,2
2788,20.56,68.9,981.0,19.59,-0.25,3,3
2789,21.4,62.3,1169.0,20.65,-0.047,2,2
2790,27.48,59.5,1177.0,27.84,0.675,3,1
2791,18.92,33.5,1122.0,18.93,-0.248,2,2
2792,22.53,67.6,651.0,23.57,0.269,2,3
2793,21.86,31.9,987.0,21.64,0.153,2,2
2794,24.39,46.7,1103.0,24.15,0.16,3,2
2795,22.83,60.9,988.0,21.81,-0.161,2,2
2796,23.25,58.3,1121.0,21.68,-0.014,0,2
2797,20.01,39.7,720.0,21.69,0.013,2,3
2798,24.23,68.9,575.0,24.28,0.095,2,3
2799,26.22,50.0,636.0,25.8,0.525,3,2
2800,19.38,30.0,434.0,19.27,-0.097,2,2
2801,24.52,45.9,436.0,24.15,0.398,0,0
2802,22.29,65.2,675.0,21.24,-0.148,2,1
2803,24.64,64.3,788.0,23.78,0.217,2,2
2804,25.68,52.1,605.0,23.91,0.223,2,1
2805,22.21,67.6,707.0,22.82,0.101,2,2
2806,21.62,51.9,564.0,20.29,-0.423,2,2
2807,25.72,56.3,498.0,25.0,0.303,0,3
2808,22.39,55.9,556.0,22.66,0.11,3,2
2809,24.26,42.4,1121.0,23.74,0.255,3,2
2810,22.29,61.5,1142.0,22.51,0.151,3,2
2811,21.2,36.7,996.0,19.93,-0.226,1,2
2812,24.24,64.2,909.0,24.48,0.158,2,2
2813,21.18,69.0,588.0,21.87,0.143,2,2
2814,22.56,55.4,681.0,21.64,-0.047,2,1
2815,22.01,57.9,789.0,21.97,0.144,0,1
2816,26.65,39.9,500.0,26.47,0.412,4,2
2817,19.52,50.0,410.0,20.22,-0.191,2,1
2818,26.45,49.4,457.0,26.87,0.497,2,2
2819,24.93,47.6,567.0,24.91,0.271,4,2
2820,20.12,52.2,956.0,19.46,-0.193,2,2
2821,18.97,54.1,856.0,18.87,-0.271,3,2
2822,22.22,30.1,970.0,22.59,-0.034,2,1
2823,25.64,59.4,1145.0,26.71,0.534,3,3
2824,19.26,44.8,422.0,19.54,-0.278,2,3
2825,22.97,40.3,1101.0,22.52,0.047,2,2
2826,18.99,50.9,842.0,19.65,-0.399,2,2
2827,27.49,61.3,1075.0,27.82,0.432,2,1
2828,19.25,67.3,978.0,19.37,-0.271,1,3
2829,24.36,52.5,613.0,23.21,0.166,3,2
2830,21.23,65.7,669.0,20.45,-0.158,2,0
2831,19.65,30.8,778.0,19.71,-0.266,0,1
2832,21.97,60.9,433.0,21.18,-0.216,2,2
2833,27.56,67.5,552.0,27.1,0.319,2,2
2834,26.49,59.9,1107.0,25.96,0.289,2,2
2835,26.65,59.2,914.0,26.32,0.525,2,2
2836,19.32,55.9,742.0,20.43,-0.079,2,3
2837,20.37,38.3,889.0,19.25,-0.313,2,2
2838,24.6,56.5,566.0,25.3,0.25,1,3
2839,25.3,46.0,1169.0,24.1,0.008,3,0
2840,23.66,38.0,619.0,23.11,0.108,3,0
2841,26.5,53.8,612.0,24.81,0.323,2,0
2842,19.98,37.3,763.0,19.8,-0.365,2,2
2843,24.52,41.8,502.0,24.38,0.11,0,2
2844,23.25,56.7,1117.0,21.52,-0.184,4,1
2845,25.77,32.4,1131.0,25.69,0.534,3,2
2846,25.09,65.0,984.0,24.45,0.175,2,0
2847,18.15,54.8,1128.0,18.9,-0.436,0,2
2848,27.84,36.4,1008.0,27.22,0.344,2,2
2849,18.93,61.7,986.0,18.53,-0.31,3,2
2850,18.3,44.9,845.0,18.88,-0.241,2,1
2851,18.25,63.8,624.0,15.74,-0.713,1,2
2852,22.22,64.2,836.0,21.64,-0.056,2,2
2853,21.07,68.4,570.0,20.56,-0.066,2,2
2854,18.65,34.8,451.0,18.49,-0.337,0,2
2855,19.83,67.8,1112.0,20.14,0.018,2,1
2856,20.16,40.2,611.0,19.48,-0.234,2,3
2857,19.02,61.7,1192.0,18.9,-0.258,2,2
2858,20.03,36.7,694.0,19.85,-0.28,1,2
2859,23.12,37.3,556.0,23.29,0.18,2,2
2860,19.54,39.1,640.0,20.23,-0.167,2,3
2861,25.81,45.1,627.0,25.88,0.48,3,1
2862,18.19,30.5,649.0,16.78,-0.553,3,2
2863,24.27,47.5,726.0,26.12,0.498,2,3
2864,21.47,53.9,515.0,21.82,-0.152,3,2
2865,22.27,51.7,1108.0,22.1,-0.069,3,4
2866,27.06,31.7,1165.0,28.95,0.454,2,3
2867,24.26,62.2,858.0,24.41,0.125,2,2
2868,24.47,58.9,819.0,24.44,0.208,2,1
2869,25.01,31.4,799.0,25.44,0.351,2,1
2870,26.29,36.0,607.0,26.29,0.426,2,3
2871,26.7,42.6,715.0,27.51,0.614,3,1
2872,22.11,50.6,966.0,23.31,0.245,2,2
2873,22.59,37.2,1187.0,23.84,0.035,3,3
2874,23.82,67.4,1096.0,23.15,-0.079,2,3
2875,19.38,65.9,751.0,19.2,-0.19,2,3
2876,21.85,32.2,976.0,22.32,-0.058,3,2
2877,18.92,42.5,790.0,18.41,-0.415,1,1
2878,20.7,32.8,962.0,19.73,-0.18,2,2
2879,18.22,43.0,1185.0,17.69,-0.541,2,2
2880,22.68,38.2,1141.0,22.59,0.233,2,2
2881,23.72,43.6,1115.0,23.68,0.322,3,2
2882,19.93,34.8,892.0,19.65,-0.116,2,2
2883,26.96,53.0,1091.0,27.24,0.68,2,2
2884,18.05,60.0,1183.0,17.16,-0.602,3,3
2885,23.69,42.2,508.0,23.88,0.067,2,2
2886,25.86,56.3,768.0,25.95,0.432,2,2
2887,25.99,49.0,869.0,26.87,0.67,1,1
2888,25.63,69.6,806.0,25.39,0.43,4,2
2889,25.59,45.6,676.0,26.29,0.531,2,3
2890,26.63,52.1,1042.0,25.83,0.393,2,2
2891,26.27,56.2,1199.0,26.73,0.46,2,2
2892,24.01,30.8,718.0,23.4,-0.078,2,2
2893,19.48,59.4,965.0,19.13,-0.237,3,2
2894,26.35,46.0,1071.0,26.23,0.343,1,1
2895,21.47,44.0,917.0,22.14,-0.036,2,1
2896,20.71,66.5,794.0,21.24,0.004,3,2
2897,26.48,50.6,515.0,26.59,0.467,2,2
2898,24.1,61.3,970.0,23.64,0.222,2,2
2899,23.69,57.5,945.0,22.98,0.154,2,3
2900,23.67,61.8,795.0,23.3,0.17,2,1
2901,23.45,63.7,406.0,23.85,0.238,2,2
2902,19.91,58.2,736.0,19.06,-0.16,2,2
2903,27.51,64.9,517.0,26.75,0.518,2,2
2904,27.92,32.7,641.0,25.72,0.4,4,2
2905,23.48,31.7,821.0,23.36,0.268,2,2
2906,27.89,41.4,567.0,28.14,0.686,3,2
2907,27.41,42.9,854.0,25.78,0.384,1,2
2908,18.86,46.2,747.0,18.39,-0.432,2,2
2909,24.31,46.0,1035.0,24.53,0.249,2,3
2910,27.96,42.7,1051.0,29.04,0.691,0,2
2911,25.36,62.1,949.0,25.65,0.311,1,2
2912,26.72,41.1,812.0,26.37,0.335,2,2
2913,27.72,34.0,1172.0,26.43,0.405,3,0
2914,27.59,37.4,559.0,27.08,0.571,2,4
2915,18.27,60.5,685.0,18.37,-0.36,3,2
2916,26.38,42.9,837.0,26.34,0.494,2,1
2917,25.62,53.5,900.0,26.34,0.413,2,2
2918,22.52,59.0,530.0,20.63,-0.237,4,2
2919,21.32,36.9,813.0,20.19,-0.18,2,2
2920,22.33,44.4,884.0,20.71,-0.156,3,2
2921,21.09,62.7,984.0,21.22,-0.235,2,3
2922,26.36,65.7,635.0,26.88,0.49,3,3
2923,20.0,69.3,1142.0,19.54,-0.123,2,2
2924,20.16,61.2,427.0,19.03,-0.386,3,2
2925,27.85,34.1,1032.0,29.4,0.642,2,2
2926,21.74,58.6,978.0,22.67,0.076,2,2
2927,19.59,54.5,1093.0,18.66,-0.437,2,2
2928,19.79,55.0,800.0,18.47,-0.356,3,2
2929,23.84,31.6,818.0,24.19,0.397,2,2
2930,19.96,39.6,955.0,19.71,-0.124,0,2
2931,22.38,47.8,901.0,23.14,0.087,2,2
2932,18.88,64.0,500.0,18.09,-0.394,2,2
2933,26.07,66.6,567.0,26.03,0.521,2,3
2934,22.87,54.0,475.0,23.04,0.08,2,0
2935,26.95,59.0,1147.0,27.21,0.546,1,2
2936,21.3,34.0,570.0,20.94,-0.188,2,2
2937,18.89,43.3,741.0,19.78,-0.1,2,2
2938,23.83,59.8,737.0,22.84,0.043,2,3
2939,24.1,69.7,662.0,23.67,0.169,2,0
2940,18.67,60.3,947.0,20.13,-0.079,2,0
2941,23.97,52.6,907.0,24.72,0.06,2,2
2942,26.57,66.3,647.0,25.96,0.49,2,2
2943,24.09,31.6,1047.0,22.36,-0.027,3,4
2944,25.4,45.6,532.0,25.01,0.184,2,2
2945,26.84,36.8,516.0,27.41,0.564,1,1
2946,26.59,69.0,1180.0,27.06,0.455,4,2
2947,18.89,60.9,536.0,20.1,-0.08,2,2
2948,19.3,38.7,1056.0,20.3,-0.204,2,3
2949,27.49,64.8,722.0,27.78,0.498,2,0
2950,27.84,42.6,708.0,28.33,0.703,2,2
2951,20.8,57.3,1075.0,21.1,-0.058,2,2
2952,27.33,36.9,400.0,26.27,0.413,2,3
2953,25.06,31.9,1136.0,25.14,0.373,1,1
2954,22.11,60.7,919.0,21.78,-0.047,2,2
2955,24.8,35.2,427.0,25.74,0.427,2,2
2956,21.65,36.9,1082.0,20.92,-0.112,3,1
2957,26.43,52.9,972.0,27.23,0.642,2,2
2958,26.49,54.0,1080.0,26.17,0.241,3,3
2959,22.47,66.5,913.0,22.46,0.206,2,2
2960,22.58,68.8,1043.0,22.52,0.081,1,3
2961,22.53,39.9,503.0,23.0,-0.198,3,0
2962,22.72,48.5,1141.0,22.75,0.047,2,4
2963,20.83,35.3,864.0,20.43,-0.155,2,2
2964,26.51,42.2,1026.0,26.08,0.505,2,3
2965,22.28,65.2,559.0,20.79,-0.124,2,2
2966,21.37,48.3,445.0,20.22,-0.229,2,3
2967,27.71,36.6,760.0,28.89,0.722,2,1
2968,26.96,52.7,765.0,27.52,0.541,2,2
2969,23.58,58.1,881.0,24.32,0.182,3,2
2970,23.44,51.9,827.0,24.05,0.056,4,4
2971,25.03,37.5,1143.0,24.29,0.118,2,2
2972,20.6,53.3,933.0,19.76,-0.365,2,2
2973,20.84,30.2,1163.0,21.34,0.087,2,3
2974,26.32,43.0,903.0,26.83,0.699,2,4
2975,25.75,62.2,836.0,26.4,0.214,3,2
2976,26.93,59.4,1074.0,27.7,0.555,1,1
2977,21.67,40.2,687.0,22.27,0.164,2,2
2978,23.7,33.9,723.0,23.29,0.128,2,2
