hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
384,5,31.27,21.31,-0.062,6.2,0.00199,18.4,0.32
384,6,31.27,22.03,-0.009,5.0,0.00211,18.3,0.51
384,7,31.27,21.36,-0.077,6.8,0.00153,23.4,0.25
384,8,31.27,23.37,0.121,9.5,0.00195,22.2,0.79
385,1,30.24,22.04,0.046,5.7,0.00262,21.2,0.33
385,2,30.24,22.86,0.101,8.1,0.00202,23.3,0.06
385,3,30.24,22.99,0.145,11.3,0.0015,17.3,0.88
385,4,30.24,23.22,0.145,11.4,0.00252,18.1,0.25
385,5,30.24,19.1,-0.322,32.5,0.00156,18.4,0.56
385,6,30.24,24.46,0.231,20.3,0.00265,18.2,0.65
385,7,30.24,21.43,-0.013,5.1,0.00253,17.0,0.48
385,8,30.24,20.4,-0.138,10.8,0.00178,23.8,0.42
386,1,28.88,21.3,-0.126,9.9,0.00182,18.1,0.81
386,2,28.88,21.03,-0.103,8.3,0.00213,22.5,0.93
386,3,28.88,19.81,-0.171,13.7,0.00208,16.6,0.25
386,4,28.88,20.18,-0.195,16.2,0.00206,22.8,0.09
386,5,28.88,22.37,-0.009,5.0,0.00242,22.6,0.84
386,6,28.88,22.14,-0.026,5.2,0.00229,18.3,0.04
386,7,28.88,18.96,-0.274,25.8,0.002,23.6,0.76
386,8,28.88,23.71,0.115,9.1,0.00152,23.6,0.07
387,1,31.26,22.69,0.032,5.3,0.00253,16.1,0.56
387,2,31.26,24.52,0.221,19.2,0.00237,20.7,0.24
387,3,31.26,22.1,0.059,6.1,0.00242,17.9,0.75
387,4,31.26,21.91,0.047,5.7,0.00224,17.0,0.97
387,5,31.26,21.85,0.011,5.0,0.00215,17.1,0.41
387,6,31.26,19.38,-0.305,30.1,0.00256,18.3,0.06
387,7,31.26,22.99,0.076,6.8,0.00162,23.5,0.24
387,8,31.26,21.78,-0.005,5.0,0.00241,19.2,0.33
388,1,30.51,21.03,-0.077,6.8,0.00239,19.0,0.43
388,2,30.51,21.98,-0.064,6.3,0.0027,23.7,0.75
388,3,30.51,20.66,-0.167,13.4,0.00249,20.3,0.18
388,4,30.51,21.41,-0.008,5.0,0.00132,19.3,0.58
388,5,30.51,20.63,-0.098,8.0,0.00138,19.2,0.92
388,6,30.51,19.09,-0.285,27.3,0.00267,19.7,0.7
388,7,30.51,23.65,0.181,14.8,0.00256,21.0,0.81
388,8,30.51,18.38,-0.338,34.8,0.00217,16.1,0.57
389,1,31.41,22.35,0.077,6.9,0.0025,20.6,0.74
389,2,31.41,22.0,-0.021,5.1,0.00147,23.6,0.37
389,3,31.41,21.25,-0.066,6.4,0.00224,19.0,0.48
389,4,31.41,20.9,-0.116,9.2,0.00132,18.9,0.45
389,5,31.41,22.9,0.079,6.9,0.00226,17.8,0.84
389,6,31.41,19.89,-0.194,16.1,0.00268,17.4,0.21
389,7,31.41,20.87,-0.076,6.8,0.00135,19.9,0.27
389,8,31.41,21.33,-0.082,7.1,0.00145,16.4,0.76
390,1,31.71,20.78,-0.096,7.9,0.00155,21.6,0.39
390,2,31.71,21.92,-0.027,5.2,0.00143,17.6,0.41
390,3,31.71,21.75,0.006,5.0,0.00133,23.4,0.74
390,4,31.71,21.55,-0.079,6.9,0.00208,17.6,0.76
390,5,31.71,22.16,0.021,5.1,0.00154,18.3,0.07
390,6,31.71,17.47,-0.42,46.9,0.00198,20.5,0.39
390,7,31.71,22.85,0.079,6.9,0.00142,22.4,0.87
390,8,31.71,21.29,-0.095,7.8,0.00167,20.2,0.07
391,1,29.04,20.3,-0.159,12.6,0.00272,18.9,0.47
391,2,29.04,21.82,-0.021,5.1,0.00228,22.1,0.2
391,3,29.04,22.62,0.123,9.7,0.00218,23.9,0.03
391,4,29.04,21.97,0.019,5.1,0.00276,24.0,0.94
391,5,29.04,21.34,-0.077,6.9,0.00254,17.4,0.64
391,6,29.04,21.46,-0.077,6.9,0.0026,23.4,0.89
391,7,29.04,22.68,0.073,6.7,0.00254,19.2,0.03
391,8,29.04,22.23,-0.035,5.4,0.00148,17.4,0.76
392,1,29.28,22.14,-0.022,5.1,0.00237,21.3,0.15
392,2,29.28,21.94,0.007,5.0,0.00253,19.1,0.93
392,3,29.28,21.42,-0.04,5.5,0.00178,22.5,0.34
392,4,29.28,21.63,-0.026,5.2,0.00156,20.1,0.42
392,5,29.28,21.78,-0.042,5.6,0.0021,19.5,0.45
392,6,29.28,23.41,0.147,11.6,0.00151,20.5,0.18
392,7,29.28,22.04,0.047,5.7,0.00191,19.3,0.87
392,8,29.28,21.45,-0.065,6.3,0.00164,21.2,0.72
393,1,29.9,19.85,-0.223,19.4,0.00177,21.9,0.26
393,2,29.9,20.83,-0.103,8.2,0.00266,22.9,0.23
393,3,29.9,22.41,0.088,7.4,0.00142,22.9,0.69
393,4,29.9,22.17,-0.02,5.1,0.00254,23.6,0.72
393,5,29.9,20.33,-0.174,14.0,0.00191,20.7,0.77
393,6,29.9,22.47,0.014,5.1,0.00164,23.4,0.75
393,7,29.9,21.0,-0.134,10.4,0.00249,16.4,0.32
393,8,29.9,20.76,-0.123,9.6,0.00178,21.9,0.78
394,1,29.44,22.07,0.074,6.7,0.00256,18.6,0.09
394,2,29.44,23.3,0.147,11.5,0.00127,16.9,0.8
394,3,29.44,21.78,-0.012,5.0,0.00144,16.2,0.94
394,4,29.44,21.9,0.038,5.5,0.00195,16.8,0.15
394,5,29.44,21.04,-0.062,6.2,0.00201,19.2,0.79
394,6,29.44,22.34,0.023,5.2,0.00143,21.7,0.79
394,7,29.44,20.98,-0.107,8.6,0.00232,23.6,0.73
394,8,29.44,22.1,-0.014,5.1,0.00242,22.2,0.86
395,1,29.63,21.5,-0.048,5.7,0.00222,22.3,0.34
395,2,29.63,22.59,0.077,6.8,0.00148,20.9,0.05
395,3,29.63,22.07,-0.082,7.1,0.0016,20.1,0.16
395,4,29.63,20.26,-0.153,12.1,0.00227,20.2,0.81
395,5,29.63,21.03,-0.099,8.1,0.00156,19.1,0.19
395,6,29.63,20.86,-0.091,7.6,0.00199,16.8,0.96
395,7,29.63,20.25,-0.152,11.9,0.00129,20.8,0.13
395,8,29.63,21.08,-0.098,8.0,0.00254,23.3,0.01
396,1,29.17,21.53,-0.019,5.1,0.00222,18.0,0.61
396,2,29.17,22.76,0.096,7.8,0.00226,17.7,0.37
396,3,29.17,20.45,-0.125,9.8,0.00223,21.5,0.12
396,4,29.17,20.59,-0.144,11.3,0.00148,18.0,0.23
396,5,29.17,21.74,0.004,5.0,0.00176,22.4,0.64
396,6,29.17,21.98,-0.016,5.1,0.00175,18.3,0.42
396,7,29.17,23.41,0.141,11.1,0.00132,17.1,0.57
396,8,29.17,21.47,-0.053,5.9,0.00203,16.8,0.8
397,1,29.19,21.81,-0.083,7.1,0.00239,22.8,0.4
397,2,29.19,21.37,-0.062,6.2,0.00143,18.8,0.14
397,3,29.19,20.99,-0.122,9.5,0.00143,19.4,0.69
397,4,29.19,22.52,0.059,6.1,0.00128,23.0,0.34
397,5,29.19,19.08,-0.289,27.8,0.00245,16.7,0.93
397,6,29.19,22.38,0.004,5.0,0.00208,22.2,0.33
397,7,29.19,20.23,-0.171,13.8,0.00181,24.0,0.53
397,8,29.19,22.49,0.014,5.1,0.00197,24.0,0.88
398,1,28.58,18.94,-0.319,32.1,0.00222,17.9,0.17
398,2,28.58,22.68,0.09,7.5,0.00158,19.8,0.45
398,3,28.58,20.51,-0.178,14.5,0.0017,16.1,0.75
398,4,28.58,19.93,-0.211,17.9,0.00138,19.9,0.17
398,5,28.58,24.99,0.267,25.0,0.00164,17.9,0.45
398,6,28.58,21.08,-0.07,6.5,0.00163,23.8,0.29
398,7,28.58,21.42,-0.06,6.1,0.00206,20.1,0.48
398,8,28.58,21.35,-0.02,5.1,0.00148,17.3,0.24
399,1,26.77,21.55,-0.054,5.9,0.00191,21.1,0.21
399,2,26.77,20.95,-0.054,5.9,0.00146,18.6,0.56
399,3,26.77,21.1,-0.089,7.4,0.00218,17.6,0.39
399,4,26.77,20.54,-0.156,12.3,0.00246,18.2,0.86
399,5,26.77,21.96,-0.018,5.1,0.00258,19.4,0.36
399,6,26.77,21.54,-0.052,5.8,0.00135,23.4,0.83
399,7,26.77,21.6,-0.007,5.0,0.00138,22.7,0.98
399,8,26.77,20.71,-0.136,10.6,0.00177,19.7,0.9
400,1,26.21,21.29,-0.074,6.7,0.0017,21.0,0.64
400,2,26.21,22.96,0.102,8.2,0.00181,17.0,0.27
400,3,26.21,21.22,-0.06,6.1,0.00244,23.2,0.57
400,4,26.21,21.13,-0.118,9.3,0.0025,16.3,0.46
400,5,26.21,22.01,-0.05,5.8,0.00239,21.5,0.54
400,6,26.21,22.24,0.036,5.4,0.00259,20.9,0.32
400,7,26.21,22.92,0.098,8.0,0.0025,22.3,0.72
400,8,26.21,20.8,-0.127,9.9,0.00179,18.0,0.33
401,1,25.88,22.01,0.025,5.2,0.00261,22.6,0.48
401,2,25.88,22.09,0.043,5.6,0.00134,16.3,0.55
401,3,25.88,21.88,-0.0,5.0,0.00199,16.8,0.79
401,4,25.88,21.27,-0.085,7.3,0.00145,16.5,0.92
401,5,25.88,21.9,-0.014,5.1,0.00129,17.3,0.58
401,6,25.88,23.0,0.09,7.5,0.00252,18.0,0.48
401,7,25.88,22.12,0.013,5.1,0.00154,23.4,0.49
401,8,25.88,22.41,0.014,5.1,0.00263,19.3,0.88
402,1,26.5,21.8,0.021,5.1,0.00206,21.0,0.75
402,2,26.5,21.71,-0.117,9.2,0.0021,22.1,0.77
402,3,26.5,21.8,-0.014,5.1,0.00271,17.2,0.45
402,4,26.5,21.42,-0.091,7.6,0.002,20.0,0.1
402,5,26.5,22.42,0.05,5.8,0.00142,22.0,0.87
402,6,26.5,21.89,-0.007,5.0,0.00219,23.0,0.31
402,7,26.5,20.56,-0.125,9.8,0.0017,21.5,0.56
402,8,26.5,22.63,0.072,6.6,0.00267,17.2,0.47
403,1,27.27,24.38,0.23,20.3,0.00169,22.6,0.1
403,2,27.27,20.85,-0.143,11.2,0.00185,18.1,0.38
403,3,27.27,21.98,-0.005,5.0,0.00207,19.8,0.84
403,4,27.27,21.19,-0.006,5.0,0.00215,17.2,0.55
403,5,27.27,24.6,0.278,26.3,0.00148,16.5,0.69
403,6,27.27,20.38,-0.2,16.8,0.00244,20.0,0.91
403,7,27.27,22.52,0.05,5.8,0.00154,20.4,0.6
403,8,27.27,21.87,-0.053,5.9,0.00254,17.3,0.35
404,1,26.85,21.22,-0.073,6.7,0.00173,18.8,0.92
404,2,26.85,21.3,-0.047,5.7,0.0025,19.4,0.88
404,3,26.85,21.97,-0.019,5.1,0.00184,18.4,0.93
404,4,26.85,20.61,-0.127,9.9,0.00263,20.7,0.95
404,5,26.85,18.21,-0.325,32.9,0.00169,16.8,0.39
404,6,26.85,21.12,-0.12,9.4,0.00194,16.5,0.41
404,7,26.85,20.95,-0.133,10.4,0.0021,17.7,0.25
404,8,26.85,21.36,-0.015,5.1,0.00242,17.9,0.05
405,1,27.87,20.11,-0.181,14.7,0.0017,23.2,0.07
405,2,27.87,21.73,-0.049,5.8,0.00196,22.7,0.89
405,3,27.87,21.72,-0.055,5.9,0.00186,23.0,0.82
405,4,27.87,21.76,-0.032,5.3,0.00202,16.8,0.08
405,5,27.87,21.93,-0.006,5.0,0.00253,23.4,0.17
405,6,27.87,21.94,-0.033,5.3,0.00204,17.3,0.89
405,7,27.87,23.92,0.145,11.4,0.00217,17.8,0.96
405,8,27.87,22.42,0.008,5.0,0.00185,16.2,0.83
406,1,26.61,22.99,0.108,8.6,0.00207,22.2,0.18
406,2,26.61,21.83,-0.062,6.2,0.00271,22.2,0.29
406,3,26.61,22.18,0.015,5.1,0.00235,16.3,0.05
406,4,26.61,19.95,-0.181,14.8,0.00215,22.9,0.52
406,5,26.61,21.46,-0.006,5.0,0.00257,21.3,0.21
406,6,26.61,21.87,-0.07,6.5,0.00132,20.4,0.49
406,7,26.61,21.4,-0.06,6.1,0.00135,16.7,0.34
406,8,26.61,22.05,-0.046,5.7,0.0016,17.8,0.75
407,1,29.42,20.71,-0.089,7.4,0.00275,16.3,0.99
407,2,29.42,19.55,-0.241,21.6,0.00277,20.5,0.53
407,3,29.42,21.56,0.033,5.3,0.00128,19.7,0.8
407,4,29.42,21.03,-0.153,12.0,0.00195,18.5,0.16
407,5,29.42,20.24,-0.2,16.8,0.00214,19.8,0.25
407,6,29.42,22.32,-0.017,5.1,0.00127,20.2,0.66
407,7,29.42,21.38,-0.087,7.3,0.00145,23.0,0.94
407,8,29.42,20.19,-0.226,19.8,0.00173,21.8,0.76
408,1,29.77,22.01,0.017,5.1,0.00232,16.7,0.33
408,2,29.77,21.7,-0.049,5.7,0.00158,23.8,0.1
408,3,29.77,21.02,-0.17,13.6,0.0022,18.1,0.57
408,4,29.77,20.21,-0.185,15.1,0.00155,19.0,0.26
408,5,29.77,22.52,0.033,5.3,0.00204,22.5,1.0
408,6,29.77,22.65,0.059,6.1,0.00277,22.1,0.16
408,7,29.77,20.01,-0.177,14.3,0.00178,18.3,0.49
408,8,29.77,22.76,0.094,7.7,0.00258,16.4,0.4
409,1,31.09,22.81,0.028,5.3,0.00184,19.1,0.96
409,2,31.09,20.34,-0.14,11.0,0.00143,18.2,0.54
409,3,31.09,21.29,-0.069,6.5,0.00174,18.6,0.66
409,4,31.09,22.22,0.004,5.0,0.00241,21.9,0.82
409,5,31.09,22.83,0.091,7.6,0.00202,19.6,0.94
409,6,31.09,20.33,-0.161,12.8,0.00216,22.4,0.35
409,7,31.09,20.97,-0.095,7.8,0.00131,17.4,0.12
409,8,31.09,21.57,-0.069,6.5,0.00243,18.4,0.98
410,1,31.55,22.04,-0.004,5.0,0.00245,22.2,0.48
410,2,31.55,21.15,-0.075,6.8,0.0015,20.9,0.66
410,3,31.55,21.69,-0.014,5.1,0.00161,23.9,0.01
410,4,31.55,19.34,-0.309,30.7,0.00145,17.5,0.81
410,5,31.55,23.48,0.143,11.2,0.00278,16.7,0.36
410,6,31.55,22.01,-0.021,5.1,0.00129,22.4,0.89
410,7,31.55,23.62,0.176,14.2,0.0023,19.6,0.62
410,8,31.55,22.79,0.029,5.3,0.00277,16.7,0.5
411,1,29.84,22.55,0.043,5.6,0.00142,17.1,0.81
411,2,29.84,20.81,-0.138,10.8,0.00185,17.0,0.78
411,3,29.84,22.29,0.066,6.3,0.00135,23.5,0.69
411,4,29.84,23.53,0.167,13.3,0.00178,20.0,0.82
411,5,29.84,20.65,-0.141,11.0,0.00206,18.0,0.21
411,6,29.84,20.39,-0.178,14.4,0.0023,21.4,0.41
411,7,29.84,22.16,-0.006,5.0,0.00168,16.5,0.9
411,8,29.84,21.24,-0.071,6.6,0.00274,18.0,0.32
412,1,31.73,22.86,0.152,12.0,0.00203,19.3,0.29
412,2,31.73,18.65,-0.355,37.4,0.0025,23.3,0.48
412,3,31.73,18.58,-0.396,43.3,0.00226,20.0,0.17
412,4,31.73,20.48,-0.153,12.1,0.00272,17.9,0.3
412,5,31.73,21.87,-0.006,5.0,0.00232,22.7,0.63
412,6,31.73,23.13,0.082,7.1,0.00229,22.1,0.42
412,7,31.73,23.05,0.112,8.8,0.00189,20.1,0.29
412,8,31.73,21.57,-0.106,8.4,0.00237,19.8,0.78
413,1,30.64,20.02,-0.201,16.9,0.00228,16.5,0.03
413,2,30.64,20.92,-0.02,5.1,0.00232,21.4,0.07
413,3,30.64,23.56,0.179,14.6,0.00151,19.0,0.9
413,4,30.64,20.47,-0.098,7.9,0.00129,17.1,0.87
413,5,30.64,20.58,-0.164,13.1,0.0014,18.0,0.86
413,6,30.64,19.47,-0.256,23.4,0.00236,23.2,0.04
413,7,30.64,21.6,0.029,5.3,0.0023,18.8,0.67
413,8,30.64,20.44,-0.128,10.0,0.00213,19.4,0.47
414,1,31.69,23.51,0.108,8.6,0.00135,22.9,0.71
414,2,31.69,22.56,0.016,5.1,0.0022,23.5,0.02
414,3,31.69,20.79,-0.171,13.7,0.00174,19.7,0.12
414,4,31.69,21.71,-0.008,5.0,0.00261,17.3,0.69
414,5,31.69,20.21,-0.225,19.7,0.00218,16.3,0.64
414,6,31.69,20.74,-0.083,7.2,0.00181,23.2,0.62
414,7,31.69,20.95,-0.08,7.0,0.0024,17.8,0.12
414,8,31.69,21.29,-0.1,8.1,0.00174,20.3,0.2
415,1,31.79,20.89,-0.1,8.1,0.00171,18.3,0.18
415,2,31.79,20.62,-0.129,10.1,0.00248,20.5,0.63
415,3,31.79,21.68,-0.042,5.6,0.00208,22.2,0.71
415,4,31.79,20.0,-0.114,9.0,0.00173,21.6,0.48
415,5,31.79,20.19,-0.227,19.8,0.00173,19.6,0.76
415,6,31.79,22.66,0.032,5.3,0.00252,19.5,0.14
415,7,31.79,21.79,-0.006,5.0,0.00155,19.5,0.38
415,8,31.79,22.4,0.044,5.6,0.00192,16.8,0.6
416,1,30.88,23.77,0.136,10.6,0.00174,23.2,0.46
416,2,30.88,21.67,-0.028,5.2,0.00241,21.0,0.37
416,3,30.88,20.83,-0.096,7.8,0.00262,22.6,0.2
416,4,30.88,20.84,-0.078,6.9,0.00274,23.5,0.42
416,5,30.88,23.77,0.128,10.0,0.00195,18.5,0.95
416,6,30.88,22.71,0.104,8.3,0.00273,19.5,0.08
416,7,30.88,22.85,0.059,6.1,0.00147,21.8,0.1
416,8,30.88,18.2,-0.409,45.3,0.00157,20.7,0.02
417,1,30.68,23.0,0.116,9.1,0.00276,19.4,0.25
417,2,30.68,20.87,-0.092,7.6,0.00146,21.5,0.25
417,3,30.68,21.46,-0.063,6.2,0.00268,22.9,0.9
417,4,30.68,21.14,-0.048,5.7,0.00204,16.9,0.88
417,5,30.68,21.66,-0.036,5.4,0.00169,19.4,0.75
417,6,30.68,20.76,-0.12,9.4,0.0025,22.0,0.0
417,7,30.68,22.55,0.041,5.5,0.00257,17.7,0.8
417,8,30.68,21.42,-0.047,5.7,0.00277,20.7,0.98
418,1,29.29,21.58,-0.048,5.7,0.00194,19.5,0.2
418,2,29.29,21.01,-0.161,12.8,0.00243,19.1,0.74
418,3,29.29,21.03,-0.162,12.9,0.0023,19.3,0.09
418,4,29.29,23.04,0.101,8.1,0.00205,21.6,0.18
418,5,29.29,23.41,0.125,9.7,0.00197,18.7,0.44
418,6,29.29,21.58,-0.074,6.7,0.00144,17.0,0.12
418,7,29.29,18.47,-0.336,34.6,0.00265,23.8,0.88
418,8,29.29,20.26,-0.147,11.5,0.00187,17.1,0.89
419,1,30.23,21.68,-0.098,7.9,0.00222,19.2,0.55
419,2,30.23,20.88,-0.121,9.5,0.00129,18.9,0.25
419,3,30.23,22.29,0.04,5.5,0.00247,20.1,0.72
419,4,30.23,19.64,-0.202,17.0,0.00234,18.3,0.96
419,5,30.23,23.08,0.076,6.8,0.00139,24.0,0.1
419,6,30.23,19.22,-0.317,31.8,0.00226,19.9,0.2
419,7,30.23,20.87,-0.076,6.8,0.00167,17.7,0.23
419,8,30.23,23.14,0.082,7.1,0.00174,19.7,0.38
420,1,28.77,22.75,0.086,7.3,0.00158,16.8,0.95
420,2,28.77,20.2,-0.175,14.2,0.00248,16.1,0.8
420,3,28.77,21.39,-0.036,5.4,0.00193,20.3,0.22
420,4,28.77,22.4,0.0,5.0,0.00197,22.5,0.86
420,5,28.77,22.85,0.108,8.6,0.00129,23.7,0.72
420,6,28.77,19.9,-0.206,17.4,0.00204,21.2,0.89
420,7,28.77,20.36,-0.129,10.1,0.00144,23.0,0.23
420,8,28.77,20.99,-0.137,10.7,0.00241,22.5,0.58
421,1,28.51,23.08,0.108,8.6,0.00188,22.8,0.71
421,2,28.51,22.19,0.039,5.5,0.00175,19.2,0.77
421,3,28.51,21.13,-0.083,7.1,0.0025,21.5,0.42
421,4,28.51,21.17,-0.069,6.5,0.00229,23.7,0.35
421,5,28.51,20.87,-0.149,11.8,0.00239,20.9,0.74
421,6,28.51,21.38,-0.086,7.3,0.00135,20.3,0.74
421,7,28.51,20.64,-0.155,12.2,0.0021,16.6,0.08
421,8,28.51,19.43,-0.33,33.7,0.00136,21.4,0.59
422,1,26.22,22.24,-0.008,5.0,0.00232,23.0,0.96
422,2,26.22,23.18,0.116,9.1,0.00158,23.2,0.23
422,3,26.22,22.82,0.09,7.5,0.00172,22.8,0.59
422,4,26.22,21.63,0.023,5.2,0.00259,16.3,0.36
422,5,26.22,22.0,-0.023,5.2,0.00184,18.3,0.14
422,6,26.22,22.68,0.023,5.2,0.0019,20.0,0.39
422,7,26.22,19.14,-0.303,29.8,0.00231,20.2,0.74
422,8,26.22,22.33,0.03,5.3,0.00144,21.1,0.31
423,1,26.85,22.34,0.033,5.3,0.00152,23.7,0.46
423,2,26.85,22.28,0.041,5.5,0.00195,16.9,0.36
423,3,26.85,20.02,-0.226,19.8,0.00229,22.8,0.04
423,4,26.85,20.4,-0.171,13.7,0.0018,18.9,0.21
423,5,26.85,22.62,0.082,7.1,0.00165,18.1,0.83
423,6,26.85,21.99,-0.038,5.5,0.00126,17.9,0.6
423,7,26.85,21.07,-0.044,5.6,0.00163,20.7,0.12
423,8,26.85,21.64,0.011,5.0,0.00187,20.1,0.49
424,1,26.7,21.6,-0.038,5.5,0.00275,20.7,0.91
424,2,26.7,21.57,-0.061,6.2,0.0016,20.6,0.26
424,3,26.7,21.8,-0.01,5.0,0.00236,18.9,0.98
424,4,26.7,20.74,-0.118,9.3,0.00215,22.4,0.22
424,5,26.7,20.32,-0.195,16.3,0.00244,21.9,0.24
424,6,26.7,21.92,-0.02,5.1,0.00133,20.4,0.62
424,7,26.7,21.02,-0.124,9.7,0.00179,18.5,0.66
424,8,26.7,21.19,-0.082,7.1,0.00137,20.6,0.03
425,1,27.99,25.02,0.239,21.4,0.00167,20.2,0.46
425,2,27.99,20.38,-0.186,15.2,0.0019,20.6,0.7
425,3,27.99,21.43,-0.047,5.7,0.00143,22.1,0.23
425,4,27.99,21.34,-0.036,5.4,0.00225,23.6,0.08
425,5,27.99,20.69,-0.097,7.9,0.00271,18.9,0.47
425,6,27.99,21.96,0.023,5.2,0.00207,22.8,0.05
425,7,27.99,20.39,-0.153,12.1,0.00218,16.4,0.28
425,8,27.99,19.28,-0.281,26.8,0.00185,20.7,0.42
426,1,28.13,24.3,0.231,20.4,0.00235,23.1,0.56
426,2,28.13,21.41,-0.087,7.4,0.00252,22.2,0.13
426,3,28.13,21.25,-0.095,7.8,0.00188,20.5,0.51
426,4,28.13,21.72,-0.025,5.2,0.00134,20.4,0.22
426,5,28.13,21.64,0.004,5.0,0.00198,21.8,0.55
426,6,28.13,19.97,-0.224,19.5,0.00273,21.1,0.94
426,7,28.13,20.19,-0.121,9.5,0.00205,20.4,0.39
426,8,28.13,22.92,0.103,8.3,0.00269,23.1,0.44
427,1,26.11,21.59,-0.033,5.3,0.00176,23.4,0.64
427,2,26.11,22.29,0.086,7.3,0.00177,21.8,0.27
427,3,26.11,19.36,-0.273,25.7,0.00213,20.8,0.63
427,4,26.11,22.27,0.01,5.0,0.00178,21.5,0.85
427,5,26.11,22.18,0.015,5.1,0.00191,18.7,0.31
427,6,26.11,21.35,-0.063,6.2,0.00141,22.3,0.55
427,7,26.11,20.92,-0.124,9.7,0.002,24.0,0.59
427,8,26.11,21.86,-0.077,6.8,0.00251,17.6,0.78
428,1,27.13,21.76,-0.06,6.1,0.00169,21.8,0.85
428,2,27.13,20.05,-0.193,16.0,0.00217,23.3,0.99
428,3,27.13,21.67,-0.034,5.4,0.00172,23.7,0.97
428,4,27.13,20.06,-0.21,17.9,0.00148,16.5,0.93
428,5,27.13,18.24,-0.38,41.0,0.00212,19.9,0.27
428,6,27.13,20.09,-0.148,11.6,0.00138,19.9,0.07
428,7,27.13,19.74,-0.189,15.5,0.00154,23.7,0.38
428,8,27.13,21.06,-0.082,7.1,0.00179,23.0,0.07
429,1,26.04,19.92,-0.213,18.2,0.00248,18.0,0.44
429,2,26.04,22.78,0.05,5.8,0.00234,17.6,0.19
429,3,26.04,22.43,-0.014,5.1,0.00268,18.6,0.1
429,4,26.04,23.18,0.121,9.5,0.00267,21.6,0.8
429,5,26.04,22.99,0.123,9.7,0.00231,19.4,0.17
429,6,26.04,19.89,-0.197,16.5,0.00141,18.3,0.76
429,7,26.04,22.76,0.119,9.3,0.00257,21.9,0.96
429,8,26.04,22.31,-0.03,5.3,0.00163,16.3,0.38
430,1,29.06,22.07,0.007,5.0,0.00237,16.6,0.54
430,2,29.06,21.81,-0.014,5.1,0.00149,21.9,0.73
430,3,29.06,22.07,0.031,5.3,0.00201,23.8,0.06
430,4,29.06,20.69,-0.1,8.1,0.00146,22.7,0.87
430,5,29.06,22.87,0.098,7.9,0.00243,19.3,0.18
430,6,29.06,22.42,0.013,5.1,0.00136,22.6,0.52
430,7,29.06,20.12,-0.167,13.4,0.0026,16.6,0.3
430,8,29.06,21.38,-0.089,7.5,0.00258,19.3,0.62
431,1,28.35,22.27,0.044,5.6,0.00274,21.8,0.61
431,2,28.35,21.28,-0.134,10.5,0.00215,19.8,0.69
431,3,28.35,21.17,-0.092,7.6,0.00194,16.5,0.44
431,4,28.35,19.69,-0.272,25.6,0.00243,17.1,0.08
431,5,28.35,21.67,-0.07,6.5,0.00142,18.2,0.04
431,6,28.35,22.12,-0.007,5.0,0.00146,22.1,0.79
431,7,28.35,22.9,0.109,8.6,0.00176,17.1,0.52
431,8,28.35,22.16,-0.025,5.2,0.00219,21.5,0.75
432,1,30.1,22.29,0.01,5.0,0.00268,18.7,0.42
432,2,30.1,20.53,-0.141,11.0,0.00176,22.7,0.05
432,3,30.1,21.15,-0.089,7.5,0.00199,17.1,0.54
432,4,30.1,22.14,-0.007,5.0,0.00157,18.5,0.78
432,5,30.1,20.6,-0.122,9.6,0.00132,21.1,0.87
432,6,30.1,21.15,-0.102,8.2,0.00188,18.8,0.71
432,7,30.1,19.89,-0.241,21.5,0.0019,16.3,0.18
432,8,30.1,21.53,-0.073,6.6,0.0022,17.6,0.65
433,1,28.89,20.82,-0.095,7.8,0.00127,22.0,0.31
433,2,28.89,20.0,-0.179,14.5,0.00252,19.8,0.42
433,3,28.89,22.55,0.056,6.0,0.00217,16.7,0.49
433,4,28.89,20.11,-0.166,13.3,0.00183,23.2,0.44
433,5,28.89,19.81,-0.299,29.2,0.00209,21.6,0.7
433,6,28.89,21.73,-0.034,5.4,0.00231,23.4,0.77
433,7,28.89,18.45,-0.355,37.3,0.00258,17.9,0.17
433,8,28.89,21.45,-0.044,5.6,0.00276,22.2,0.37
434,1,29.25,20.59,-0.159,12.6,0.00142,16.3,0.11
434,2,29.25,21.33,-0.068,6.4,0.00178,16.3,0.87
434,3,29.25,22.7,0.066,6.3,0.00247,20.8,0.34
434,4,29.25,21.51,-0.03,5.3,0.00155,16.7,0.64
434,5,29.25,22.96,0.072,6.6,0.00253,21.5,0.26
434,6,29.25,20.74,-0.12,9.4,0.00183,20.7,0.61
434,7,29.25,22.43,0.096,7.8,0.00251,22.9,0.74
434,8,29.25,19.42,-0.253,23.0,0.00186,21.7,0.53
435,1,30.95,21.62,-0.055,5.9,0.00135,22.6,0.6
435,2,30.95,23.6,0.148,11.6,0.00256,20.9,0.47
435,3,30.95,22.56,0.049,5.7,0.0013,20.4,0.81
435,4,30.95,21.29,-0.051,5.8,0.00151,21.8,0.04
435,5,30.95,22.26,0.029,5.3,0.00266,17.2,0.52
435,6,30.95,21.53,-0.026,5.2,0.0019,16.8,0.99
435,7,30.95,21.84,-0.041,5.5,0.00147,18.0,0.35
435,8,30.95,20.1,-0.138,10.8,0.00243,21.0,0.9
436,1,31.04,19.53,-0.234,20.7,0.00146,17.7,0.85
