hour,dry_bulb_C,rh_pct,solar_rad_Wm2
1849,0.4,67.0,54.0
1850,3.7,68.0,200.0
1851,3.1,81.0,400.0
1852,2.2,77.0,600.0
1853,2.4,70.0,746.0
1854,0.9,90.0,800.0
1855,0.4,68.0,746.0
1856,0.8,78.0,600.0
1857,-2.8,71.0,400.0
1858,-6.1,83.0,200.0
1859,-6.4,72.0,54.0
1860,-9.2,73.0,0.0
1861,-9.9,66.0,54.0
1862,-12.0,85.0,200.0
1863,-11.2,71.0,400.0
1864,-13.8,77.0,600.0
1865,-13.9,75.0,746.0
1866,-11.0,72.0,800.0
1867,-12.7,63.0,746.0
1868,-9.3,73.0,600.0
1869,-6.4,73.0,400.0
1870,-7.3,76.0,200.0
1871,-3.0,85.0,54.0
1872,-2.6,78.0,0.0
1873,-1.2,79.0,54.0
1874,0.9,73.0,200.0
1875,2.6,68.0,400.0
1876,2.4,73.0,600.0
1877,4.0,71.0,746.0
1878,2.2,74.0,800.0
1879,0.4,72.0,746.0
1880,-2.1,66.0,600.0
1881,-2.4,81.0,400.0
1882,-2.7,74.0,200.0
1883,-7.5,73.0,54.0
1884,-9.3,69.0,0.0
1885,-11.5,72.0,54.0
1886,-10.5,70.0,200.0
1887,-11.7,69.0,400.0
1888,-13.3,75.0,600.0
1889,-13.3,72.0,746.0
1890,-12.9,78.0,800.0
1891,-11.0,73.0,746.0
1892,-8.0,75.0,600.0
1893,-7.1,75.0,400.0
1894,-3.8,77.0,200.0
1895,-3.7,70.0,54.0
1896,-3.4,79.0,0.0
1897,3.2,69.0,54.0
1898,2.2,75.0,200.0
1899,3.6,69.0,400.0
1900,2.3,74.0,600.0
1901,1.5,79.0,746.0
1902,2.3,77.0,800.0
1903,-1.1,80.0,746.0
1904,-1.0,73.0,600.0
1905,-1.6,79.0,400.0
1906,-4.2,71.0,200.0
1907,-6.5,72.0,54.0
1908,-7.0,75.0,0.0
1909,-10.0,79.0,54.0
1910,-13.6,72.0,200.0
1911,-12.7,78.0,400.0
1912,-10.9,76.0,600.0
1913,-13.0,76.0,746.0
1914,-10.0,70.0,800.0
1915,-9.6,73.0,746.0
1916,-9.4,74.0,600.0
1917,-8.2,76.0,400.0
1918,-4.7,71.0,200.0
1919,-1.7,68.0,54.0
1920,-2.6,64.0,0.0
1921,0.8,78.0,54.0
1922,-0.1,79.0,200.0
1923,2.5,65.0,400.0
1924,1.5,75.0,600.0
1925,3.5,73.0,746.0
1926,1.5,81.0,800.0
1927,2.1,74.0,746.0
1928,-1.2,77.0,600.0
1929,-3.2,73.0,400.0
1930,-6.3,71.0,200.0
1931,-6.3,79.0,54.0
1932,-8.2,80.0,0.0
1933,-9.4,68.0,54.0
1934,-11.0,80.0,200.0
1935,-12.1,70.0,400.0
1936,-12.2,63.0,600.0
1937,-11.9,75.0,746.0
1938,-11.0,77.0,800.0
1939,-12.2,67.0,746.0
1940,-9.5,65.0,600.0
1941,-8.7,72.0,400.0
1942,-4.7,72.0,200.0
1943,-1.3,82.0,54.0
1944,-0.1,75.0,0.0
1945,0.1,78.0,54.0
1946,2.5,76.0,200.0
1947,3.2,83.0,400.0
1948,3.4,70.0,600.0
1949,1.6,74.0,746.0
1950,3.5,67.0,800.0
1951,-0.2,79.0,746.0
1952,-1.0,80.0,600.0
1953,-1.6,79.0,400.0
1954,-5.0,74.0,200.0
1955,-6.6,67.0,54.0
1956,-8.5,74.0,0.0
1957,-10.3,71.0,54.0
1958,-11.5,79.0,200.0
1959,-12.3,73.0,400.0
1960,-12.7,73.0,600.0
1961,-13.5,86.0,746.0
1962,-13.4,79.0,800.0
1963,-9.6,80.0,746.0
1964,-7.9,72.0,600.0
1965,-6.7,69.0,400.0
1966,-4.7,80.0,200.0
1967,-3.8,82.0,54.0
1968,-3.4,68.0,0.0
1969,0.5,72.0,54.0
1970,0.1,70.0,200.0
1971,3.1,77.0,400.0
1972,4.5,80.0,600.0
1973,2.4,73.0,746.0
1974,1.7,73.0,800.0
1975,-0.0,65.0,746.0
1976,-0.6,70.0,600.0
1977,-2.6,82.0,400.0
1978,-5.6,77.0,200.0
1979,-5.8,79.0,54.0
1980,-5.9,73.0,0.0
1981,-9.1,73.0,54.0
1982,-11.7,75.0,200.0
1983,-12.6,76.0,400.0
1984,-13.3,82.0,600.0
1985,-13.1,71.0,746.0
1986,-10.8,74.0,800.0
1987,-9.6,71.0,746.0
1988,-10.1,65.0,600.0
1989,-6.7,79.0,400.0
1990,-3.8,84.0,200.0
1991,-3.2,79.0,54.0
1992,-1.1,76.0,0.0
1993,1.5,84.0,54.0
1994,2.8,77.0,200.0
1995,3.3,79.0,400.0
1996,3.5,76.0,600.0
1997,3.4,76.0,746.0
1998,2.0,74.0,800.0
1999,-0.1,79.0,746.0
2000,-2.1,69.0,600.0
2001,-1.9,77.0,400.0
2002,-4.5,71.0,200.0
2003,-6.2,77.0,54.0
2004,-9.4,87.0,0.0
2005,-10.2,78.0,54.0
2006,-11.5,81.0,200.0
2007,-11.1,79.0,400.0
2008,-11.9,63.0,600.0
2009,-13.3,74.0,746.0
2010,-11.3,77.0,800.0
2011,-11.3,64.0,746.0
2012,-11.5,73.0,600.0
2013,-5.3,74.0,400.0
2014,-5.3,69.0,200.0
2015,-1.8,70.0,54.0
2016,-1.6,82.0,0.0
2017,-0.0,57.0,54.0
2018,1.6,76.0,200.0
2019,3.2,81.0,400.0
2020,3.5,75.0,600.0
2021,3.6,82.0,746.0
2022,1.8,73.0,800.0
2023,1.1,70.0,746.0
2024,-1.4,75.0,600.0
2025,-1.0,73.0,400.0
2026,-5.8,72.0,200.0
2027,-7.4,74.0,54.0
2028,-9.0,71.0,0.0
2029,-7.8,71.0,54.0
2030,-10.8,69.0,200.0
2031,-13.2,77.0,400.0
2032,-11.9,70.0,600.0
2033,-12.0,69.0,746.0
2034,-11.4,70.0,800.0
2035,-9.8,76.0,746.0
2036,-8.8,78.0,600.0
2037,-6.8,79.0,400.0
2038,-6.4,76.0,200.0
2039,-1.4,78.0,54.0
2040,-1.3,75.0,0.0
2041,-0.4,77.0,54.0
2042,1.6,77.0,200.0
2043,2.5,71.0,400.0
2044,2.5,70.0,600.0
2045,3.9,82.0,746.0
2046,3.3,76.0,800.0
2047,-0.8,80.0,746.0
2048,-1.0,69.0,600.0
2049,-2.9,73.0,400.0
2050,-4.7,68.0,200.0
2051,-4.8,78.0,54.0
2052,-9.3,72.0,0.0
2053,-8.6,72.0,54.0
2054,-11.6,85.0,200.0
2055,-10.8,78.0,400.0
2056,-13.0,78.0,600.0
2057,-12.9,69.0,746.0
2058,-11.7,66.0,800.0
2059,-9.1,80.0,746.0
2060,-8.7,64.0,600.0
2061,-6.7,72.0,400.0
2062,-4.2,71.0,200.0
2063,-3.6,70.0,54.0
2064,-0.5,73.0,0.0
2065,0.3,70.0,54.0
2066,3.7,69.0,200.0
2067,3.5,76.0,400.0
2068,4.1,80.0,600.0
2069,1.1,66.0,746.0
2070,3.1,76.0,800.0
2071,1.0,78.0,746.0
2072,-1.9,77.0,600.0
2073,-2.3,74.0,400.0
2074,-6.0,72.0,200.0
2075,-5.9,79.0,54.0
2076,-7.0,77.0,0.0
2077,-11.9,65.0,54.0
2078,-11.5,74.0,200.0
2079,-12.5,75.0,400.0
2080,-14.6,69.0,600.0
2081,-11.5,74.0,746.0
2082,-11.0,77.0,800.0
2083,-8.4,71.0,746.0
2084,-8.3,76.0,600.0
2085,-7.7,70.0,400.0
2086,-4.3,69.0,200.0
2087,-1.4,78.0,54.0
2088,-1.2,81.0,0.0
2089,1.8,69.0,54.0
2090,-0.1,80.0,200.0
2091,4.6,75.0,400.0
2092,4.2,64.0,600.0
2093,0.6,68.0,746.0
2094,2.8,78.0,800.0
2095,-0.8,67.0,746.0
2096,-1.0,72.0,600.0
2097,-1.6,75.0,400.0
2098,-4.5,77.0,200.0
2099,-5.2,76.0,54.0
2100,-8.3,83.0,0.0
2101,-10.1,71.0,54.0
2102,-10.3,75.0,200.0
2103,-12.6,77.0,400.0
2104,-12.6,79.0,600.0
2105,-12.2,80.0,746.0
2106,-11.6,73.0,800.0
2107,-9.2,78.0,746.0
2108,-9.4,70.0,600.0
2109,-7.6,75.0,400.0
2110,-5.8,77.0,200.0
2111,-4.8,80.0,54.0
2112,0.8,78.0,0.0
2113,0.1,75.0,54.0
2114,2.1,75.0,200.0
2115,4.7,78.0,400.0
2116,3.3,86.0,600.0
2117,3.8,79.0,746.0
2118,1.1,77.0,800.0
2119,2.7,68.0,746.0
2120,-0.5,71.0,600.0
2121,-3.3,73.0,400.0
2122,-5.4,80.0,200.0
2123,-4.7,70.0,54.0
2124,-8.9,78.0,0.0
2125,-11.0,76.0,54.0
2126,-11.8,77.0,200.0
2127,-12.1,74.0,400.0
2128,-12.4,72.0,600.0
2129,-11.8,70.0,746.0
2130,-11.3,78.0,800.0
2131,-9.6,75.0,746.0
2132,-8.9,70.0,600.0
2133,-4.7,76.0,400.0
2134,-5.2,92.0,200.0
2135,-1.3,74.0,54.0
2136,-1.3,83.0,0.0
2137,-0.4,62.0,54.0
2138,0.7,74.0,200.0
2139,3.5,80.0,400.0
2140,4.7,75.0,600.0
2141,2.1,72.0,746.0
2142,1.7,75.0,800.0
2143,1.7,80.0,746.0
2144,-0.3,86.0,600.0
2145,-2.8,80.0,400.0
2146,-5.6,72.0,200.0
2147,-6.0,74.0,54.0
2148,-7.6,74.0,0.0
2149,-9.5,71.0,54.0
2150,-11.3,74.0,200.0
2151,-13.2,74.0,400.0
2152,-12.1,69.0,600.0
2153,-12.0,79.0,746.0
2154,-12.8,77.0,800.0
2155,-10.5,72.0,746.0
2156,-8.2,76.0,600.0
2157,-6.8,70.0,400.0
2158,-6.6,72.0,200.0
2159,-3.2,78.0,54.0
2160,-1.3,77.0,0.0
2161,1.6,72.0,54.0
2162,5.0,77.0,200.0
2163,3.4,75.0,400.0
2164,2.4,70.0,600.0
2165,3.2,74.0,746.0
2166,2.6,77.0,800.0
2167,2.1,77.0,746.0
2168,1.0,67.0,600.0
2169,-0.8,76.0,400.0
2170,-3.7,75.0,200.0
2171,-6.3,66.0,54.0
2172,-6.8,71.0,0.0
2173,-10.3,77.0,54.0
2174,-11.2,82.0,200.0
2175,-12.3,67.0,400.0
2176,-14.5,80.0,600.0
2177,-10.9,66.0,746.0
2178,-10.7,82.0,800.0
2179,-12.6,74.0,746.0
2180,-7.6,71.0,600.0
2181,-6.9,77.0,400.0
2182,-3.6,70.0,200.0
2183,-2.4,78.0,54.0
2184,-1.9,74.0,0.0
2185,1.2,56.0,54.0
2186,1.6,71.0,200.0
2187,2.1,76.0,400.0
2188,4.5,80.0,600.0
2189,3.8,77.0,746.0
2190,4.2,80.0,800.0
2191,1.0,71.0,746.0
2192,-1.2,79.0,600.0
2193,-1.5,79.0,400.0
2194,-5.0,67.0,200.0
2195,-6.5,80.0,54.0
2196,-7.7,77.0,0.0
2197,-10.0,74.0,54.0
2198,-11.7,74.0,200.0
2199,-13.4,70.0,400.0
2200,-11.4,78.0,600.0
2201,-12.5,77.0,746.0
2202,-10.7,78.0,800.0
2203,-9.6,75.0,746.0
2204,-7.4,76.0,600.0
2205,-6.8,74.0,400.0
2206,-4.9,80.0,200.0
2207,-3.5,78.0,54.0
2208,-1.0,76.0,0.0
2209,1.5,74.0,54.0
2210,1.7,66.0,200.0
2211,3.7,65.0,400.0
2212,5.2,73.0,600.0
2213,3.0,81.0,746.0
2214,1.4,71.0,800.0
2215,1.1,72.0,746.0
2216,-1.6,70.0,600.0
2217,-0.7,69.0,400.0
2218,-4.0,70.0,200.0
2219,-6.9,76.0,54.0
2220,-8.7,73.0,0.0
2221,-11.0,72.0,54.0
2222,-10.1,72.0,200.0
2223,-10.1,76.0,400.0
2224,-13.8,77.0,600.0
2225,-11.0,66.0,746.0
2226,-11.5,71.0,800.0
2227,-8.8,75.0,746.0
2228,-10.3,77.0,600.0
2229,-6.3,76.0,400.0
2230,-4.9,79.0,200.0
2231,-1.7,68.0,54.0
2232,-0.4,77.0,0.0
2233,1.3,85.0,54.0
2234,2.5,75.0,200.0
2235,5.0,75.0,400.0
2236,3.6,78.0,600.0
2237,4.4,72.0,746.0
2238,3.4,70.0,800.0
2239,2.4,75.0,746.0
2240,-1.1,67.0,600.0
2241,-1.3,77.0,400.0
2242,-3.7,78.0,200.0
2243,-7.3,67.0,54.0
2244,-8.3,76.0,0.0
2245,-7.4,74.0,54.0
2246,-11.4,82.0,200.0
2247,-12.3,82.0,400.0
2248,-11.8,79.0,600.0
2249,-12.5,81.0,746.0
2250,-11.1,73.0,800.0
2251,-10.4,76.0,746.0
2252,-8.0,74.0,600.0
2253,-6.5,70.0,400.0
2254,-2.4,75.0,200.0
2255,-2.3,75.0,54.0
2256,-0.6,74.0,0.0
2257,2.4,75.0,54.0
2258,1.3,75.0,200.0
2259,5.2,79.0,400.0
2260,2.8,72.0,600.0
2261,4.8,69.0,746.0
2262,4.3,78.0,800.0
2263,1.1,79.0,746.0
2264,-0.4,77.0,600.0
2265,-2.0,69.0,400.0
2266,-3.3,74.0,200.0
2267,-7.0,76.0,54.0
2268,-8.1,70.0,0.0
2269,-10.0,71.0,54.0
2270,-12.1,74.0,200.0
2271,-12.9,81.0,400.0
2272,-12.0,76.0,600.0
2273,-11.8,72.0,746.0
2274,-11.9,74.0,800.0
2275,-9.8,72.0,746.0
2276,-8.9,73.0,600.0
2277,-5.1,79.0,400.0
2278,-4.4,65.0,200.0
2279,-1.1,82.0,54.0
2280,-2.0,86.0,0.0
2281,1.7,76.0,54.0
2282,3.3,71.0,200.0
2283,3.4,81.0,400.0
2284,3.4,76.0,600.0
2285,3.5,72.0,746.0
2286,3.7,70.0,800.0
2287,0.5,73.0,746.0
2288,0.8,76.0,600.0
2289,-1.5,79.0,400.0
2290,-4.2,76.0,200.0
2291,-6.2,77.0,54.0
2292,-7.9,73.0,0.0
2293,-7.9,79.0,54.0
2294,-10.6,74.0,200.0
2295,-12.7,84.0,400.0
2296,-12.5,72.0,600.0
2297,-13.0,77.0,746.0
2298,-13.0,86.0,800.0
2299,-11.0,80.0,746.0
2300,-8.1,79.0,600.0
2301,-5.0,76.0,400.0
2302,-3.2,75.0,200.0
2303,-3.3,74.0,54.0
2304,-1.0,72.0,0.0
2305,0.5,67.0,54.0
2306,0.2,78.0,200.0
2307,3.5,67.0,400.0
2308,4.8,78.0,600.0
2309,3.5,73.0,746.0
2310,1.7,70.0,800.0
2311,0.9,82.0,746.0
2312,-0.2,68.0,600.0
2313,-1.0,72.0,400.0
2314,-4.0,72.0,200.0
2315,-5.3,76.0,54.0
2316,-7.9,72.0,0.0
2317,-9.3,82.0,54.0
2318,-11.8,68.0,200.0
2319,-12.4,95.0,400.0
2320,-13.3,70.0,600.0
2321,-11.2,90.0,746.0
2322,-11.3,80.0,800.0
2323,-13.4,74.0,746.0
2324,-7.7,76.0,600.0
2325,-5.3,73.0,400.0
2326,-5.0,77.0,200.0
2327,-1.6,71.0,54.0
2328,-0.3,78.0,0.0
2329,-0.6,76.0,54.0
2330,4.8,70.0,200.0
2331,3.5,77.0,400.0
2332,4.2,77.0,600.0
2333,3.2,71.0,746.0
2334,2.8,73.0,800.0
2335,2.0,77.0,746.0
2336,-0.8,80.0,600.0
2337,0.0,74.0,400.0
2338,-2.9,80.0,200.0
2339,-5.3,81.0,54.0
2340,-7.9,81.0,0.0
2341,-10.2,77.0,54.0
2342,-9.7,70.0,200.0
2343,-11.0,79.0,400.0
2344,-12.3,74.0,600.0
2345,-12.8,77.0,746.0
2346,-12.5,72.0,800.0
2347,-9.7,72.0,746.0
2348,-8.3,71.0,600.0
2349,-5.0,68.0,400.0
2350,-3.1,72.0,200.0
2351,-2.0,70.0,54.0
2352,-0.1,78.0,0.0
2353,0.5,70.0,54.0
2354,4.0,72.0,200.0
2355,3.7,75.0,400.0
2356,4.7,84.0,600.0
2357,5.1,71.0,746.0
2358,2.6,68.0,800.0
2359,1.1,68.0,746.0
2360,2.8,71.0,600.0
2361,-1.0,72.0,400.0
2362,-4.0,86.0,200.0
2363,-4.5,80.0,54.0
2364,-8.0,73.0,0.0
2365,-9.0,84.0,54.0
2366,-11.2,72.0,200.0
2367,-11.5,73.0,400.0
2368,-12.1,73.0,600.0
2369,-12.4,80.0,746.0
2370,-10.6,75.0,800.0
2371,-10.3,82.0,746.0
2372,-7.4,77.0,600.0
2373,-6.4,79.0,400.0
2374,-5.7,66.0,200.0
2375,-1.3,66.0,54.0
2376,0.7,67.0,0.0
2377,4.0,73.0,54.0
2378,3.0,67.0,200.0
2379,4.1,81.0,400.0
2380,4.7,74.0,600.0
2381,5.0,78.0,746.0
2382,4.2,72.0,800.0
2383,2.3,79.0,746.0
2384,0.3,65.0,600.0
2385,-0.7,75.0,400.0
2386,-3.7,77.0,200.0
2387,-7.0,78.0,54.0
2388,-9.1,73.0,0.0
2389,-9.6,66.0,54.0
2390,-10.5,80.0,200.0
2391,-9.0,73.0,400.0
2392,-11.9,73.0,600.0
2393,-11.5,86.0,746.0
2394,-11.2,75.0,800.0
2395,-8.9,72.0,746.0
2396,-7.6,72.0,600.0
2397,-6.6,78.0,400.0
2398,-4.9,71.0,200.0
2399,-2.3,77.0,54.0
2400,-0.7,80.0,0.0
2401,1.6,74.0,54.0
2402,3.2,80.0,200.0
2403,3.5,74.0,400.0
2404,5.7,71.0,600.0
2405,5.2,66.0,746.0
2406,3.1,76.0,800.0
2407,1.1,76.0,746.0
2408,0.4,80.0,600.0
2409,-1.6,79.0,400.0
2410,-3.6,85.0,200.0
2411,-6.0,72.0,54.0
2412,-8.6,77.0,0.0
2413,-9.2,71.0,54.0
2414,-10.9,79.0,200.0
2415,-11.6,70.0,400.0
2416,-11.6,79.0,600.0
2417,-11.5,71.0,746.0
2418,-10.6,79.0,800.0
2419,-9.9,81.0,746.0
2420,-7.5,67.0,600.0
2421,-6.6,68.0,400.0
2422,-4.9,76.0,200.0
2423,-2.7,75.0,54.0
2424,-0.5,73.0,0.0
2425,0.6,72.0,54.0
2426,1.5,71.0,200.0
2427,4.5,76.0,400.0
2428,5.6,70.0,600.0
2429,4.7,77.0,746.0
2430,2.9,72.0,800.0
2431,0.5,73.0,746.0
2432,0.7,81.0,600.0
2433,-3.0,80.0,400.0
2434,-3.5,70.0,200.0
2435,-6.3,70.0,54.0
2436,-9.7,79.0,0.0
2437,-7.6,68.0,54.0
2438,-11.7,82.0,200.0
2439,-11.6,75.0,400.0
2440,-11.7,72.0,600.0
2441,-11.8,75.0,746.0
2442,-10.1,82.0,800.0
2443,-10.1,64.0,746.0
2444,-7.4,80.0,600.0
2445,-5.5,81.0,400.0
2446,-5.1,73.0,200.0
2447,-1.4,74.0,54.0
2448,-0.8,75.0,0.0
2449,0.8,78.0,54.0
2450,3.6,71.0,200.0
2451,3.7,75.0,400.0
2452,4.8,74.0,600.0
2453,4.6,78.0,746.0
2454,2.1,88.0,800.0
2455,3.0,71.0,746.0
2456,0.9,75.0,600.0
2457,-1.9,71.0,400.0
2458,-3.5,72.0,200.0
2459,-4.6,69.0,54.0
2460,-7.7,67.0,0.0
2461,-6.9,81.0,54.0
2462,-8.8,76.0,200.0
2463,-11.1,75.0,400.0
2464,-11.7,70.0,600.0
2465,-11.5,74.0,746.0
2466,-11.1,69.0,800.0
2467,-9.2,75.0,746.0
2468,-7.0,76.0,600.0
2469,-7.1,72.0,400.0
2470,-3.0,71.0,200.0
2471,-0.7,72.0,54.0
2472,0.9,79.0,0.0
2473,1.9,76.0,54.0
2474,3.9,67.0,200.0
2475,5.5,78.0,400.0
2476,4.5,77.0,600.0
2477,4.3,76.0,746.0
2478,5.7,83.0,800.0
2479,2.7,75.0,746.0
2480,-0.3,77.0,600.0
2481,-0.3,77.0,400.0
2482,-2.8,79.0,200.0
2483,-6.0,74.0,54.0
2484,-8.4,71.0,0.0
2485,-8.7,80.0,54.0
2486,-10.3,79.0,200.0
2487,-12.3,81.0,400.0
2488,-11.5,77.0,600.0
2489,-11.3,66.0,746.0
2490,-10.5,75.0,800.0
2491,-8.7,75.0,746.0
2492,-9.3,81.0,600.0
2493,-6.8,80.0,400.0
2494,-4.1,78.0,200.0
2495,-0.2,64.0,54.0
2496,2.8,71.0,0.0
2497,2.2,73.0,54.0
2498,3.5,73.0,200.0
2499,1.9,75.0,400.0
2500,5.5,82.0,600.0
2501,4.9,79.0,746.0
2502,4.0,70.0,800.0
2503,1.2,70.0,746.0
2504,2.8,70.0,600.0
2505,0.4,74.0,400.0
2506,-2.9,79.0,200.0
2507,-4.2,79.0,54.0
2508,-7.1,73.0,0.0
2509,-8.0,74.0,54.0
2510,-11.5,83.0,200.0
2511,-13.3,67.0,400.0
2512,-12.6,78.0,600.0
2513,-11.9,77.0,746.0
2514,-11.0,73.0,800.0
2515,-8.6,75.0,746.0
2516,-7.7,77.0,600.0
2517,-5.6,73.0,400.0
2518,-4.7,71.0,200.0
2519,-2.7,71.0,54.0
2520,0.6,84.0,0.0
2521,1.7,72.0,54.0
2522,3.6,76.0,200.0
2523,5.0,79.0,400.0
2524,6.4,74.0,600.0
2525,4.5,75.0,746.0
2526,5.6,77.0,800.0
2527,2.9,70.0,746.0
2528,1.6,67.0,600.0
2529,0.1,71.0,400.0
2530,-2.3,83.0,200.0
2531,-5.9,72.0,54.0
2532,-6.0,75.0,0.0
2533,-9.1,68.0,54.0
2534,-9.8,81.0,200.0
2535,-10.8,73.0,400.0
2536,-10.1,72.0,600.0
2537,-10.6,74.0,746.0
2538,-11.6,87.0,800.0
2539,-6.9,77.0,746.0
2540,-6.5,74.0,600.0
2541,-6.0,60.0,400.0
2542,-4.5,81.0,200.0
2543,-0.4,71.0,54.0
2544,-0.4,70.0,0.0
2545,3.1,71.0,54.0
2546,4.7,82.0,200.0
2547,3.9,74.0,400.0
2548,4.1,67.0,600.0
2549,4.1,73.0,746.0
2550,2.9,70.0,800.0
2551,2.9,76.0,746.0
2552,1.4,73.0,600.0
2553,-0.2,67.0,400.0
2554,-3.8,74.0,200.0
2555,-4.2,74.0,54.0
2556,-8.0,68.0,0.0
2557,-7.8,65.0,54.0
2558,-11.4,76.0,200.0
2559,-9.2,73.0,400.0
2560,-11.6,73.0,600.0
2561,-10.3,78.0,746.0
2562,-9.5,65.0,800.0
2563,-10.2,75.0,746.0
2564,-6.4,78.0,600.0
2565,-5.9,74.0,400.0
2566,-3.6,67.0,200.0
2567,-1.9,71.0,54.0
2568,2.4,72.0,0.0
2569,1.3,67.0,54.0
2570,4.2,76.0,200.0
2571,4.0,74.0,400.0
2572,6.0,71.0,600.0
2573,7.0,79.0,746.0
2574,3.3,72.0,800.0
2575,2.9,82.0,746.0
2576,0.7,73.0,600.0
2577,0.2,70.0,400.0
2578,-3.1,70.0,200.0
2579,-4.0,75.0,54.0
2580,-7.3,69.0,0.0
2581,-6.3,75.0,54.0
2582,-12.0,72.0,200.0
2583,-10.3,72.0,400.0
2584,-11.0,74.0,600.0
2585,-10.8,79.0,746.0
2586,-9.7,72.0,800.0
2587,-8.7,75.0,746.0
2588,-6.9,77.0,600.0
2589,-4.8,68.0,400.0
2590,-1.4,77.0,200.0
2591,-3.9,78.0,54.0
2592,2.7,79.0,0.0
2593,5.1,69.0,54.0
2594,2.1,69.0,200.0
2595,4.8,74.0,400.0
2596,6.4,74.0,600.0
2597,5.7,74.0,746.0
2598,5.7,73.0,800.0
2599,3.2,75.0,746.0
2600,-0.8,62.0,600.0
2601,0.6,78.0,400.0
2602,-2.1,82.0,200.0
2603,-3.4,72.0,54.0
2604,-8.3,75.0,0.0
2605,-9.7,83.0,54.0
2606,-9.7,75.0,200.0
2607,-9.3,76.0,400.0
2608,-9.3,84.0,600.0
2609,-11.4,85.0,746.0
2610,-10.3,69.0,800.0
2611,-5.8,72.0,746.0
2612,-7.6,79.0,600.0
2613,-4.5,77.0,400.0
2614,-3.5,78.0,200.0
2615,-0.5,61.0,54.0
2616,0.1,65.0,0.0
2617,1.8,83.0,54.0
2618,3.6,78.0,200.0
2619,4.3,76.0,400.0
2620,4.8,68.0,600.0
2621,5.4,72.0,746.0
2622,6.1,77.0,800.0
2623,2.4,67.0,746.0
2624,0.3,71.0,600.0
2625,-0.6,76.0,400.0
2626,-3.5,77.0,200.0
2627,-6.3,72.0,54.0
2628,-5.6,79.0,0.0
2629,-8.3,79.0,54.0
2630,-9.5,65.0,200.0
2631,-12.4,82.0,400.0
2632,-11.4,80.0,600.0
2633,-12.0,75.0,746.0
2634,-9.8,74.0,800.0
2635,-8.4,78.0,746.0
2636,-6.8,77.0,600.0
2637,-5.7,73.0,400.0
2638,-3.8,82.0,200.0
2639,-1.1,64.0,54.0
2640,1.4,71.0,0.0
2641,2.2,76.0,54.0
2642,3.1,74.0,200.0
2643,4.0,78.0,400.0
2644,4.6,67.0,600.0
2645,4.6,73.0,746.0
2646,3.2,80.0,800.0
2647,2.6,67.0,746.0
2648,2.7,73.0,600.0
2649,-0.8,72.0,400.0
2650,-3.8,76.0,200.0
2651,-6.9,76.0,54.0
2652,-4.7,75.0,0.0
2653,-7.1,73.0,54.0
2654,-9.3,74.0,200.0
2655,-9.2,73.0,400.0
2656,-10.2,74.0,600.0
2657,-10.5,81.0,746.0
2658,-10.9,68.0,800.0
2659,-6.6,76.0,746.0
2660,-7.3,69.0,600.0
2661,-5.3,84.0,400.0
2662,-2.8,75.0,200.0
2663,-0.7,68.0,54.0
2664,1.8,73.0,0.0
2665,3.3,67.0,54.0
2666,3.6,71.0,200.0
2667,5.1,77.0,400.0
2668,5.9,81.0,600.0
2669,4.5,80.0,746.0
2670,5.8,74.0,800.0
2671,3.1,77.0,746.0
2672,3.1,78.0,600.0
2673,-1.8,85.0,400.0
2674,-1.8,71.0,200.0
2675,-5.4,82.0,54.0
2676,-7.1,69.0,0.0
2677,-7.2,80.0,54.0
2678,-9.7,71.0,200.0
2679,-7.7,71.0,400.0
2680,-10.1,73.0,600.0
2681,-11.0,70.0,746.0
2682,-9.1,76.0,800.0
2683,-8.6,80.0,746.0
2684,-5.9,64.0,600.0
2685,-5.1,73.0,400.0
2686,-2.3,69.0,200.0
2687,-0.5,79.0,54.0
2688,1.4,81.0,0.0
2689,4.0,73.0,54.0
2690,2.5,71.0,200.0
2691,5.2,66.0,400.0
2692,4.8,84.0,600.0
2693,3.9,81.0,746.0
2694,3.7,64.0,800.0
2695,2.7,77.0,746.0
2696,1.4,68.0,600.0
2697,0.1,71.0,400.0
2698,-1.8,68.0,200.0
2699,-4.8,64.0,54.0
2700,-4.7,74.0,0.0
2701,-8.4,83.0,54.0
2702,-11.3,69.0,200.0
2703,-10.5,78.0,400.0
2704,-10.4,79.0,600.0
2705,-13.5,78.0,746.0
2706,-8.3,84.0,800.0
2707,-8.3,79.0,746.0
2708,-7.8,83.0,600.0
2709,-5.7,68.0,400.0
2710,-1.9,78.0,200.0
2711,0.3,82.0,54.0
2712,0.8,70.0,0.0
2713,1.7,57.0,54.0
2714,4.5,68.0,200.0
2715,5.6,70.0,400.0
2716,6.1,77.0,600.0
2717,4.8,71.0,746.0
2718,4.5,74.0,800.0
2719,3.4,71.0,746.0
2720,2.7,73.0,600.0
2721,1.2,74.0,400.0
2722,-0.6,71.0,200.0
2723,-3.0,78.0,54.0
2724,-4.4,81.0,0.0
2725,-6.9,68.0,54.0
2726,-9.8,75.0,200.0
2727,-8.5,67.0,400.0
2728,-11.7,65.0,600.0
2729,-7.8,79.0,746.0
2730,-10.3,84.0,800.0
2731,-7.2,72.0,746.0
2732,-5.1,83.0,600.0
2733,-4.1,71.0,400.0
2734,-4.6,73.0,200.0
2735,-1.4,82.0,54.0
2736,1.9,69.0,0.0
2737,3.8,78.0,54.0
2738,4.3,72.0,200.0
2739,5.4,70.0,400.0
